id,task_type,difficulty,question,ref_answer,prediction,strict_correct,judge_verdict,judge_reason,judge_input_truncated
REG_143,regulatory_interpretation,easy,"For how long must an investment adviser preserve its records under SEBI IA Regulations, 2013, and what additional requirement applies to electronically maintained records that require signatures?","Under Regulation 19(2), all records must be maintained and preserved for a minimum period of five years. If records that are required to be duly signed are maintained in electronic form, they must be digitally signed.",Five years; and any electronically kept records that must be signed must be digitally signed.,1,1,"The model prediction accurately reflects the SEBI IA Regulations, 2013, stating the five-year preservation period and the requirement for digitally signed electronic records.",0
REG_144,regulatory_interpretation,medium,"What type of audit is required of an investment adviser under SEBI IA Regulations, 2013, and who is qualified to conduct it?","Under Regulation 19(3), an investment adviser must conduct a yearly compliance audit in respect of compliance with these regulations. The audit must be conducted by a member of the Institute of Chartered Accountants of India, Institute of Company Secretaries of India, or Institute of Cost Accountants of India. The adviser must also submit a report of the audit as specified by the Board.","A yearly compliance audit is required, and it must be performed by a member of the Institute of Chartered Accountants of India, the Institute of Company Secretaries of India, or the Institute of Cost Accountants of India.",1,1,"The model prediction accurately reflects the requirement for a yearly compliance audit and correctly identifies the qualified auditors as per SEBI IA Regulations, 2013.",0
REG_145,regulatory_interpretation,easy,"What is the maximum time limit within which an investment adviser must redress investor grievances under SEBI IA Regulations, 2013?","Under Regulation 21(1), an investment adviser must redress investor grievances promptly and not later than twenty-one calendar days from the date of receipt of the grievance.",Twenty-one calendar days.,1,1,The model prediction matches the reference answer's time limit for redressing investor grievances.,0
REG_146,regulatory_interpretation,medium,"Can an individual investment adviser registered under SEBI IA Regulations, 2013 simultaneously provide distribution services to clients? Can the adviser's spouse provide distribution services to those same clients?","No on both counts. Under Regulation 22(1), an individual investment adviser is prohibited from providing distribution services. Under Regulation 22(2), the family of an individual investment adviser (which includes the spouse) cannot provide distribution services to the same clients advised by the individual investment adviser. Moreover, the individual investment adviser cannot provide advice to clients who are receiving distribution services from family members.","No. An individual investment adviser may not provide distribution services, and neither may any family member—including the adviser’s spouse—provide distribution services to the same clients.",1,1,"The model prediction correctly states that neither an individual investment adviser nor their spouse can provide distribution services to the same clients under SEBI IA Regulations, 2013.",0
REG_147,regulatory_interpretation,hard,"Under SEBI IA Regulations, 2013, what are the four key conditions governing an investment adviser's provision of implementation services to advisory clients?","Under Regulation 22A, implementation services may be provided subject to four conditions: (1) No consideration (commission, referral fees, or any indirect benefit) shall be received by the investment adviser or its group or family at any level for the implementation service; (2) Implementation services must be provided only through direct schemes/products in the securities market; (3) No implementation fees shall be charged from the client by the investment adviser, its group, or family; (4) The client is not under any obligation to avail the implementation services offered by the adviser.","1. No consideration – including any commission or referral fees, whether embedded, indirect or otherwise, may be received by the investment adviser or its group/family for the service.  
2. Implementation services must be offered only through direct schemes/products in the securities market.  
3. Th",1,1,"The model prediction accurately reflects the four key conditions governing an investment adviser's provision of implementation services to advisory clients under SEBI IA Regulations, 2013.",0
REG_148,regulatory_interpretation,medium,"How much advance notice must SEBI give to an investment adviser before ordering an inspection under SEBI IA Regulations, 2013? Under what circumstances can SEBI dispense with this notice?","Under Regulation 24(1), the Board must give not less than ten days notice to the investment adviser before ordering an inspection. However, under Regulation 24(2), if the Board is satisfied that in the interest of investors no such notice should be given, it may by an order in writing direct that the inspection be taken up without notice — effectively enabling immediate inspections when investor interests so require.","SEBI must give the investment adviser at least ten days’ notice before ordering an inspection. It may dispense with that notice only when the Board is satisfied that, in the interest of investors, giving notice would be inappropriate, and it issues a written order directing the inspection without no",1,1,"The model prediction accurately reflects the advance notice period and the circumstances under which SEBI can dispense with it as per Regulation 24(1) and 24(2) of SEBI IA Regulations, 2013.",0
NUM_107,numerical_reasoning,medium,"An investment adviser provides investment advice to a client on November 15, 2023. Under SEBI IA Regulations, 2013, what is the earliest date on which the records related to this advice may lawfully be destroyed?","Under Regulation 19(2), records must be preserved for a minimum of 5 years from the date of the advice. From November 15, 2023, adding 5 years gives November 15, 2028. The records must be preserved at least until November 15, 2028 (i.e., the minimum preservation period ends on November 15, 2028). The earliest date on which they may be destroyed is November 16, 2028.","Calculation: 15 Nov 2023 + 5 years = 15 Nov 2028.  

**Earliest lawful destruction date:** 15 November 2028.",0,1,"The model correctly applied the SEBI IA Regulations, 2013, which mandates a minimum preservation period of 5 years from the date of the advice.",0
NUM_108,numerical_reasoning,easy,"An individual investment adviser currently has 287 clients. Over the next month, 18 new clients are onboarded. How many total clients does the adviser now have, and by how many clients does this exceed the regulatory threshold that triggers mandatory transition to non-individual status?",Total clients after onboarding: 287 + 18 = 305. The regulatory threshold under Regulation 13(e) is 300 clients. Excess above threshold: 305 − 300 = 5 clients. The adviser has exceeded the threshold by 5 clients and must immediately initiate the transition to non-individual investment adviser status.,"Current clients = 287  
New clients = 18  

Total clients = 287 + 18 = **305 clients**  

Regulatory threshold = 300 clients  

Excess over threshold = 305 − 300 = **5 clients**  

**Answer:** 305 clients total; exceeds the threshold by 5 clients.",1,1,The final values match the reference answer.,0
NUM_109,numerical_reasoning,medium,"A part-time investment adviser currently serves 68 clients. They plan to onboard 8 new clients in the coming week. After onboarding all 8 clients, how many total clients will the adviser have, and by how many would this exceed the regulatory limit? How many of the planned new clients can be legitimately onboarded?","Proposed total: 68 + 8 = 76 clients. The regulatory limit under Regulation 13(h) is 75 clients. Excess: 76 − 75 = 1 client. The adviser would exceed the limit by 1. Therefore, only 7 of the 8 planned new clients can be legitimately onboarded (68 + 7 = 75 = limit). The 8th client cannot be onboarded.","Current clients = 68  
Planned new clients = 8  

Total after onboarding all 8 = 68 + 8 = **76 clients**  

Regulatory limit = 75 clients  

Excess over limit = 76 − 75 = **1 client**  

Maximum new clients that can be legitimately onboarded = 75 − 68 = **7 clients**  

**Answer:** After onboarding ",1,1,The final values and facts match the reference answer.,0
NUM_110,numerical_reasoning,hard,"An investment adviser issues a buy recommendation on Stock A to clients on January 10. On January 22, the adviser believes the situation has changed and wants to sell Stock A from its own account. Is January 22 within the 15-day prohibition window? If the adviser gives clients a revised assessment on January 22 at 3:00 PM, what is the earliest date and time at which the adviser can enter the contrary own-account sell transaction?","The 15-day prohibition runs from January 10 through January 24 (inclusive; day 1 = January 10, day 15 = January 24). January 22 falls within the prohibition window. Since the situation has changed, the adviser may still transact within the 15-day period provided it gives clients a revised assessment at least 24 hours in advance. If the revised assessment is communicated on January 22 at 3:00 PM, the earliest permissible time to enter the contrary sell transaction is January 23 at 3:00 PM (i.e., 24 hours later).","- 15‑day window: Jan 10 (day 1) → Jan 24 (day 15).  
- Jan 22 is day 13 → **within** the prohibition period.  

- Revised assessment given: Jan 22 at 3:00 PM.  
- Must wait ≥ 24 hours before entering the contrary transaction.  

**Earliest permissible own‑account sell:** **23 January at 3:00 PM**.",1,1,"The model correctly identifies January 22 as within the 15-day prohibition window and correctly calculates the earliest permissible own-account sell date as January 23 at 3:00 PM, adhering to the 24-h",0
NUM_111,numerical_reasoning,easy,"An investor lodges a grievance with an investment adviser on March 5, 2025. What is the regulatory deadline by which the investment adviser must redress the grievance under SEBI IA Regulations, 2013?","Under Regulation 21(1), the investment adviser must redress the grievance not later than 21 calendar days from the date of receipt. March 5, 2025 + 21 calendar days = March 26, 2025. The regulatory deadline for redressal is March 26, 2025.","- Grievance receipt date: 5 March 2025  
- Add 21 calendar days: 5 Mar + 21 days = 26 March 2025  

**Regulatory deadline:** 26 March 2025.",1,1,"The model prediction correctly calculates the regulatory deadline for redressal as March 26, 2025, which aligns with the reference answer.",0
NUM_112,numerical_reasoning,easy,"A fintech company seeks a regulatory sandbox exemption from SEBI under the SEBI (Investment Advisers) Regulations, 2013. SEBI grants an initial exemption of 8 months. If SEBI grants an extension, what is the maximum total duration of the regulatory sandbox exemption permissible under these regulations?","Under Regulation 28A(1), a regulatory sandbox exemption may be granted for a period not exceeding twelve months. Regardless of extensions, the total exemption duration cannot exceed 12 months. Even though an initial 8-month exemption was granted, the maximum total duration permissible is 12 months. Any extension beyond the initial 8 months can be for at most 4 more months.","Initial exemption: 8 months  
Maximum allowed under Regulation 28A(1): 12 months  

Maximum total duration = 12 months (i.e., an extension of up to 4 months).",1,1,"The model correctly states that the maximum total duration of the regulatory sandbox exemption is 12 months, even with an initial exemption of 8 months and a possible extension.",0
NUM_113,numerical_reasoning,medium,"An individual investment adviser collected fees of Rs 2.65 crore in the first eight months of the financial year. In the ninth month they collected Rs 0.22 crore and in the tenth month Rs 0.18 crore. At the end of which month is the fee-based transition threshold breached, and what is the total fee at that point?","Cumulative fees: After 8 months = Rs 2.65 crore. After month 9: 2.65 + 0.22 = Rs 2.87 crore (threshold of Rs 3 crore not yet breached). After month 10: 2.87 + 0.18 = Rs 3.05 crore (exceeds Rs 3 crore). The fee threshold is breached at the end of the 10th month, when total fees reach Rs 3.05 crore. Excess above threshold = Rs 3.05 − Rs 3.00 = Rs 0.05 crore.","- First 8 months: 2.65 cr  
- After month 9: 2.65 + 0.22 = 2.87 cr (still < 3 cr)  
- After month 10: 2.87 + 0.18 = 3.05 cr (exceeds 3 cr)

**Threshold breached at the end of month 10, with total fees of 3.05 crore rupees.**",1,1,The model prediction correctly identifies the month when the fee-based transition threshold is breached and the total fees at that point.,0
NUM_114,numerical_reasoning,hard,"An investment adviser gave clients a sell recommendation on Bond X on April 1. On April 14, the adviser issues a revised assessment to clients. On April 16, the adviser wants to buy Bond X for its own account (contrary to the original sell recommendation). Is the April 16 transaction permissible?","The 15-day prohibition window runs from April 1 to April 15 (inclusive). April 16 falls outside the 15-day prohibition window, so the adviser may freely enter the contrary own-account buy transaction on April 16 without the need to invoke the revised-assessment exception. The transaction on April 16 is permissible. (Note: the revised assessment on April 14 was not strictly necessary for transacting on April 16, as the prohibition expired on April 15.)","**Calculation**

- Original advice date: April 1.  
- 15‑day restriction period: April 1 through April 15 (15 days).  
- Revised assessment issued: April 14 (within the 15‑day window).  
-",0,1,"The model correctly identifies that the revised assessment issued on April 14 is within the 15-day window, but the transaction on April 16 is permissible as it falls outside the 15-day prohibition win",0
TMP_057,temporal_reasoning,easy,"What was the validity period of an investment adviser's certificate of registration under the original SEBI (Investment Advisers) Regulations, 2013, and when was it changed to perpetual validity?","Under the original 2013 regulations, a certificate of registration was valid for a period of five years from the date of its issue and required renewal thereafter. This was changed to perpetual validity (valid till suspended or cancelled by the Board) by the Securities and Exchange Board of India (Change in Conditions of Registration of Certain Intermediaries) (Amendment) Regulations, 2016, which came into force on 8 December 2016.","The original SEBI (Investment Advisers) Regulations, 2013 prescribed that an investment adviser’s certificate of registration was valid for **five years from the date of issue** (Regulation 10).  

This was altered by the SEBI (Change in Conditions of Registration of Certain Intermediaries) (Amendme",1,1,"The model prediction correctly states the original validity period of five years from the date of issue as per the original SEBI (Investment Advisers) Regulations, 2013.",0
TMP_058,temporal_reasoning,easy,"What was the networth requirement for non-individual investment advisers under the SEBI (Investment Advisers) Regulations, 2013 before the 2024 amendment substituted it with a 'deposit' requirement?","Before the substitution by the SEBI (Investment Advisers) (Second Amendment) Regulations, 2024 (w.e.f. 16-12-2024), Regulation 8 required non-individual investment advisers to have a net worth of not less than fifty lakh rupees. Individual investment advisers were required to have net tangible assets of not less than five lakh rupees. The 2024 amendment replaced these specific numerical thresholds with a 'deposit' of such sum as specified by the Board from time to time.","The pre‑2024 net‑worth requirement (Regulation 8 of the SEBI (Investment Advisers) Regulations, 2013) stipulated that non‑individual investment advisers must have a net worth of **not less than ₹ 50 lakh**. This requirement was in force until it was replaced by a “deposit” provision by the SEBI (Inv",1,1,"The model prediction correctly states the net worth requirement for non-individual investment advisers as stipulated by Regulation 8 of the SEBI (Investment Advisers) Regulations, 2013, which was not ",0
TMP_059,temporal_reasoning,medium,"How did the minimum qualification requirement for individual investment advisers under SEBI IA Regulations change with the 2020 amendment, and what further modification was made in 2025?","Under the original 2013 regulations, Regulation 7(1)(a) required a professional qualification or PG degree/diploma of minimum two years duration specifically in finance, accountancy, business management, commerce, economics, capital markets, banking, insurance, or actuarial science — or a CFA Charter. The SEBI (Investment Advisers) (Amendment) Regulations, 2020 (w.e.f. 30-09-2020) broadened this by permitting any professional qualification or graduate/post-graduate degree or diploma with no restriction on field of study, alongside NISM certification. The SEBI (Investment Advisers) (Second Amendment) Regulations, 2025 (w.e.f. 25-11-2025) further updated Regulation 7(1)(a) to require only a graduate degree (any discipline) or CFA Charter plus relevant NISM certification — removing the old requirement for a finance-specific discipline or work experience.","- Pre‑2020 (Regulation 7(1)(a)): An individual adviser had to hold either a professional qualification, a graduate/post‑graduate degree or a post‑graduate diploma of at least two years in finance‑related fields, **or** complete a NISM Post‑Graduate Programme in Securities Market (Investment Advisory",0,1,The model prediction accurately reflects the changes in the minimum qualification requirements for individual investment advisers under SEBI IA Regulations as per the 2020 amendment and the further mo,0
TMP_060,temporal_reasoning,medium,"What was the original scope of Regulation 22 in the SEBI (Investment Advisers) Regulations, 2013, and how did the 2020 amendment fundamentally change its coverage?","The original Regulation 22 (2013) was titled 'Segregation of execution services' and applied only to investment advisers that are banks, NBFCs, and body corporates which also provide distribution or execution services. Such entities could continue offering distribution services alongside advice provided they maintained operational segregation, ensured clients were not obligated to avail distribution services, maintained arms-length relationships, and ensured fees were paid directly to service providers. Individual investment advisers were not explicitly covered. The SEBI (Investment Advisers) (Amendment) Regulations, 2020 (w.e.f. 30-09-2020) completely substituted Regulation 22 — retitling it 'Client level segregation of advisory and distribution activities.' The 2020 version imposed a complete prohibition on individual investment advisers (and their families) from providing distribution services, and replaced the prior operational-segregation approach for non-individual entities with a stricter client-level segregation at the group level.","The 2013 Regulation 22 applied only to investment advisers that were **banks, NBFCs or other body‑corporates** which also offered **distribution or execution services**. It required those advisers to keep their advisory work **segregated** from the distribution/execution business and imposed three c",1,1,"The model prediction accurately reflects the original scope of Regulation 22 in the SEBI (Investment Advisers) Regulations, 2013, which applied to banks, NBFCs, and other body corporates providing dis",0
TMP_061,temporal_reasoning,easy,"When was the specific 21-calendar-day deadline for redressing investor grievances introduced for investment advisers, and what did the regulation previously require?","The 21-calendar-day deadline for redressing investor grievances was introduced by the Securities and Exchange Board of India (Facilitation of Grievance Redressal Mechanism) (Amendment) Regulations, 2023, with effect from 18 August 2023. Prior to this amendment, Regulation 21(1) of the SEBI (Investment Advisers) Regulations, 2013 only required that an investment adviser 'redress client grievances promptly' — a qualitative standard with no specific numerical time limit.","The 21‑calendar‑day deadline was introduced by the SEBI (Facilitation of Grievance Redressal Mechanism) (Amendment) Regulations, 2023, effective 18 August 2023. Before that amendment, Regulation 21(1) simply required investment advisers to redress client grievances “promptly,” without specifying a t",1,1,The model prediction correctly states the introduction of the 21-calendar-day deadline by SEBI and the previous requirement for investment advisers to redress grievances promptly.,0
TMP_062,temporal_reasoning,hard,"What procedural change did the SEBI (Investment Advisers) (Second Amendment) Regulations, 2025 make to the transition process for individual investment advisers who breach the 300-client or Rs 3 crore fee threshold?","The SEBI (Investment Advisers) (Second Amendment) Regulations, 2025 (w.e.f. 25-11-2025) amended Regulation 13(e) to add a new intermediate step: upon breaching the threshold, the individual IA must first immediately intimate the Administration and Supervisory Body and initiate the transition process before applying for in-principle approval. The 2020 version of Regulation 13(e) only required directly applying for in-principle registration as a non-individual investment adviser. The 3-month window for applying for in-principle approval was retained by the 2025 amendment, but an explicit intimation obligation was added as a new first step.","The 2025 amendment (effective 25‑Nov‑2025) adds two steps: (i) the individual adviser must **immediately inform the Administration and Supervisory Body and start the transition** to a non‑individual adviser, and (ii) must **apply for in‑principle approval as a non‑individual adviser within three mon",1,1,"The model prediction accurately reflects the procedural change made by the SEBI (Investment Advisers) (Second Amendment) Regulations, 2025, adding an immediate intimation step before applying for in-p",0
TMP_063,temporal_reasoning,medium,"When was the category of 'part-time investment adviser' and the 75-client limit introduced under SEBI IA Regulations, 2013, and what is the definition of a part-time investment adviser?","The concept of 'part-time investment adviser' and the 75-client limit were both introduced by the Securities and Exchange Board of India (Investment Advisers) (Second Amendment) Regulations, 2024, with effect from 16 December 2024. A 'part-time investment adviser' is defined under Regulation 2(1)(qa) as an individual or a firm who, for consideration, is engaged in the business of providing investment advice and is also engaged in any other business activity or employment. Prior to this amendment, there was no regulatory distinction between full-time and part-time investment advisers.","The category of “part‑time investment adviser” and the 75‑client ceiling were created by the SEBI (Investment Advisers) (Second Amendment) Regulations, 2024, with effect from 16 December 2024.  

A “part‑time investment adviser” is defined as an individual or a firm that, for consideration, is engag",1,0,"The introduction of the 'part-time investment adviser' category and the 75-client limit was in 2013, not 2024.",0
TMP_064,temporal_reasoning,medium,"When was the regulatory obligation regarding the use of Artificial Intelligence tools by investment advisers first introduced under SEBI IA Regulations, 2013, and what does it require?","The obligation regarding the use of Artificial Intelligence tools was first introduced by the Securities and Exchange Board of India (Investment Advisers) (Second Amendment) Regulations, 2024, with effect from 16 December 2024 (Regulation 15(14)). It requires that any investment adviser using AI tools for servicing clients — irrespective of the scale or nature of AI adoption — shall be solely responsible for: the security, confidentiality, and integrity of client data; any other information or data used to arrive at investment advice; investment advice based on the output of AI tools; and compliance with all applicable laws.","The obligation was first introduced on 16 December 2024, when the SEBI (Investment Advisers) (Second Amendment) Regulations 2024 inserted Regulation 15(14). It makes the investment adviser solely responsible for the security, confidentiality and integrity of client data, for any use of information o",1,0,"The regulatory obligation regarding the use of Artificial Intelligence tools by investment advisers was introduced in 2024, not 2013.",0
REG_149,regulatory_interpretation,easy,"Can an entity in India operate as an Alternative Investment Fund without obtaining a certificate of registration from SEBI under the SEBI (AIF) Regulations, 2012?","No. Under Regulation 3(1), no entity or person shall act as an Alternative Investment Fund on and from the commencement of these regulations unless it has obtained a certificate of registration from the Board (SEBI).",No. An entity may not act as an Alternative Investment Fund unless it first obtains a certificate of registration from the Board (SEBI).,1,1,The model prediction correctly states that an entity cannot operate as an Alternative Investment Fund without obtaining a certificate of registration from SEBI as per Regulation 3(1).,0
REG_150,regulatory_interpretation,easy,"For how long is a certificate of registration granted to an Alternative Investment Fund under SEBI (AIF) Regulations, 2012 valid?","Under Regulation 3(7), the certificate of registration is valid until the Alternative Investment Fund is wound up. The certificate does not have a fixed time-bound expiry — it remains in force for the entire operational life of the AIF.",Until the Alternative Investment Fund is wound up.,1,1,"The model prediction correctly states that the certificate of registration is valid until the Alternative Investment Fund is wound up, which aligns with Regulation 3(7) of the SEBI (AIF) Regulations, ",0
REG_151,regulatory_interpretation,medium,"Under SEBI AIF Regulations 2012, what can an AIF that has received in-principle approval (but not yet full registration) do in terms of fundraising, and what is it prohibited from doing?","Under Regulation 6(5), an AIF that has been granted in-principle approval may accept commitments from investors. However, it shall not accept any monies (actual cash) until it is granted the full certificate of registration. The AIF must also comply with any remaining eligibility conditions (under Reg 4(c) or (d)) within six months from the date of in-principle approval to obtain full registration.","It may take investors’ commitments, but it may not receive any money from them until it obtains full registration.",0,1,"The model prediction accurately reflects the SEBI AIF Regulations 2012, stating that an AIF with in-principle approval can accept commitments but cannot receive actual money until full registration.",0
REG_152,regulatory_interpretation,medium,"What are the three categories of Alternative Investment Funds under SEBI (AIF) Regulations, 2012, and what is the key distinguishing characteristic of each?","Under Regulation 3(4): Category I AIFs invest in start-ups, early stage ventures, social ventures, SMEs, infrastructure, or sectors considered socially/economically desirable — includes venture capital funds, SME funds, angel funds, social impact funds, and infrastructure funds. Category II AIFs are those that do not fall in Category I or III and do not undertake leverage beyond what is permitted in these regulations — includes private equity funds and debt funds. Category III AIFs employ diverse or complex trading strategies and may employ leverage through listed or unlisted derivatives — includes hedge funds.","- **Category I AIF** – invests in start‑up or early‑stage ventures, social ventures, SMEs, infrastructure or other sectors deemed socially or economically desirable (e.g., venture‑capital, SME, angel, social‑impact, infrastructure, special‑situation funds).  

- **Category II AIF** – does not fall i",1,1,"The model prediction accurately reflects the key distinguishing characteristics of Category I AIFs as per SEBI (AIF) Regulations, 2012.",0
REG_153,regulatory_interpretation,easy,"What is the minimum corpus requirement for each scheme of an Alternative Investment Fund under SEBI AIF Regulations, 2012? Does this requirement differ for social impact funds?","Under Regulation 10(b), each scheme of an AIF must have a corpus of at least Rs twenty crore. However, for social impact funds, each scheme must have a corpus of at least Rs five crore — a reduced threshold recognizing the social purpose of such funds.","The minimum corpus for each scheme of an Alternative Investment Fund is ₹20 crore. For schemes classified as social‑impact funds, the required minimum corpus is reduced to ₹5 crore.",0,1,"The model prediction correctly states the minimum corpus requirements for both general Alternative Investment Funds and social impact funds under SEBI AIF Regulations, 2012.",0
REG_154,regulatory_interpretation,medium,"What is the minimum investment that an investor must make in an Alternative Investment Fund scheme under SEBI AIF Regulations, 2012? Are there any exceptions to this minimum?","Under Regulation 10(c), the minimum investment by any investor in an AIF scheme is Rs one crore. Two exceptions apply: (1) employees or directors of the AIF, or employees or directors of the Manager, have a reduced minimum of Rs twenty-five lakh; (2) the minimum investment requirement does not apply at all to accredited investors.","The fund may not take an investment below **₹1 crore** from a regular investor.  

**Exceptions**  
* For employees or directors of the AIF (or of its manager), the floor is reduced to **₹25 lakh**.  
* The rule does not apply to **accredited investors**, who are exempt from any minimum‑investment r",1,1,"The model prediction correctly states the minimum investment requirement and exceptions under SEBI AIF Regulations, 2012.",0
REG_155,regulatory_interpretation,medium,"What continuing interest is the Manager or Sponsor of an Alternative Investment Fund required to maintain under SEBI AIF Regulations, 2012? Does the requirement differ between Category I/II and Category III funds?","Under Regulation 10(d), the Manager or Sponsor must maintain a continuing interest of not less than 2.5% of the corpus or Rs 5 crore, whichever is lower, in the form of investment in the AIF (not via waiver of management fees). For Category III AIFs, the threshold is higher: not less than 5% of the corpus or Rs 10 crore, whichever is lower.","The Manager or Sponsor must hold a continuing interest of **at least 2.5 % of the AIF’s corpus or ₹5 crore, whichever is lower**.  

For **Category III AIFs**, the required interest is higher: **at least 5 % of the corpus or ₹10 crore, whichever is lower**.",1,1,"The model prediction accurately reflects the continuing interest requirements for both Category I/II and Category III AIFs under SEBI AIF Regulations, 2012.",0
REG_156,regulatory_interpretation,easy,"What is the maximum number of investors permitted in a single scheme of an Alternative Investment Fund under SEBI AIF Regulations, 2012? Are accredited investors counted toward this limit?","Under Regulation 10(f), no scheme of an AIF shall have more than one thousand investors. Accredited investors are explicitly excluded from the computation of this investor count — meaning the 1,000-investor cap applies only to non-accredited investors.","The limit is 1,000 investors per scheme. Accredited investors are excluded and therefore are not counted toward this ceiling.",0,1,"The model correctly states the maximum number of investors as 1,000 and correctly excludes accredited investors from this count.",0
REG_157,regulatory_interpretation,easy,"What level of investor consent is required to make a material alteration to an Alternative Investment Fund's strategy under SEBI AIF Regulations, 2012?","Under Regulation 9(2), any material alteration to the fund strategy requires the consent of at least two-thirds of unit holders by value of their investment in the Alternative Investment Fund.","At least two‑thirds of the unit holders, measured by the value of their investments, must consent.",1,1,The model prediction accurately reflects the requirement for at least two-thirds of the unit holders by value of their investment to consent to a material alteration under Regulation 9(2) of SEBI AIF ,0
REG_158,regulatory_interpretation,medium,"What are the requirements for filing a placement memorandum before launching a new scheme under SEBI AIF Regulations, 2012? Is there any fee exemption?","Under Regulation 12(2), a placement memorandum must be filed with the Board through a merchant banker at least thirty days prior to the launch of the scheme, along with the fees as specified in the Second Schedule. There is one fee exemption: the payment of scheme fees does not apply in case of the launch of the first scheme by an Alternative Investment Fund.","The AIF must file its placement memorandum with the SEBI Board through a merchant banker at least 30 days before the scheme is launched, and pay the scheme fees prescribed in the Second Schedule. However, the fee is waived for the launch of the AIF’s first scheme.",1,1,The model prediction accurately reflects the requirement for filing a placement memorandum 30 days prior to the launch and the fee exemption for the first scheme.,0
REG_159,regulatory_interpretation,medium,"What are the structural and tenure requirements applicable to Category I and II Alternative Investment Funds, and how do they differ from Category III AIFs?","Under Regulations 13(1) and (2), Category I and II AIFs must be close-ended and the tenure of the fund or scheme must be determined at the time of application; such funds or their schemes must have a minimum tenure of three years. Under Regulation 13(3), schemes of Category III AIFs have no such restriction — they may be open-ended or close-ended.","Category I and Category II AIFs must be **close‑ended** structures, with the fund’s or scheme’s tenure fixed at the time of the application and **a minimum tenure of three years**.  

Category III AIF schemes, in contrast, may be either **open‑ended or close‑ended**, and the regulation does not impo",1,1,The model prediction accurately reflects the structural and tenure requirements for Category I and II AIFs as specified in the reference answer.,0
REG_160,regulatory_interpretation,medium,"Under SEBI AIF Regulations, 2012, by how many years can the tenure of a close-ended AIF be extended, and what investor approval is required? Is there a special provision for Accredited Investors only funds?","Under Regulation 13(5), the tenure of a close-ended AIF may be extended by up to two years, subject to the approval of two-thirds of unit holders by value of their investment. For Accredited Investors only funds, there is a special provision — their tenure may be extended by up to five years (instead of two), subject to the same approval threshold of two-thirds of unit holders by value.","The tenure of a close‑ended AIF can be extended by **up to two years**, provided that **unit holders representing at least two‑thirds of the fund’s investment value approve** the extension.  

For an **Accredited Investors‑only fund**, a special provision allows the tenure to be extended by **up to ",1,1,"The model prediction correctly states the tenure extension limit and the approval requirement for both general close-ended AIFs and Accredited Investors only funds under SEBI AIF Regulations, 2012.",0
REG_161,regulatory_interpretation,easy,"What are the conditions under which the units of a close-ended AIF may be listed on a stock exchange under SEBI AIF Regulations, 2012?","Under Regulation 14, units of a close-ended AIF may be listed on a stock exchange subject to two conditions: (1) the minimum tradable lot must be Rs one crore; and (2) listing is permitted only after the final close of the fund or scheme. Listing is not permitted prior to the final close.","The units can be listed only if (a) they are offered in a minimum tradable lot of ₹1 crore, and (b) the listing occurs after the fund or scheme has reached its final close.",1,1,"The model prediction accurately reflects the conditions under Regulation 14 of SEBI AIF Regulations, 2012.",0
REG_162,regulatory_interpretation,medium,"What is the single-investee concentration limit for Category I and II Alternative Investment Funds under SEBI AIF Regulations, 2012? Does this limit differ for large value funds for accredited investors?","Under Regulation 15(1)(c), Category I and II AIFs may invest not more than 25% of their investable funds in any single investee company (directly or through other AIF units). Large value funds for accredited investors in Category I and II may invest up to 50% of investable funds in a single investee company.","The single‑investee concentration limit is 25 % of the investable funds for Category I and II AIFs. For large‑value funds targeting accredited investors, the limit is raised to 50 %.",1,1,"The model prediction correctly states the single-investee concentration limits for Category I and II AIFs and large value funds for accredited investors as per SEBI AIF Regulations, 2012.",0
REG_163,regulatory_interpretation,medium,"What is the single-investee concentration limit for Category III Alternative Investment Funds under SEBI AIF Regulations, 2012?","Under Regulation 15(1)(d), Category III AIFs may invest not more than 10% of their investable funds in any single investee company (directly or through other AIF units). Large value funds for accredited investors in Category III may invest up to 20% of investable funds in a single investee company.",10 % of the investable funds (with an exception allowing up to 20 % for large‑value funds for accredited investors).,1,1,"The model prediction correctly states the single-investee concentration limit for Category III AIFs under SEBI AIF Regulations, 2012.",0
REG_164,regulatory_interpretation,medium,"Under SEBI AIF Regulations, 2012, what investor approval is required before an AIF can invest in its associate companies or in units of other AIFs managed by the same manager or sponsor?","Under Regulation 15(1)(e), an AIF requires the approval of 75% of investors by value of their investment before investing in: (a) its associates, or (b) units of AIFs managed or sponsored by its Manager, Sponsor, or their associates.",Approval of investors representing at least 75 % of the total investment value in the AIF.,0,1,The model prediction correctly states that approval of investors representing at least 75% of the total investment value in the AIF is required.,0
