id,task_type,difficulty,question,ref_answer,prediction,finish_reason,completion_tokens,error,model_version
REG_139,regulatory_interpretation,easy,"What is the general responsibility of an investment adviser towards its clients under SEBI IA Regulations, 2013?","Under Regulation 15(1), an investment adviser shall act in a fiduciary capacity towards its clients and shall disclose all conflicts of interests as and when they arise.",An investment adviser shall act in a fiduciary capacity towards its clients and disclose all conflicts of interests as and when they arise.,stop,26,,meta-llama/llama-4-scout
REG_140,regulatory_interpretation,medium,"Can an investment adviser registered under SEBI IA Regulations, 2013 accept a commission from a mutual fund house for recommending its schemes to the adviser's clients?","No. Regulation 15(2) prohibits an investment adviser from receiving any consideration — whether by way of remuneration, compensation, or in any other form — from any person other than the client being advised, in respect of the underlying products or securities for which advice is provided. Accepting a commission from a mutual fund house (a third party) in respect of products recommended to clients would violate this prohibition.",No.,stop,3,,meta-llama/llama-4-scout
REG_141,regulatory_interpretation,hard,"Under SEBI IA Regulations, 2013, if an investment adviser advised clients to buy a stock on a certain date but subsequently believes the situation has changed within 10 days, can the adviser immediately sell the same stock from its own account?","No, not immediately. Under Regulation 15(7), an investment adviser is prohibited from entering transactions on its own account contrary to client advice for 15 days from the day of advice. Even if the situation has changed within those 15 days, the adviser cannot act immediately — it must first give a revised assessment to clients at least 24 hours in advance before entering the contrary own-account transaction. So the adviser must provide the revised assessment and then wait at least 24 hours before selling from its own account.","No, the adviser may enter into such a transaction on its own account after giving revised assessment to the client at least 24 hours in advance.",stop,30,,meta-llama/llama-4-scout
REG_142,regulatory_interpretation,medium,"What six categories of client information must an investment adviser obtain from a client for the purpose of risk profiling under SEBI IA Regulations, 2013?","Under Regulation 16(a), an investment adviser must obtain: (i) age; (ii) investment objectives including the time horizon and purpose of investment; (iii) income details; (iv) existing investments and assets; (v) risk appetite and risk tolerance; and (vi) liability and borrowing details.","(i) age; (ii) investment objectives including time for which they wish to stay invested, the purposes of the investment; (iii) income details; (iv) existing investments/assets; (v) risk appetite/tolerance; (vi) liability/borrowing details.",stop,56,,meta-llama/llama-4-scout
REG_143,regulatory_interpretation,easy,"For how long must an investment adviser preserve its records under SEBI IA Regulations, 2013, and what additional requirement applies to electronically maintained records that require signatures?","Under Regulation 19(2), all records must be maintained and preserved for a minimum period of five years. If records that are required to be duly signed are maintained in electronic form, they must be digitally signed.","A minimum period of five years; and if electronically maintained and require signatures, they must be digitally signed.",stop,22,,meta-llama/llama-4-scout
REG_144,regulatory_interpretation,medium,"What type of audit is required of an investment adviser under SEBI IA Regulations, 2013, and who is qualified to conduct it?","Under Regulation 19(3), an investment adviser must conduct a yearly compliance audit in respect of compliance with these regulations. The audit must be conducted by a member of the Institute of Chartered Accountants of India, Institute of Company Secretaries of India, or Institute of Cost Accountants of India. The adviser must also submit a report of the audit as specified by the Board.","A yearly audit for compliance with the regulations, conducted by a member of Institute of Chartered Accountants of India or Institute of Company Secretaries of India or Institute of Cost Accountants of India.",stop,40,,meta-llama/llama-4-scout
REG_145,regulatory_interpretation,easy,"What is the maximum time limit within which an investment adviser must redress investor grievances under SEBI IA Regulations, 2013?","Under Regulation 21(1), an investment adviser must redress investor grievances promptly and not later than twenty-one calendar days from the date of receipt of the grievance.",twenty-one calendar days,stop,5,,meta-llama/llama-4-scout
REG_146,regulatory_interpretation,medium,"Can an individual investment adviser registered under SEBI IA Regulations, 2013 simultaneously provide distribution services to clients? Can the adviser's spouse provide distribution services to those same clients?","No on both counts. Under Regulation 22(1), an individual investment adviser is prohibited from providing distribution services. Under Regulation 22(2), the family of an individual investment adviser (which includes the spouse) cannot provide distribution services to the same clients advised by the individual investment adviser. Moreover, the individual investment adviser cannot provide advice to clients who are receiving distribution services from family members.","No, an individual investment adviser cannot provide distribution services. 
No, the family members (including spouse) of the individual investment adviser cannot provide distribution services to the clients advised by the individual investment adviser.",stop,41,,meta-llama/llama-4-scout
REG_147,regulatory_interpretation,hard,"Under SEBI IA Regulations, 2013, what are the four key conditions governing an investment adviser's provision of implementation services to advisory clients?","Under Regulation 22A, implementation services may be provided subject to four conditions: (1) No consideration (commission, referral fees, or any indirect benefit) shall be received by the investment adviser or its group or family at any level for the implementation service; (2) Implementation services must be provided only through direct schemes/products in the securities market; (3) No implementation fees shall be charged from the client by the investment adviser, its group, or family; (4) The client is not under any obligation to avail the implementation services offered by the adviser.",". No consideration, including commission or referral fees, should be received by the investment adviser or its group or family for the service.
2. Implementation services should be provided only through direct schemes/products in the securities market.
3. No implementation fees should be charged by the investment adviser or its group or family from the client.
4. The client should not be obligated to avail of the implementation services offered by the investment adviser.",stop,120,,meta-llama/llama-4-scout
REG_148,regulatory_interpretation,medium,"How much advance notice must SEBI give to an investment adviser before ordering an inspection under SEBI IA Regulations, 2013? Under what circumstances can SEBI dispense with this notice?","Under Regulation 24(1), the Board must give not less than ten days notice to the investment adviser before ordering an inspection. However, under Regulation 24(2), if the Board is satisfied that in the interest of investors no such notice should be given, it may by an order in writing direct that the inspection be taken up without notice — effectively enabling immediate inspections when investor interests so require.",At least ten days notice; if SEBI is satisfied that it is in the interest of the investors.,stop,22,,meta-llama/llama-4-scout
NUM_107,numerical_reasoning,medium,"An investment adviser provides investment advice to a client on November 15, 2023. Under SEBI IA Regulations, 2013, what is the earliest date on which the records related to this advice may lawfully be destroyed?","Under Regulation 19(2), records must be preserved for a minimum of 5 years from the date of the advice. From November 15, 2023, adding 5 years gives November 15, 2028. The records must be preserved at least until November 15, 2028 (i.e., the minimum preservation period ends on November 15, 2028). The earliest date on which they may be destroyed is November 16, 2028.","November 15, 2023 + 5 years = November 15, 2028.

The earliest date would be November 16, 2028. 

November 16, 2028.",stop,43,,meta-llama/llama-4-scout
NUM_108,numerical_reasoning,easy,"An individual investment adviser currently has 287 clients. Over the next month, 18 new clients are onboarded. How many total clients does the adviser now have, and by how many clients does this exceed the regulatory threshold that triggers mandatory transition to non-individual status?",Total clients after onboarding: 287 + 18 = 305. The regulatory threshold under Regulation 13(e) is 300 clients. Excess above threshold: 305 − 300 = 5 clients. The adviser has exceeded the threshold by 5 clients and must immediately initiate the transition to non-individual investment adviser status.,"The adviser initially has 287 clients. 
287 + 18 = 305 clients.

The regulatory threshold is 300 clients. 
305 - 300 = 5 

The adviser now has 305 clients and exceeds the threshold by 5 clients.",stop,52,,meta-llama/llama-4-scout
NUM_109,numerical_reasoning,medium,"A part-time investment adviser currently serves 68 clients. They plan to onboard 8 new clients in the coming week. After onboarding all 8 clients, how many total clients will the adviser have, and by how many would this exceed the regulatory limit? How many of the planned new clients can be legitimately onboarded?","Proposed total: 68 + 8 = 76 clients. The regulatory limit under Regulation 13(h) is 75 clients. Excess: 76 − 75 = 1 client. The adviser would exceed the limit by 1. Therefore, only 7 of the 8 planned new clients can be legitimately onboarded (68 + 7 = 75 = limit). The 8th client cannot be onboarded.","clients: 68
New clients to onboard: 8
Total clients after onboarding: 68 + 8 = 76

Exceeding regulatory limit by: 76 - 75 = 1

Legitimately onboardable clients: 75 - 68 = 7 

The final answer is: 
- Total clients: 76 
- Exceeds limit by: 1 client
- Legitimately onboardable clients: 7 clients",stop,77,,meta-llama/llama-4-scout
NUM_110,numerical_reasoning,hard,"An investment adviser issues a buy recommendation on Stock A to clients on January 10. On January 22, the adviser believes the situation has changed and wants to sell Stock A from its own account. Is January 22 within the 15-day prohibition window? If the adviser gives clients a revised assessment on January 22 at 3:00 PM, what is the earliest date and time at which the adviser can enter the contrary own-account sell transaction?","The 15-day prohibition runs from January 10 through January 24 (inclusive; day 1 = January 10, day 15 = January 24). January 22 falls within the prohibition window. Since the situation has changed, the adviser may still transact within the 15-day period provided it gives clients a revised assessment at least 24 hours in advance. If the revised assessment is communicated on January 22 at 3:00 PM, the earliest permissible time to enter the contrary sell transaction is January 23 at 3:00 PM (i.e., 24 hours later).","January 10 to January 22 is 12 days. 
The 15-day prohibition window ends on January 25 (10 + 15 = 25).

January 22 is within the 15-day prohibition window.

The adviser can enter the contrary own-account sell transaction 24 hours after giving the revised assessment. 
January 22 at 3:00 PM + 24 hours = January 23 at 3:00 PM.

The earliest date and time is January 23 at 3:00 PM.",stop,106,,meta-llama/llama-4-scout
NUM_111,numerical_reasoning,easy,"An investor lodges a grievance with an investment adviser on March 5, 2025. What is the regulatory deadline by which the investment adviser must redress the grievance under SEBI IA Regulations, 2013?","Under Regulation 21(1), the investment adviser must redress the grievance not later than 21 calendar days from the date of receipt. March 5, 2025 + 21 calendar days = March 26, 2025. The regulatory deadline for redressal is March 26, 2025.","5, 2025 + 21 calendar days = March 26,",stop,10,,meta-llama/llama-4-scout
NUM_112,numerical_reasoning,easy,"A fintech company seeks a regulatory sandbox exemption from SEBI under the SEBI (Investment Advisers) Regulations, 2013. SEBI grants an initial exemption of 8 months. If SEBI grants an extension, what is the maximum total duration of the regulatory sandbox exemption permissible under these regulations?","Under Regulation 28A(1), a regulatory sandbox exemption may be granted for a period not exceeding twelve months. Regardless of extensions, the total exemption duration cannot exceed 12 months. Even though an initial 8-month exemption was granted, the maximum total duration permissible is 12 months. Any extension beyond the initial 8 months can be for at most 4 more months.","The initial exemption period is 8 months. 
The maximum exemption period allowed is 12 months. 
To find the maximum extension, we subtract the initial exemption from the maximum allowed: 12 months - 8 months = 4 months.
The maximum total duration = 8 months + 4 months = 12 months.

The final answer is: 12 months.",stop,76,,meta-llama/llama-4-scout
NUM_113,numerical_reasoning,medium,"An individual investment adviser collected fees of Rs 2.65 crore in the first eight months of the financial year. In the ninth month they collected Rs 0.22 crore and in the tenth month Rs 0.18 crore. At the end of which month is the fee-based transition threshold breached, and what is the total fee at that point?","Cumulative fees: After 8 months = Rs 2.65 crore. After month 9: 2.65 + 0.22 = Rs 2.87 crore (threshold of Rs 3 crore not yet breached). After month 10: 2.87 + 0.18 = Rs 3.05 crore (exceeds Rs 3 crore). The fee threshold is breached at the end of the 10th month, when total fees reach Rs 3.05 crore. Excess above threshold = Rs 3.05 − Rs 3.00 = Rs 0.05 crore.","## Step 1: Determine the threshold for fee-based transition
The threshold for fee-based transition is 3 crore rupees.

## 2: Calculate the total fee collected by the end of each month
- End of 8th month: 2.65 crore rupees
- End of 9th month: 2.65 + 0.22 = 2.87 crore rupees
- End of 10th month: 2.87 + 0.18 = 3.05 crore rupees

## 3: Identify when the threshold is breached
The threshold of 3 crore rupees is breached at the end of the 10th month.

## 4: Determine the total fee at the point of breach
The total fee collected at the end of the 10th month is 3.05 crore rupees.

The final answer is: 
10th month, 3.05 crore rupees.",stop,191,,meta-llama/llama-4-scout
NUM_114,numerical_reasoning,hard,"An investment adviser gave clients a sell recommendation on Bond X on April 1. On April 14, the adviser issues a revised assessment to clients. On April 16, the adviser wants to buy Bond X for its own account (contrary to the original sell recommendation). Is the April 16 transaction permissible?","The 15-day prohibition window runs from April 1 to April 15 (inclusive). April 16 falls outside the 15-day prohibition window, so the adviser may freely enter the contrary own-account buy transaction on April 16 without the need to invoke the revised-assessment exception. The transaction on April 16 is permissible. (Note: the revised assessment on April 14 was not strictly necessary for transacting on April 16, as the prohibition expired on April 15.)","The original advice was given on April 1. 
A period of 15 days from April 1 would be April 16.

The adviser gave a revised assessment on April 14, which is within the 15-day period.

The adviser wants to buy Bond X on April 16, which is 15 days from the original advice.

Since 24 hours have passed since the revised assessment on April 14, the adviser can enter into the transaction on April 16.

Therefore, the answer is: Yes.",stop,105,,meta-llama/llama-4-scout
CON_054,contradiction_detection,easy,Do these two versions of Regulation 10 impose the same validity period for an investment adviser's certificate of registration?,No,"No, the original regulation (2013) specifies a fixed validity period of five years, while the amended regulation (2016) makes the validity period indefinite until suspension or cancellation.",stop,48,,meta-llama/llama-4-scout
CON_055,contradiction_detection,medium,Do the original Regulation 8 and the 2024-amended Regulation 8 impose the same financial requirement on non-individual investment advisers?,No,"No. The original Regulation 8 requires non-individual investment advisers to have a net worth of not less than fifty lakh rupees, while the 2024-amended Regulation 8 requires them to maintain a deposit of such sum as specified by the Board, which may not be the same.",stop,60,,meta-llama/llama-4-scout
CON_056,contradiction_detection,medium,Do the original Regulation 21(1) and the 2023-amended Regulation 21(1) impose the same maximum time limit for an investment adviser to redress client grievances?,No,"No. The original Regulation 21(1) does not specify a maximum time limit, while the 2023-amended Regulation 21(1) requires redressal within twenty-one calendar days.",stop,41,,meta-llama/llama-4-scout
CON_057,contradiction_detection,hard,Do the pre-2025 and post-2025 versions of Regulation 7(1)(a) impose the same educational qualification requirement on individual investment advisers?,No,"No, the pre-2025 version allows for a broader range of professional qualifications and diplomas, while the post-2025 version requires a graduate degree or equivalent and a relevant certification.",stop,39,,meta-llama/llama-4-scout
CON_058,contradiction_detection,hard,Does the original Regulation 22 (2013) and the 2020-amended Regulation 22 permit individual investment advisers to simultaneously provide both advisory and distribution services to the same client?,No,". The original Regulation 22 (2013) requires segregation of advisory services from distribution services for banks, NBFCs, and body corporates, but does not explicitly permit individual investment advisers to provide both services, and the 2020-amended Regulation 22 explicitly prohibits individual investment advisers from providing distribution services.",stop,89,,meta-llama/llama-4-scout
CON_059,contradiction_detection,medium,Do the original definition of 'representative' and the 2020-amended definition of 'persons associated with investment advice' cover the same set of persons within an investment advisory firm?,No,"No. The original definition of 'representative' specifically refers to an employee or agent who renders investment advice, whereas the 2020-amended definition of 'persons associated with investment advice' includes a broader range of individuals, such as sales staff, client relationship managers, and others who may not necessarily provide investment advice.",stop,65,,meta-llama/llama-4-scout
TMP_057,temporal_reasoning,easy,"What was the validity period of an investment adviser's certificate of registration under the original SEBI (Investment Advisers) Regulations, 2013, and when was it changed to perpetual validity?","Under the original 2013 regulations, a certificate of registration was valid for a period of five years from the date of its issue and required renewal thereafter. This was changed to perpetual validity (valid till suspended or cancelled by the Board) by the Securities and Exchange Board of India (Change in Conditions of Registration of Certain Intermediaries) (Amendment) Regulations, 2016, which came into force on 8 December 2016.",The original validity period was 5 years. It was changed to perpetual validity (till suspended or cancelled) on 8 December 2016.,stop,30,,meta-llama/llama-4-scout
TMP_058,temporal_reasoning,easy,"What was the networth requirement for non-individual investment advisers under the SEBI (Investment Advisers) Regulations, 2013 before the 2024 amendment substituted it with a 'deposit' requirement?","Before the substitution by the SEBI (Investment Advisers) (Second Amendment) Regulations, 2024 (w.e.f. 16-12-2024), Regulation 8 required non-individual investment advisers to have a net worth of not less than fifty lakh rupees. Individual investment advisers were required to have net tangible assets of not less than five lakh rupees. The 2024 amendment replaced these specific numerical thresholds with a 'deposit' of such sum as specified by the Board from time to time.",fifty lakh rupees.,stop,5,,meta-llama/llama-4-scout
TMP_059,temporal_reasoning,medium,"How did the minimum qualification requirement for individual investment advisers under SEBI IA Regulations change with the 2020 amendment, and what further modification was made in 2025?","Under the original 2013 regulations, Regulation 7(1)(a) required a professional qualification or PG degree/diploma of minimum two years duration specifically in finance, accountancy, business management, commerce, economics, capital markets, banking, insurance, or actuarial science — or a CFA Charter. The SEBI (Investment Advisers) (Amendment) Regulations, 2020 (w.e.f. 30-09-2020) broadened this by permitting any professional qualification or graduate/post-graduate degree or diploma with no restriction on field of study, alongside NISM certification. The SEBI (Investment Advisers) (Second Amendment) Regulations, 2025 (w.e.f. 25-11-2025) further updated Regulation 7(1)(a) to require only a graduate degree (any discipline) or CFA Charter plus relevant NISM certification — removing the old requirement for a finance-specific discipline or work experience.","Pre-2020: A professional qualification or graduate degree or post-graduate degree or post-graduate diploma (minimum two years in duration) in specified fields.

2020 Amendment (w.e.f. 30-09-2020): Qualification changed to a graduate degree or equivalent, and CFA Charter, with relevant certification from NISM or accredited body.

2025 Modification (w.e.f. 25-11-2025): No change in qualifications but removed 'Investment Advisory' from NISM.",stop,102,,meta-llama/llama-4-scout
TMP_060,temporal_reasoning,medium,"What was the original scope of Regulation 22 in the SEBI (Investment Advisers) Regulations, 2013, and how did the 2020 amendment fundamentally change its coverage?","The original Regulation 22 (2013) was titled 'Segregation of execution services' and applied only to investment advisers that are banks, NBFCs, and body corporates which also provide distribution or execution services. Such entities could continue offering distribution services alongside advice provided they maintained operational segregation, ensured clients were not obligated to avail distribution services, maintained arms-length relationships, and ensured fees were paid directly to service providers. Individual investment advisers were not explicitly covered. The SEBI (Investment Advisers) (Amendment) Regulations, 2020 (w.e.f. 30-09-2020) completely substituted Regulation 22 — retitling it 'Client level segregation of advisory and distribution activities.' The 2020 version imposed a complete prohibition on individual investment advisers (and their families) from providing distribution services, and replaced the prior operational-segregation approach for non-individual entities with a stricter client-level segregation at the group level.","Originally (2013), Regulation 22 applied to investment advisers that are banks, NBFCs, and body corporates, requiring them to segregate investment advisory services from distribution or execution services. Conditions included: (a) no obligation on clients, (b) arms-length relationship, and (c) direct payment of fees to service providers. 

The 2020 amendment (effective 30-09-2020) fundamentally changed the coverage by: introducing client-level segregation at group level for non-individual IAs and banning individual IAs from providing distribution services.",stop,117,,meta-llama/llama-4-scout
TMP_061,temporal_reasoning,easy,"When was the specific 21-calendar-day deadline for redressing investor grievances introduced for investment advisers, and what did the regulation previously require?","The 21-calendar-day deadline for redressing investor grievances was introduced by the Securities and Exchange Board of India (Facilitation of Grievance Redressal Mechanism) (Amendment) Regulations, 2023, with effect from 18 August 2023. Prior to this amendment, Regulation 21(1) of the SEBI (Investment Advisers) Regulations, 2013 only required that an investment adviser 'redress client grievances promptly' — a qualitative standard with no specific numerical time limit.","The specific 21-calendar-day deadline for redressing investor grievances was introduced on 18-08-2023. Previously, the regulation required investment advisers to redress client grievances ""promptly"", without specifying a particular timeframe.",stop,48,,meta-llama/llama-4-scout
TMP_062,temporal_reasoning,hard,"What procedural change did the SEBI (Investment Advisers) (Second Amendment) Regulations, 2025 make to the transition process for individual investment advisers who breach the 300-client or Rs 3 crore fee threshold?","The SEBI (Investment Advisers) (Second Amendment) Regulations, 2025 (w.e.f. 25-11-2025) amended Regulation 13(e) to add a new intermediate step: upon breaching the threshold, the individual IA must first immediately intimate the Administration and Supervisory Body and initiate the transition process before applying for in-principle approval. The 2020 version of Regulation 13(e) only required directly applying for in-principle registration as a non-individual investment adviser. The 3-month window for applying for in-principle approval was retained by the 2025 amendment, but an explicit intimation obligation was added as a new first step.","The change is: before the amendment (till 2025), the individual had to apply for in-principle registration as a non-individual investment adviser immediately, and this registration was valid for 3 months. After the amendment (effective 25-11-2025), the individual must: (1) intimate the Administration and Supervisory Body and initiate the transition process; and (2) apply for in-principle approval for registration as a non-individual investment adviser within 3 months from the date the threshold is reached.",stop,110,,meta-llama/llama-4-scout
TMP_063,temporal_reasoning,medium,"When was the category of 'part-time investment adviser' and the 75-client limit introduced under SEBI IA Regulations, 2013, and what is the definition of a part-time investment adviser?","The concept of 'part-time investment adviser' and the 75-client limit were both introduced by the Securities and Exchange Board of India (Investment Advisers) (Second Amendment) Regulations, 2024, with effect from 16 December 2024. A 'part-time investment adviser' is defined under Regulation 2(1)(qa) as an individual or a firm who, for consideration, is engaged in the business of providing investment advice and is also engaged in any other business activity or employment. Prior to this amendment, there was no regulatory distinction between full-time and part-time investment advisers.","The category of 'part-time investment adviser' and the definition was inserted on 16-12-2024, along with the 75-client limit for part-time investment advisers.",stop,38,,meta-llama/llama-4-scout
TMP_064,temporal_reasoning,medium,"When was the regulatory obligation regarding the use of Artificial Intelligence tools by investment advisers first introduced under SEBI IA Regulations, 2013, and what does it require?","The obligation regarding the use of Artificial Intelligence tools was first introduced by the Securities and Exchange Board of India (Investment Advisers) (Second Amendment) Regulations, 2024, with effect from 16 December 2024 (Regulation 15(14)). It requires that any investment adviser using AI tools for servicing clients — irrespective of the scale or nature of AI adoption — shall be solely responsible for: the security, confidentiality, and integrity of client data; any other information or data used to arrive at investment advice; investment advice based on the output of AI tools; and compliance with all applicable laws.","Regulation 15(14) was inserted by SEBI (Investment Advisers) (Second Amendment) Regulations, 2024, with effect from 16-12-2024. It requires the investment adviser to be solely responsible for: 
- security 
- confidentiality 
- integrity of client data 
- use of any other information or data to arrive at investment advice 
- investment advice based on output of Artificial Intelligence tools 
- compliance with any law for the time being in force.",stop,100,,meta-llama/llama-4-scout
REG_149,regulatory_interpretation,easy,"Can an entity in India operate as an Alternative Investment Fund without obtaining a certificate of registration from SEBI under the SEBI (AIF) Regulations, 2012?","No. Under Regulation 3(1), no entity or person shall act as an Alternative Investment Fund on and from the commencement of these regulations unless it has obtained a certificate of registration from the Board (SEBI).",No.,stop,3,,meta-llama/llama-4-scout
REG_150,regulatory_interpretation,easy,"For how long is a certificate of registration granted to an Alternative Investment Fund under SEBI (AIF) Regulations, 2012 valid?","Under Regulation 3(7), the certificate of registration is valid until the Alternative Investment Fund is wound up. The certificate does not have a fixed time-bound expiry — it remains in force for the entire operational life of the AIF.",the,stop,1,,meta-llama/llama-4-scout
REG_151,regulatory_interpretation,medium,"Under SEBI AIF Regulations 2012, what can an AIF that has received in-principle approval (but not yet full registration) do in terms of fundraising, and what is it prohibited from doing?","Under Regulation 6(5), an AIF that has been granted in-principle approval may accept commitments from investors. However, it shall not accept any monies (actual cash) until it is granted the full certificate of registration. The AIF must also comply with any remaining eligibility conditions (under Reg 4(c) or (d)) within six months from the date of in-principle approval to obtain full registration.",An AIF with in-principle approval may accept commitments from investors but shall not accept any monies till it is granted full registration.,stop,29,,meta-llama/llama-4-scout
REG_152,regulatory_interpretation,medium,"What are the three categories of Alternative Investment Funds under SEBI (AIF) Regulations, 2012, and what is the key distinguishing characteristic of each?","Under Regulation 3(4): Category I AIFs invest in start-ups, early stage ventures, social ventures, SMEs, infrastructure, or sectors considered socially/economically desirable — includes venture capital funds, SME funds, angel funds, social impact funds, and infrastructure funds. Category II AIFs are those that do not fall in Category I or III and do not undertake leverage beyond what is permitted in these regulations — includes private equity funds and debt funds. Category III AIFs employ diverse or complex trading strategies and may employ leverage through listed or unlisted derivatives — includes hedge funds.","I AIF: Invests in start-up or early stage ventures or social ventures or SMEs or infrastructure or other sectors considered socially or economically desirable.

Category II AIF: Does not fall in Category I and III, does not undertake leverage or borrowing except as permitted.

Category III AIF: Employs diverse or complex trading strategies and may employ leverage including through investment in listed or unlisted derivatives.",stop,109,,meta-llama/llama-4-scout
REG_153,regulatory_interpretation,easy,"What is the minimum corpus requirement for each scheme of an Alternative Investment Fund under SEBI AIF Regulations, 2012? Does this requirement differ for social impact funds?","Under Regulation 10(b), each scheme of an AIF must have a corpus of at least Rs twenty crore. However, for social impact funds, each scheme must have a corpus of at least Rs five crore — a reduced threshold recognizing the social purpose of such funds.","Twenty crore rupees; however, for social impact funds, it is five crore rupees.",stop,18,,meta-llama/llama-4-scout
REG_154,regulatory_interpretation,medium,"What is the minimum investment that an investor must make in an Alternative Investment Fund scheme under SEBI AIF Regulations, 2012? Are there any exceptions to this minimum?","Under Regulation 10(c), the minimum investment by any investor in an AIF scheme is Rs one crore. Two exceptions apply: (1) employees or directors of the AIF, or employees or directors of the Manager, have a reduced minimum of Rs twenty-five lakh; (2) the minimum investment requirement does not apply at all to accredited investors.","One crore rupees. However, there are exceptions: for employees or directors of the Alternative Investment Fund or its Manager, the minimum investment is twenty five lakh rupees; and the requirement does not apply to accredited investors.",stop,43,,meta-llama/llama-4-scout
REG_155,regulatory_interpretation,medium,"What continuing interest is the Manager or Sponsor of an Alternative Investment Fund required to maintain under SEBI AIF Regulations, 2012? Does the requirement differ between Category I/II and Category III funds?","Under Regulation 10(d), the Manager or Sponsor must maintain a continuing interest of not less than 2.5% of the corpus or Rs 5 crore, whichever is lower, in the form of investment in the AIF (not via waiver of management fees). For Category III AIFs, the threshold is higher: not less than 5% of the corpus or Rs 10 crore, whichever is lower.","The Manager or Sponsor shall have a continuing interest of not less than 2.5% of the corpus or Rs. 5 crore, whichever is lower. For Category III Alternative Investment Fund, the continuing interest shall be not less than 5% of the corpus or Rs. 10 crore, whichever is lower.",stop,65,,meta-llama/llama-4-scout
REG_156,regulatory_interpretation,easy,"What is the maximum number of investors permitted in a single scheme of an Alternative Investment Fund under SEBI AIF Regulations, 2012? Are accredited investors counted toward this limit?","Under Regulation 10(f), no scheme of an AIF shall have more than one thousand investors. Accredited investors are explicitly excluded from the computation of this investor count — meaning the 1,000-investor cap applies only to non-accredited investors.","1000, no.",stop,6,,meta-llama/llama-4-scout
REG_157,regulatory_interpretation,easy,"What level of investor consent is required to make a material alteration to an Alternative Investment Fund's strategy under SEBI AIF Regulations, 2012?","Under Regulation 9(2), any material alteration to the fund strategy requires the consent of at least two-thirds of unit holders by value of their investment in the Alternative Investment Fund.",At least two-thirds of unit holders by value of their investment.,stop,14,,meta-llama/llama-4-scout
REG_158,regulatory_interpretation,medium,"What are the requirements for filing a placement memorandum before launching a new scheme under SEBI AIF Regulations, 2012? Is there any fee exemption?","Under Regulation 12(2), a placement memorandum must be filed with the Board through a merchant banker at least thirty days prior to the launch of the scheme, along with the fees as specified in the Second Schedule. There is one fee exemption: the payment of scheme fees does not apply in case of the launch of the first scheme by an Alternative Investment Fund.","The placement memorandum must be filed with the Board through a merchant banker at least 30 days prior to launch of the scheme, along with the specified fees. However, there is a fee exemption for the launch of the first scheme by the Alternative Investment Fund.",stop,52,,meta-llama/llama-4-scout
REG_159,regulatory_interpretation,medium,"What are the structural and tenure requirements applicable to Category I and II Alternative Investment Funds, and how do they differ from Category III AIFs?","Under Regulations 13(1) and (2), Category I and II AIFs must be close-ended and the tenure of the fund or scheme must be determined at the time of application; such funds or their schemes must have a minimum tenure of three years. Under Regulation 13(3), schemes of Category III AIFs have no such restriction — they may be open-ended or close-ended.","Category I and II Alternative Investment Funds are close-ended with a minimum tenure of 3 years, determined at the time of application. Category III Alternative Investment Fund schemes may be open-ended or close-ended.",stop,41,,meta-llama/llama-4-scout
REG_160,regulatory_interpretation,medium,"Under SEBI AIF Regulations, 2012, by how many years can the tenure of a close-ended AIF be extended, and what investor approval is required? Is there a special provision for Accredited Investors only funds?","Under Regulation 13(5), the tenure of a close-ended AIF may be extended by up to two years, subject to the approval of two-thirds of unit holders by value of their investment. For Accredited Investors only funds, there is a special provision — their tenure may be extended by up to five years (instead of two), subject to the same approval threshold of two-thirds of unit holders by value.","The tenure of a close-ended AIF can be extended by up to 2 years, subject to approval of two-thirds of the unit holders by value of their investment. For Accredited Investors only funds, the tenure can be extended by up to 5 years, with the same investor approval.",stop,60,,meta-llama/llama-4-scout
REG_161,regulatory_interpretation,easy,"What are the conditions under which the units of a close-ended AIF may be listed on a stock exchange under SEBI AIF Regulations, 2012?","Under Regulation 14, units of a close-ended AIF may be listed on a stock exchange subject to two conditions: (1) the minimum tradable lot must be Rs one crore; and (2) listing is permitted only after the final close of the fund or scheme. Listing is not permitted prior to the final close.",A minimum tradable lot of one crore rupees and listing only after final close of the fund or scheme.,stop,22,,meta-llama/llama-4-scout
REG_162,regulatory_interpretation,medium,"What is the single-investee concentration limit for Category I and II Alternative Investment Funds under SEBI AIF Regulations, 2012? Does this limit differ for large value funds for accredited investors?","Under Regulation 15(1)(c), Category I and II AIFs may invest not more than 25% of their investable funds in any single investee company (directly or through other AIF units). Large value funds for accredited investors in Category I and II may invest up to 50% of investable funds in a single investee company.","The single-investee concentration limit for Category I and II Alternative Investment Funds is 25% of the investable funds. However, large value funds for accredited investors of Category I and II may invest up to 50% in an investee company.",stop,51,,meta-llama/llama-4-scout
REG_163,regulatory_interpretation,medium,"What is the single-investee concentration limit for Category III Alternative Investment Funds under SEBI AIF Regulations, 2012?","Under Regulation 15(1)(d), Category III AIFs may invest not more than 10% of their investable funds in any single investee company (directly or through other AIF units). Large value funds for accredited investors in Category III may invest up to 20% of investable funds in a single investee company.",10% or 20% for large value funds for accredited investors.,stop,15,,meta-llama/llama-4-scout
