id,task_type,difficulty,question,ref_answer,prediction,finish_reason,completion_tokens,error,model_version
REG_139,regulatory_interpretation,easy,"What is the general responsibility of an investment adviser towards its clients under SEBI IA Regulations, 2013?","Under Regulation 15(1), an investment adviser shall act in a fiduciary capacity towards its clients and shall disclose all conflicts of interests as and when they arise.",An investment adviser shall act in a fiduciary capacity towards its clients.,stop,196,,deepseek/deepseek-r1-distill-llama-70b
REG_140,regulatory_interpretation,medium,"Can an investment adviser registered under SEBI IA Regulations, 2013 accept a commission from a mutual fund house for recommending its schemes to the adviser's clients?","No. Regulation 15(2) prohibits an investment adviser from receiving any consideration — whether by way of remuneration, compensation, or in any other form — from any person other than the client being advised, in respect of the underlying products or securities for which advice is provided. Accepting a commission from a mutual fund house (a third party) in respect of products recommended to clients would violate this prohibition.","No. According to Regulation 15(2) of the SEBI IA Regulations, 2013, an investment adviser is prohibited from receiving any consideration (including commission) from any person other than the client being advised, specifically for the underlying products or securities for which advice is provided. Accepting commission from a mutual fund house for recommending its schemes violates this regulation.",stop,288,,deepseek/deepseek-r1-distill-llama-70b
REG_141,regulatory_interpretation,hard,"Under SEBI IA Regulations, 2013, if an investment adviser advised clients to buy a stock on a certain date but subsequently believes the situation has changed within 10 days, can the adviser immediately sell the same stock from its own account?","No, not immediately. Under Regulation 15(7), an investment adviser is prohibited from entering transactions on its own account contrary to client advice for 15 days from the day of advice. Even if the situation has changed within those 15 days, the adviser cannot act immediately — it must first give a revised assessment to clients at least 24 hours in advance before entering the contrary own-account transaction. So the adviser must provide the revised assessment and then wait at least 24 hours before selling from its own account.","No, the adviser cannot immediately sell the stock from its own account.  
The adviser must provide clients with a revised assessment at least 24 hours in advance before entering into such a transaction.",stop,309,,deepseek/deepseek-r1-distill-llama-70b
REG_142,regulatory_interpretation,medium,"What six categories of client information must an investment adviser obtain from a client for the purpose of risk profiling under SEBI IA Regulations, 2013?","Under Regulation 16(a), an investment adviser must obtain: (i) age; (ii) investment objectives including the time horizon and purpose of investment; (iii) income details; (iv) existing investments and assets; (v) risk appetite and risk tolerance; and (vi) liability and borrowing details.","Based solely on the provided context (Regulation 16(a)), the six categories of client information an investment adviser must obtain for risk profiling are:
1.  Age
2.  Investment objectives including time for which they wish to stay invested, the purposes of the investment
3.  Income details
4.  Existing investments/assets
5.  Risk appetite/tolerance
6.  Liability/borrowing details",stop,285,,deepseek/deepseek-r1-distill-llama-70b
REG_143,regulatory_interpretation,easy,"For how long must an investment adviser preserve its records under SEBI IA Regulations, 2013, and what additional requirement applies to electronically maintained records that require signatures?","Under Regulation 19(2), all records must be maintained and preserved for a minimum period of five years. If records that are required to be duly signed are maintained in electronic form, they must be digitally signed.",Five years; digitally signed.,stop,193,,deepseek/deepseek-r1-distill-llama-70b
REG_144,regulatory_interpretation,medium,"What type of audit is required of an investment adviser under SEBI IA Regulations, 2013, and who is qualified to conduct it?","Under Regulation 19(3), an investment adviser must conduct a yearly compliance audit in respect of compliance with these regulations. The audit must be conducted by a member of the Institute of Chartered Accountants of India, Institute of Company Secretaries of India, or Institute of Cost Accountants of India. The adviser must also submit a report of the audit as specified by the Board.","A yearly audit for compliance with the regulations must be conducted.  
The audit must be performed by a member of the Institute of Chartered Accountants of India, the Institute of Company Secretaries of India, or the Institute of Cost Accountants of India.",stop,254,,deepseek/deepseek-r1-distill-llama-70b
REG_145,regulatory_interpretation,easy,"What is the maximum time limit within which an investment adviser must redress investor grievances under SEBI IA Regulations, 2013?","Under Regulation 21(1), an investment adviser must redress investor grievances promptly and not later than twenty-one calendar days from the date of receipt of the grievance.",twenty-one calendar days,stop,240,,deepseek/deepseek-r1-distill-llama-70b
REG_146,regulatory_interpretation,medium,"Can an individual investment adviser registered under SEBI IA Regulations, 2013 simultaneously provide distribution services to clients? Can the adviser's spouse provide distribution services to those same clients?","No on both counts. Under Regulation 22(1), an individual investment adviser is prohibited from providing distribution services. Under Regulation 22(2), the family of an individual investment adviser (which includes the spouse) cannot provide distribution services to the same clients advised by the individual investment adviser. Moreover, the individual investment adviser cannot provide advice to clients who are receiving distribution services from family members.","Based solely on the provided context:
1.  **No**, an individual investment adviser registered under SEBI IA Regulations, 2013 **cannot** simultaneously provide distribution services to clients (Regulation 22(1)).
2.  **No**, the adviser's spouse **cannot** provide distribution services to the same clients advised by the individual investment adviser (Regulation 22(2)).",stop,298,,deepseek/deepseek-r1-distill-llama-70b
REG_147,regulatory_interpretation,hard,"Under SEBI IA Regulations, 2013, what are the four key conditions governing an investment adviser's provision of implementation services to advisory clients?","Under Regulation 22A, implementation services may be provided subject to four conditions: (1) No consideration (commission, referral fees, or any indirect benefit) shall be received by the investment adviser or its group or family at any level for the implementation service; (2) Implementation services must be provided only through direct schemes/products in the securities market; (3) No implementation fees shall be charged from the client by the investment adviser, its group, or family; (4) The client is not under any obligation to avail the implementation services offered by the adviser.","Based solely on the provided context of Regulation 22A:

1.  Investment advisers shall ensure no consideration (including commission, referral fees, embedded, indirect, or otherwise) is received directly or indirectly at the adviser's group or family level for implementation services.
2.  Investment advisers shall provide implementation services only through direct schemes/products in the securities market.
3.  Investment advisers or their group/family shall not charge any implementation fees from the client.
4.  The client shall not be under any obligation to avail implementation services offered by the investment adviser.",stop,340,,deepseek/deepseek-r1-distill-llama-70b
REG_148,regulatory_interpretation,medium,"How much advance notice must SEBI give to an investment adviser before ordering an inspection under SEBI IA Regulations, 2013? Under what circumstances can SEBI dispense with this notice?","Under Regulation 24(1), the Board must give not less than ten days notice to the investment adviser before ordering an inspection. However, under Regulation 24(2), if the Board is satisfied that in the interest of investors no such notice should be given, it may by an order in writing direct that the inspection be taken up without notice — effectively enabling immediate inspections when investor interests so require.","Based solely on the provided context:

1.  SEBI must give **not less than ten days notice** to the investment adviser before ordering an inspection.
2.  SEBI can dispense with this notice if it is **satisfied that in the interest of the investors no such notice should be given**. In this circumstance, SEBI may direct the inspection without notice by an **order in writing**.",stop,331,,deepseek/deepseek-r1-distill-llama-70b
NUM_107,numerical_reasoning,medium,"An investment adviser provides investment advice to a client on November 15, 2023. Under SEBI IA Regulations, 2013, what is the earliest date on which the records related to this advice may lawfully be destroyed?","Under Regulation 19(2), records must be preserved for a minimum of 5 years from the date of the advice. From November 15, 2023, adding 5 years gives November 15, 2028. The records must be preserved at least until November 15, 2028 (i.e., the minimum preservation period ends on November 15, 2028). The earliest date on which they may be destroyed is November 16, 2028.","Calculation:  
Advice date: November 15, 2023  
Minimum preservation period: 5 years  
Earliest destruction date: November 15, 2023 + 5 years = November 15, 2028  
Destruction permitted *after* the minimum period ends. Thus, the earliest lawful destruction date is the *next day*: November 16, 2028.  

Final answer: November 16, 2028",stop,333,,deepseek/deepseek-r1-distill-llama-70b
NUM_108,numerical_reasoning,easy,"An individual investment adviser currently has 287 clients. Over the next month, 18 new clients are onboarded. How many total clients does the adviser now have, and by how many clients does this exceed the regulatory threshold that triggers mandatory transition to non-individual status?",Total clients after onboarding: 287 + 18 = 305. The regulatory threshold under Regulation 13(e) is 300 clients. Excess above threshold: 305 − 300 = 5 clients. The adviser has exceeded the threshold by 5 clients and must immediately initiate the transition to non-individual investment adviser status.,"Based solely on the provided context:

1. **Total clients after onboarding:**  
   287 (current clients) + 18 (new clients) = **305 clients**  
   
2. **Regulatory threshold:**  
   The threshold requiring transition is **300 clients** (Regulation 13(e)).  

3. **Excess over threshold:**  
   305 clients - 300 clients = **5 clients**  

**Final Answer:**  
The adviser now has **305 clients**, exceeding the regulatory threshold by **5 clients**.",stop,330,,deepseek/deepseek-r1-distill-llama-70b
NUM_109,numerical_reasoning,medium,"A part-time investment adviser currently serves 68 clients. They plan to onboard 8 new clients in the coming week. After onboarding all 8 clients, how many total clients will the adviser have, and by how many would this exceed the regulatory limit? How many of the planned new clients can be legitimately onboarded?","Proposed total: 68 + 8 = 76 clients. The regulatory limit under Regulation 13(h) is 75 clients. Excess: 76 − 75 = 1 client. The adviser would exceed the limit by 1. Therefore, only 7 of the 8 planned new clients can be legitimately onboarded (68 + 7 = 75 = limit). The 8th client cannot be onboarded.","Calculation:  
Current clients: 68  
Planned new clients: 8  
Total after onboarding: 68 + 8 = 76 clients  
Regulatory limit: 75 clients  
Excess: 76 - 75 = 1 client  

Legitimate onboarding capacity:  
75 (limit) - 68 (current) = 7 new clients  

Final answer:  
Total clients after onboarding: 76 clients  
Exceeds regulatory limit by: 1 client  
Legitimately onboarded new clients: 7 clients",stop,319,,deepseek/deepseek-r1-distill-llama-70b
NUM_110,numerical_reasoning,hard,"An investment adviser issues a buy recommendation on Stock A to clients on January 10. On January 22, the adviser believes the situation has changed and wants to sell Stock A from its own account. Is January 22 within the 15-day prohibition window? If the adviser gives clients a revised assessment on January 22 at 3:00 PM, what is the earliest date and time at which the adviser can enter the contrary own-account sell transaction?","The 15-day prohibition runs from January 10 through January 24 (inclusive; day 1 = January 10, day 15 = January 24). January 22 falls within the prohibition window. Since the situation has changed, the adviser may still transact within the 15-day period provided it gives clients a revised assessment at least 24 hours in advance. If the revised assessment is communicated on January 22 at 3:00 PM, the earliest permissible time to enter the contrary sell transaction is January 23 at 3:00 PM (i.e., 24 hours later).","Based solely on the provided context:

1. **January 22 within prohibition window?**  
   The buy advice was given on January 10. The 15-day prohibition period runs from January 10 to January 24 (inclusive). January 22 falls within this period.  
   **Answer:** Yes.

2. **Earliest date and time for contrary transaction:**  
   The adviser gives a revised assessment on January 22 at 3:00 PM. Regulation 15(7) requires the adviser to provide this revised assessment **at least 24 hours in advance** of entering the contrary transaction.  
   - 24 hours after January 22, 3:00 PM is January 23, 3:00 PM.  
   **Answer:** January 23 at 3:00 PM.  

**Final Answer:**  
Yes, January 22 is within the prohibition window. The earliest the adviser can sell Stock A from its own account is **January 23 at 3:00 PM**.",stop,459,,deepseek/deepseek-r1-distill-llama-70b
NUM_111,numerical_reasoning,easy,"An investor lodges a grievance with an investment adviser on March 5, 2025. What is the regulatory deadline by which the investment adviser must redress the grievance under SEBI IA Regulations, 2013?","Under Regulation 21(1), the investment adviser must redress the grievance not later than 21 calendar days from the date of receipt. March 5, 2025 + 21 calendar days = March 26, 2025. The regulatory deadline for redressal is March 26, 2025.","Calculation:  
Start date: March 5, 2025  
Add 21 calendar days:  
March 5 + 21 days = March 26, 2025  

Final answer: March 26, 2025",stop,263,,deepseek/deepseek-r1-distill-llama-70b
NUM_112,numerical_reasoning,easy,"A fintech company seeks a regulatory sandbox exemption from SEBI under the SEBI (Investment Advisers) Regulations, 2013. SEBI grants an initial exemption of 8 months. If SEBI grants an extension, what is the maximum total duration of the regulatory sandbox exemption permissible under these regulations?","Under Regulation 28A(1), a regulatory sandbox exemption may be granted for a period not exceeding twelve months. Regardless of extensions, the total exemption duration cannot exceed 12 months. Even though an initial 8-month exemption was granted, the maximum total duration permissible is 12 months. Any extension beyond the initial 8 months can be for at most 4 more months.","Calculation:  
Maximum total exemption period = 12 months (as per Regulation 28A(1))  
Initial exemption granted = 8 months  
Maximum permissible extension = 12 months - 8 months = **4 months**  

Final answer: **4 months**",stop,271,,deepseek/deepseek-r1-distill-llama-70b
NUM_113,numerical_reasoning,medium,"An individual investment adviser collected fees of Rs 2.65 crore in the first eight months of the financial year. In the ninth month they collected Rs 0.22 crore and in the tenth month Rs 0.18 crore. At the end of which month is the fee-based transition threshold breached, and what is the total fee at that point?","Cumulative fees: After 8 months = Rs 2.65 crore. After month 9: 2.65 + 0.22 = Rs 2.87 crore (threshold of Rs 3 crore not yet breached). After month 10: 2.87 + 0.18 = Rs 3.05 crore (exceeds Rs 3 crore). The fee threshold is breached at the end of the 10th month, when total fees reach Rs 3.05 crore. Excess above threshold = Rs 3.05 − Rs 3.00 = Rs 0.05 crore.","Based solely on the provided context:

- Regulation 13(e) requires transition if the fee collected during the financial year exceeds ₹3 crore.
- Cumulative fee after 8 months: ₹2.65 crore (below threshold).
- Cumulative fee after 9 months: ₹2.65 crore + ₹0.22 crore = ₹2.87 crore (below threshold).
- Cumulative fee after 10 months: ₹2.87 crore + ₹0.18 crore = ₹3.05 crore (exceeds ₹3 crore threshold).

The fee-based transition threshold is breached at the end of the tenth month, with a total fee of ₹3.05 crore.",stop,444,,deepseek/deepseek-r1-distill-llama-70b
NUM_114,numerical_reasoning,hard,"An investment adviser gave clients a sell recommendation on Bond X on April 1. On April 14, the adviser issues a revised assessment to clients. On April 16, the adviser wants to buy Bond X for its own account (contrary to the original sell recommendation). Is the April 16 transaction permissible?","The 15-day prohibition window runs from April 1 to April 15 (inclusive). April 16 falls outside the 15-day prohibition window, so the adviser may freely enter the contrary own-account buy transaction on April 16 without the need to invoke the revised-assessment exception. The transaction on April 16 is permissible. (Note: the revised assessment on April 14 was not strictly necessary for transacting on April 16, as the prohibition expired on April 15.)","Calculation:  
- Original advice date: April 1  
- 15-day restriction period: April 1 to April 15 (inclusive)  
- Transaction date: April 16 (after restriction period)  
- Revised assessment given: April 14  
- Time between revised assessment and transaction: April 14 to April 16 (>24 hours)  

Final answer: Yes, the April",length,512,,deepseek/deepseek-r1-distill-llama-70b
CON_054,contradiction_detection,easy,Do these two versions of Regulation 10 impose the same validity period for an investment adviser's certificate of registration?,No,"No. The original regulation imposed a fixed five-year validity period, while the amended version removed this fixed term and made registration valid indefinitely until suspended or cancelled.",stop,261,,deepseek/deepseek-r1-distill-llama-70b
CON_055,contradiction_detection,medium,Do the original Regulation 8 and the 2024-amended Regulation 8 impose the same financial requirement on non-individual investment advisers?,No,"No
The original Regulation 8 imposed a fixed net worth requirement of fifty lakh rupees on non-individual investment advisers, while the amended Regulation 8 replaces this with a variable deposit amount specified by SEBI.",stop,294,,deepseek/deepseek-r1-distill-llama-70b
CON_056,contradiction_detection,medium,Do the original Regulation 21(1) and the 2023-amended Regulation 21(1) impose the same maximum time limit for an investment adviser to redress client grievances?,No,"No. The original regulation requires prompt redressal without specifying a maximum time limit, while the amended regulation explicitly imposes a maximum time limit of twenty-one calendar days.",stop,213,,deepseek/deepseek-r1-distill-llama-70b
CON_057,contradiction_detection,hard,Do the pre-2025 and post-2025 versions of Regulation 7(1)(a) impose the same educational qualification requirement on individual investment advisers?,No,"No. The post-2025 version removes the requirement for specific fields of study (like finance, accountancy) and the minimum duration specifications for postgraduate qualifications, while adding a mandatory requirement for relevant NISM certification (or equivalent) alongside the degree or CFA Charter.",stop,287,,deepseek/deepseek-r1-distill-llama-70b
CON_058,contradiction_detection,hard,Does the original Regulation 22 (2013) and the 2020-amended Regulation 22 permit individual investment advisers to simultaneously provide both advisory and distribution services to the same client?,No,"No. The original 2013 regulation applies only to banks/NBFCs/body corporates and does not address individual advisers, while the 2020 amendment explicitly prohibits individual investment advisers from providing distribution services.",stop,288,,deepseek/deepseek-r1-distill-llama-70b
CON_059,contradiction_detection,medium,Do the original definition of 'representative' and the 2020-amended definition of 'persons associated with investment advice' cover the same set of persons within an investment advisory firm?,No,"No
The amended definition explicitly includes broader categories like sales staff and client-facing roles regardless of title, which were not expressly covered under the original definition of ""representative"" limited to employees/agents rendering advice.",stop,279,,deepseek/deepseek-r1-distill-llama-70b
TMP_057,temporal_reasoning,easy,"What was the validity period of an investment adviser's certificate of registration under the original SEBI (Investment Advisers) Regulations, 2013, and when was it changed to perpetual validity?","Under the original 2013 regulations, a certificate of registration was valid for a period of five years from the date of its issue and required renewal thereafter. This was changed to perpetual validity (valid till suspended or cancelled by the Board) by the Securities and Exchange Board of India (Change in Conditions of Registration of Certain Intermediaries) (Amendment) Regulations, 2016, which came into force on 8 December 2016.","Under the original SEBI (Investment Advisers) Regulations, 2013, the certificate of registration was valid for five years from the date of issue.  
This was changed to validity until suspended or cancelled by the Board, effective from December 8, 2016, by the SEBI (Change in Conditions of Registration of Certain Intermediaries) (Amendment) Regulations, 2016.",stop,327,,deepseek/deepseek-r1-distill-llama-70b
TMP_058,temporal_reasoning,easy,"What was the networth requirement for non-individual investment advisers under the SEBI (Investment Advisers) Regulations, 2013 before the 2024 amendment substituted it with a 'deposit' requirement?","Before the substitution by the SEBI (Investment Advisers) (Second Amendment) Regulations, 2024 (w.e.f. 16-12-2024), Regulation 8 required non-individual investment advisers to have a net worth of not less than fifty lakh rupees. Individual investment advisers were required to have net tangible assets of not less than five lakh rupees. The 2024 amendment replaced these specific numerical thresholds with a 'deposit' of such sum as specified by the Board from time to time.","Under Regulation 8 (Networth, pre-2024) of the SEBI (Investment Advisers) Regulations, 2013, non-individual investment advisers were required to have a net worth of **not less than fifty lakh rupees**. This requirement was substituted with a 'deposit' requirement by the SEBI (Investment Advisers) (Second Amendment) Regulations, 2024, effective from 16-12-2024.",stop,339,,deepseek/deepseek-r1-distill-llama-70b
TMP_059,temporal_reasoning,medium,"How did the minimum qualification requirement for individual investment advisers under SEBI IA Regulations change with the 2020 amendment, and what further modification was made in 2025?","Under the original 2013 regulations, Regulation 7(1)(a) required a professional qualification or PG degree/diploma of minimum two years duration specifically in finance, accountancy, business management, commerce, economics, capital markets, banking, insurance, or actuarial science — or a CFA Charter. The SEBI (Investment Advisers) (Amendment) Regulations, 2020 (w.e.f. 30-09-2020) broadened this by permitting any professional qualification or graduate/post-graduate degree or diploma with no restriction on field of study, alongside NISM certification. The SEBI (Investment Advisers) (Second Amendment) Regulations, 2025 (w.e.f. 25-11-2025) further updated Regulation 7(1)(a) to require only a graduate degree (any discipline) or CFA Charter plus relevant NISM certification — removing the old requirement for a finance-specific discipline or work experience.","The 2020 amendment (effective 30-09-2020) replaced the pre-2020 requirement (which included specific professional/graduate/post-graduate degrees in finance-related fields, NISM's one-year program, or CFA Charter) with a simpler requirement: a graduate degree/equivalent OR CFA Charter, plus relevant NISM/accredited body certification.

The 2025 modification (effective 25-11-2025) further amended this to: a graduate degree **or any equivalent educational qualification** from a recognized institution OR CFA Charter, plus relevant NISM/accredited body certification. This introduced flexibility beyond formal graduate degrees.",stop,368,,deepseek/deepseek-r1-distill-llama-70b
TMP_060,temporal_reasoning,medium,"What was the original scope of Regulation 22 in the SEBI (Investment Advisers) Regulations, 2013, and how did the 2020 amendment fundamentally change its coverage?","The original Regulation 22 (2013) was titled 'Segregation of execution services' and applied only to investment advisers that are banks, NBFCs, and body corporates which also provide distribution or execution services. Such entities could continue offering distribution services alongside advice provided they maintained operational segregation, ensured clients were not obligated to avail distribution services, maintained arms-length relationships, and ensured fees were paid directly to service providers. Individual investment advisers were not explicitly covered. The SEBI (Investment Advisers) (Amendment) Regulations, 2020 (w.e.f. 30-09-2020) completely substituted Regulation 22 — retitling it 'Client level segregation of advisory and distribution activities.' The 2020 version imposed a complete prohibition on individual investment advisers (and their families) from providing distribution services, and replaced the prior operational-segregation approach for non-individual entities with a stricter client-level segregation at the group level.","Based solely on the provided context:

1.  **Original Scope (2013):** Regulation 22 applied to investment advisers that were banks, NBFCs, or body corporates *and* also provided distribution or execution services to their clients. It required them to segregate their investment advisory services from these distribution/execution activities, subject to three conditions:
    *   (a) Clients were not obligated to use the adviser's distribution/execution services.
    *   (b) An arms-length relationship had to be maintained.
    *   (c) Client fees for distribution/execution had to be paid directly to the service provider, not through the adviser.

2.  **Fundamental Change via 2020 Amendment (effective 30-09-2020):** The amendment fundamentally changed the coverage by:
    *   Prohibiting *individual* investment advisers from providing distribution services.
    *   Requiring *non-individual* investment advisers to implement client-level segregation at the *group level* for advisory and distribution/execution services.",stop,504,,deepseek/deepseek-r1-distill-llama-70b
TMP_061,temporal_reasoning,easy,"When was the specific 21-calendar-day deadline for redressing investor grievances introduced for investment advisers, and what did the regulation previously require?","The 21-calendar-day deadline for redressing investor grievances was introduced by the Securities and Exchange Board of India (Facilitation of Grievance Redressal Mechanism) (Amendment) Regulations, 2023, with effect from 18 August 2023. Prior to this amendment, Regulation 21(1) of the SEBI (Investment Advisers) Regulations, 2013 only required that an investment adviser 'redress client grievances promptly' — a qualitative standard with no specific numerical time limit.","The specific 21-calendar-day deadline was introduced effective August 18, 2023, by the SEBI (Facilitation of Grievance Redressal Mechanism) (Amendment) Regulations, 2023. Previously, Regulation 21(1) only required investment advisers to redress client grievances ""promptly"" without specifying a timeframe.",stop,312,,deepseek/deepseek-r1-distill-llama-70b
TMP_062,temporal_reasoning,hard,"What procedural change did the SEBI (Investment Advisers) (Second Amendment) Regulations, 2025 make to the transition process for individual investment advisers who breach the 300-client or Rs 3 crore fee threshold?","The SEBI (Investment Advisers) (Second Amendment) Regulations, 2025 (w.e.f. 25-11-2025) amended Regulation 13(e) to add a new intermediate step: upon breaching the threshold, the individual IA must first immediately intimate the Administration and Supervisory Body and initiate the transition process before applying for in-principle approval. The 2020 version of Regulation 13(e) only required directly applying for in-principle registration as a non-individual investment adviser. The 3-month window for applying for in-principle approval was retained by the 2025 amendment, but an explicit intimation obligation was added as a new first step.","Based solely on the provided context:

The SEBI (Investment Advisers) (Second Amendment) Regulations, 2025 (effective 25-11-2025) changed the transition process by:
1.  **Adding an immediate intimation requirement:** Individuals must now immediately intimate the Administration and Supervisory Body upon breaching the threshold.
2.  **Changing the sequence:** Individuals must initiate the transition process *before* applying for grant of in-principle approval.
3.  **Altering the application terminology:** The requirement changed from applying for ""grant of in-principle registration"" to applying for ""grant of in-principle approval"".
4.  **Removing the validity period mention:** The explicit statement that the in-principle registration is valid for three months was removed from the procedural steps listed.",stop,440,,deepseek/deepseek-r1-distill-llama-70b
TMP_063,temporal_reasoning,medium,"When was the category of 'part-time investment adviser' and the 75-client limit introduced under SEBI IA Regulations, 2013, and what is the definition of a part-time investment adviser?","The concept of 'part-time investment adviser' and the 75-client limit were both introduced by the Securities and Exchange Board of India (Investment Advisers) (Second Amendment) Regulations, 2024, with effect from 16 December 2024. A 'part-time investment adviser' is defined under Regulation 2(1)(qa) as an individual or a firm who, for consideration, is engaged in the business of providing investment advice and is also engaged in any other business activity or employment. Prior to this amendment, there was no regulatory distinction between full-time and part-time investment advisers.","The category of 'part-time investment adviser' and the 75-client limit were introduced by the SEBI (Investment Advisers) (Second Amendment) Regulations, 2024, effective from 16-12-2024.

Definition: A 'part-time investment adviser' means an individual or a firm, who for consideration, is engaged in the business of providing investment advice and is also engaged in any other business activity or employment.",stop,296,,deepseek/deepseek-r1-distill-llama-70b
TMP_064,temporal_reasoning,medium,"When was the regulatory obligation regarding the use of Artificial Intelligence tools by investment advisers first introduced under SEBI IA Regulations, 2013, and what does it require?","The obligation regarding the use of Artificial Intelligence tools was first introduced by the Securities and Exchange Board of India (Investment Advisers) (Second Amendment) Regulations, 2024, with effect from 16 December 2024 (Regulation 15(14)). It requires that any investment adviser using AI tools for servicing clients — irrespective of the scale or nature of AI adoption — shall be solely responsible for: the security, confidentiality, and integrity of client data; any other information or data used to arrive at investment advice; investment advice based on the output of AI tools; and compliance with all applicable laws.","The regulatory obligation regarding the use of Artificial Intelligence tools by investment advisers was first introduced through the SEBI (Investment Advisers) (Second Amendment) Regulations, 2024, effective from 16-12-2024.  

It requires that an investment adviser using AI tools, irrespective of scale or adoption scenario, shall be solely responsible for:  
1. The security, confidentiality, and integrity of client data;  
2. The use of any other information or data to arrive at investment advice;  
3. Investment advice based on the output of AI tools;  
4. Compliance with any applicable law.",stop,395,,deepseek/deepseek-r1-distill-llama-70b
REG_149,regulatory_interpretation,easy,"Can an entity in India operate as an Alternative Investment Fund without obtaining a certificate of registration from SEBI under the SEBI (AIF) Regulations, 2012?","No. Under Regulation 3(1), no entity or person shall act as an Alternative Investment Fund on and from the commencement of these regulations unless it has obtained a certificate of registration from the Board (SEBI).",No.,stop,231,,deepseek/deepseek-r1-distill-llama-70b
REG_150,regulatory_interpretation,easy,"For how long is a certificate of registration granted to an Alternative Investment Fund under SEBI (AIF) Regulations, 2012 valid?","Under Regulation 3(7), the certificate of registration is valid until the Alternative Investment Fund is wound up. The certificate does not have a fixed time-bound expiry — it remains in force for the entire operational life of the AIF.",The certificate of registration is valid till the Alternative Investment Fund is wound up.,stop,218,,deepseek/deepseek-r1-distill-llama-70b
REG_151,regulatory_interpretation,medium,"Under SEBI AIF Regulations 2012, what can an AIF that has received in-principle approval (but not yet full registration) do in terms of fundraising, and what is it prohibited from doing?","Under Regulation 6(5), an AIF that has been granted in-principle approval may accept commitments from investors. However, it shall not accept any monies (actual cash) until it is granted the full certificate of registration. The AIF must also comply with any remaining eligibility conditions (under Reg 4(c) or (d)) within six months from the date of in-principle approval to obtain full registration.","Based solely on the provided context:
1. **What the AIF can do:** Accept commitments from investors.
2. **What the AIF is prohibited from doing:** Accept any monies from investors.",stop,272,,deepseek/deepseek-r1-distill-llama-70b
REG_152,regulatory_interpretation,medium,"What are the three categories of Alternative Investment Funds under SEBI (AIF) Regulations, 2012, and what is the key distinguishing characteristic of each?","Under Regulation 3(4): Category I AIFs invest in start-ups, early stage ventures, social ventures, SMEs, infrastructure, or sectors considered socially/economically desirable — includes venture capital funds, SME funds, angel funds, social impact funds, and infrastructure funds. Category II AIFs are those that do not fall in Category I or III and do not undertake leverage beyond what is permitted in these regulations — includes private equity funds and debt funds. Category III AIFs employ diverse or complex trading strategies and may employ leverage through listed or unlisted derivatives — includes hedge funds.","Based solely on the provided context:

1.  **Category I AIF**: Key characteristic - invests in start-up or early stage ventures, social ventures, SMEs, infrastructure, or other sectors considered socially or economically desirable.
2.  **Category II AIF**: Key characteristic - does not fall in Category I or III and does not undertake leverage or borrowing other than as permitted.
3.  **Category III AIF**: Key characteristic - employs diverse or complex trading strategies and may employ leverage, including through investment in listed or unlisted derivatives.",stop,310,,deepseek/deepseek-r1-distill-llama-70b
REG_153,regulatory_interpretation,easy,"What is the minimum corpus requirement for each scheme of an Alternative Investment Fund under SEBI AIF Regulations, 2012? Does this requirement differ for social impact funds?","Under Regulation 10(b), each scheme of an AIF must have a corpus of at least Rs twenty crore. However, for social impact funds, each scheme must have a corpus of at least Rs five crore — a reduced threshold recognizing the social purpose of such funds.","Under Regulation 10(b), each scheme of an Alternative Investment Fund requires a minimum corpus of twenty crore rupees.  
Yes, the requirement differs for social impact funds, which require a minimum corpus of five crore rupees per scheme.",stop,261,,deepseek/deepseek-r1-distill-llama-70b
REG_154,regulatory_interpretation,medium,"What is the minimum investment that an investor must make in an Alternative Investment Fund scheme under SEBI AIF Regulations, 2012? Are there any exceptions to this minimum?","Under Regulation 10(c), the minimum investment by any investor in an AIF scheme is Rs one crore. Two exceptions apply: (1) employees or directors of the AIF, or employees or directors of the Manager, have a reduced minimum of Rs twenty-five lakh; (2) the minimum investment requirement does not apply at all to accredited investors.","Under Regulation 10(c) of SEBI AIF Regulations, 2012:
1.  The minimum investment an investor must make is **one crore rupees**.
2.  Exceptions:
    *   For employees or directors of the Alternative Investment Fund or employees or directors of the Manager, the minimum investment is **twenty five lakh rupees**.
    *   The minimum investment requirement **does not apply to accredited investors**.",stop,329,,deepseek/deepseek-r1-distill-llama-70b
REG_155,regulatory_interpretation,medium,"What continuing interest is the Manager or Sponsor of an Alternative Investment Fund required to maintain under SEBI AIF Regulations, 2012? Does the requirement differ between Category I/II and Category III funds?","Under Regulation 10(d), the Manager or Sponsor must maintain a continuing interest of not less than 2.5% of the corpus or Rs 5 crore, whichever is lower, in the form of investment in the AIF (not via waiver of management fees). For Category III AIFs, the threshold is higher: not less than 5% of the corpus or Rs 10 crore, whichever is lower.","Under SEBI AIF Regulations, 2012 (Regulation 10(d)):
1.  The Manager or Sponsor must maintain a continuing interest of **not less than two and half percent of the corpus or five crore rupees, whichever is lower**, through investment in the Alternative Investment Fund (not via waiver of management fees).
2.  The requirement **differs for Category III AIFs**. For Category III AIFs, the continuing interest must be **not less than five percent of the corpus or ten crore rupees, whichever is lower**.",stop,350,,deepseek/deepseek-r1-distill-llama-70b
