id,task_type,difficulty,question,ref_answer,prediction,finish_reason,completion_tokens,error,model_version
REG_148,regulatory_interpretation,medium,"How much advance notice must SEBI give to an investment adviser before ordering an inspection under SEBI IA Regulations, 2013? Under what circumstances can SEBI dispense with this notice?","Under Regulation 24(1), the Board must give not less than ten days notice to the investment adviser before ordering an inspection. However, under Regulation 24(2), if the Board is satisfied that in the interest of investors no such notice should be given, it may by an order in writing direct that the inspection be taken up without notice — effectively enabling immediate inspections when investor interests so require.","10 days notice, unless in the interest of investors, where SEBI can dispense with the notice.",stop,24,,mistral
NUM_107,numerical_reasoning,medium,"An investment adviser provides investment advice to a client on November 15, 2023. Under SEBI IA Regulations, 2013, what is the earliest date on which the records related to this advice may lawfully be destroyed?","Under Regulation 19(2), records must be preserved for a minimum of 5 years from the date of the advice. From November 15, 2023, adding 5 years gives November 15, 2028. The records must be preserved at least until November 15, 2028 (i.e., the minimum preservation period ends on November 15, 2028). The earliest date on which they may be destroyed is November 16, 2028.","The records related to the investment advice provided on November 15, 2023, may lawfully be destroyed no earlier than November 15, 2028.",stop,40,,mistral
NUM_108,numerical_reasoning,easy,"An individual investment adviser currently has 287 clients. Over the next month, 18 new clients are onboarded. How many total clients does the adviser now have, and by how many clients does this exceed the regulatory threshold that triggers mandatory transition to non-individual status?",Total clients after onboarding: 287 + 18 = 305. The regulatory threshold under Regulation 13(e) is 300 clients. Excess above threshold: 305 − 300 = 5 clients. The adviser has exceeded the threshold by 5 clients and must immediately initiate the transition to non-individual investment adviser status.,The individual investment adviser now has 305 clients (287 + 18). The regulatory threshold that triggers mandatory transition to non-individual status is exceeded by 5 clients (305 - 300). Answer: 5 clients.,stop,60,,mistral
NUM_109,numerical_reasoning,medium,"A part-time investment adviser currently serves 68 clients. They plan to onboard 8 new clients in the coming week. After onboarding all 8 clients, how many total clients will the adviser have, and by how many would this exceed the regulatory limit? How many of the planned new clients can be legitimately onboarded?","Proposed total: 68 + 8 = 76 clients. The regulatory limit under Regulation 13(h) is 75 clients. Excess: 76 − 75 = 1 client. The adviser would exceed the limit by 1. Therefore, only 7 of the 8 planned new clients can be legitimately onboarded (68 + 7 = 75 = limit). The 8th client cannot be onboarded.","The part-time investment adviser currently has 68 clients. After onboarding 8 new clients, they will have 76 clients in total. The regulatory limit is 75 clients, so the adviser would exceed the limit by 1 client. To legitimately onboard all 8 planned new clients, they can onboard 7 clients.",stop,76,,mistral
NUM_110,numerical_reasoning,hard,"An investment adviser issues a buy recommendation on Stock A to clients on January 10. On January 22, the adviser believes the situation has changed and wants to sell Stock A from its own account. Is January 22 within the 15-day prohibition window? If the adviser gives clients a revised assessment on January 22 at 3:00 PM, what is the earliest date and time at which the adviser can enter the contrary own-account sell transaction?","The 15-day prohibition runs from January 10 through January 24 (inclusive; day 1 = January 10, day 15 = January 24). January 22 falls within the prohibition window. Since the situation has changed, the adviser may still transact within the 15-day period provided it gives clients a revised assessment at least 24 hours in advance. If the revised assessment is communicated on January 22 at 3:00 PM, the earliest permissible time to enter the contrary sell transaction is January 23 at 3:00 PM (i.e., 24 hours later).","Yes, January 22 is within the 15-day prohibition window as it is 12 days after the advice given on January 10.

The earliest date and time at which the adviser can enter the contrary own-account sell transaction is January 23, 24 hours after giving the revised assessment on January 22 at 3:00 PM. So, the earliest time would be January 23, 1:00 PM (24 hours after 3:00 PM on January 22).",stop,120,,mistral
NUM_111,numerical_reasoning,easy,"An investor lodges a grievance with an investment adviser on March 5, 2025. What is the regulatory deadline by which the investment adviser must redress the grievance under SEBI IA Regulations, 2013?","Under Regulation 21(1), the investment adviser must redress the grievance not later than 21 calendar days from the date of receipt. March 5, 2025 + 21 calendar days = March 26, 2025. The regulatory deadline for redressal is March 26, 2025.","The investment adviser must redress the grievance not later than April 25, 2025.",stop,26,,mistral
NUM_112,numerical_reasoning,easy,"A fintech company seeks a regulatory sandbox exemption from SEBI under the SEBI (Investment Advisers) Regulations, 2013. SEBI grants an initial exemption of 8 months. If SEBI grants an extension, what is the maximum total duration of the regulatory sandbox exemption permissible under these regulations?","Under Regulation 28A(1), a regulatory sandbox exemption may be granted for a period not exceeding twelve months. Regardless of extensions, the total exemption duration cannot exceed 12 months. Even though an initial 8-month exemption was granted, the maximum total duration permissible is 12 months. Any extension beyond the initial 8 months can be for at most 4 more months.",The maximum total duration of the regulatory sandbox exemption permissible under these regulations is 10 months (initial 8 months + extension of 12 months/2).,stop,38,,mistral
NUM_113,numerical_reasoning,medium,"An individual investment adviser collected fees of Rs 2.65 crore in the first eight months of the financial year. In the ninth month they collected Rs 0.22 crore and in the tenth month Rs 0.18 crore. At the end of which month is the fee-based transition threshold breached, and what is the total fee at that point?","Cumulative fees: After 8 months = Rs 2.65 crore. After month 9: 2.65 + 0.22 = Rs 2.87 crore (threshold of Rs 3 crore not yet breached). After month 10: 2.87 + 0.18 = Rs 3.05 crore (exceeds Rs 3 crore). The fee threshold is breached at the end of the 10th month, when total fees reach Rs 3.05 crore. Excess above threshold = Rs 3.05 − Rs 3.00 = Rs 0.05 crore.",The fee-based transition threshold is breached at the end of the ninth month (March). The total fee at that point is Rs 2.95 crore (Rs 2.65 crore + Rs 0.22 crore).,stop,57,,mistral
NUM_114,numerical_reasoning,hard,"An investment adviser gave clients a sell recommendation on Bond X on April 1. On April 14, the adviser issues a revised assessment to clients. On April 16, the adviser wants to buy Bond X for its own account (contrary to the original sell recommendation). Is the April 16 transaction permissible?","The 15-day prohibition window runs from April 1 to April 15 (inclusive). April 16 falls outside the 15-day prohibition window, so the adviser may freely enter the contrary own-account buy transaction on April 16 without the need to invoke the revised-assessment exception. The transaction on April 16 is permissible. (Note: the revised assessment on April 14 was not strictly necessary for transacting on April 16, as the prohibition expired on April 15.)","No, the April 16 transaction is not permissible according to Regulation 15(7). The investment adviser cannot enter into transactions contrary to its advice to clients for a period of 15 days from the day of such advice (April 1). The revised assessment given on April 14 does not apply to the adviser's own account transactions for another 24 hours. Therefore, the transaction on April 16 is not permissible.",stop,102,,mistral
CON_054,contradiction_detection,easy,Do these two versions of Regulation 10 impose the same validity period for an investment adviser's certificate of registration?,No,"No. The original Regulation 10 (2013) sets a validity period of 5 years, while the amended Regulation 10 (2016) does not specify an expiration date, making the certificate valid till suspension or cancellation by the Board.",stop,61,,mistral
CON_055,contradiction_detection,medium,Do the original Regulation 8 and the 2024-amended Regulation 8 impose the same financial requirement on non-individual investment advisers?,No,"No, the original Regulation 8 and the 2024-amended Regulation 8 do not impose the same financial requirement on non-individual investment advisers. The original regulation requires a net worth of not less than fifty lakh rupees, while the amended regulation does not specify a net worth requirement for non-individuals.",stop,78,,mistral
CON_056,contradiction_detection,medium,Do the original Regulation 21(1) and the 2023-amended Regulation 21(1) impose the same maximum time limit for an investment adviser to redress client grievances?,No,"No, the original Regulation 21(1) does not specify a maximum time limit, while the 2023-amended Regulation 21(1) sets a maximum limit of twenty-one calendar days.",stop,50,,mistral
CON_057,contradiction_detection,hard,Do the pre-2025 and post-2025 versions of Regulation 7(1)(a) impose the same educational qualification requirement on individual investment advisers?,No,"No, the pre-2025 and post-2025 versions of Regulation 7(1)(a) do not impose the same educational qualification requirement on individual investment advisers. The post-2025 version requires only a graduate degree or equivalent, while the pre-2025 version requires a graduate degree, post-graduate degree, or professional qualification.",stop,84,,mistral
CON_058,contradiction_detection,hard,Does the original Regulation 22 (2013) and the 2020-amended Regulation 22 permit individual investment advisers to simultaneously provide both advisory and distribution services to the same client?,No,"No, neither the original Regulation 22 (2013) nor the 2020-amended Regulation 22 permits individual investment advisers to simultaneously provide both advisory and distribution services to the same client. (Original Regulation 22 requires segregation, and the amended Regulation 22 prohibits individual investment advisers from providing distribution services.)",stop,83,,mistral
CON_059,contradiction_detection,medium,Do the original definition of 'representative' and the 2020-amended definition of 'persons associated with investment advice' cover the same set of persons within an investment advisory firm?,No,"No, the original definition of 'representative' and the 2020-amended definition of 'persons associated with investment advice' do not cover the same set of persons within an investment advisory firm. The 2020 amendment expands the definition to include more roles beyond just employees and agents.",stop,69,,mistral
TMP_057,temporal_reasoning,easy,"What was the validity period of an investment adviser's certificate of registration under the original SEBI (Investment Advisers) Regulations, 2013, and when was it changed to perpetual validity?","Under the original 2013 regulations, a certificate of registration was valid for a period of five years from the date of its issue and required renewal thereafter. This was changed to perpetual validity (valid till suspended or cancelled by the Board) by the Securities and Exchange Board of India (Change in Conditions of Registration of Certain Intermediaries) (Amendment) Regulations, 2016, which came into force on 8 December 2016.","The original SEBI (Investment Advisers) Regulations, 2013, granted a certificate of registration with a validity period of five years from the date of issue. This was changed to perpetual validity on 08-12-2016, as per the SEBI (Change in Conditions of Registration of Certain Intermediaries) (Amendment) Regulations, 2016.",stop,93,,mistral
TMP_058,temporal_reasoning,easy,"What was the networth requirement for non-individual investment advisers under the SEBI (Investment Advisers) Regulations, 2013 before the 2024 amendment substituted it with a 'deposit' requirement?","Before the substitution by the SEBI (Investment Advisers) (Second Amendment) Regulations, 2024 (w.e.f. 16-12-2024), Regulation 8 required non-individual investment advisers to have a net worth of not less than fifty lakh rupees. Individual investment advisers were required to have net tangible assets of not less than five lakh rupees. The 2024 amendment replaced these specific numerical thresholds with a 'deposit' of such sum as specified by the Board from time to time.","The networth requirement for non-individual investment advisers under the SEBI (Investment Advisers) Regulations, 2013 was not less than fifty lakh rupees. [No date specified, but the context passage mentions this was before the 2024 amendment.]",stop,67,,mistral
TMP_059,temporal_reasoning,medium,"How did the minimum qualification requirement for individual investment advisers under SEBI IA Regulations change with the 2020 amendment, and what further modification was made in 2025?","Under the original 2013 regulations, Regulation 7(1)(a) required a professional qualification or PG degree/diploma of minimum two years duration specifically in finance, accountancy, business management, commerce, economics, capital markets, banking, insurance, or actuarial science — or a CFA Charter. The SEBI (Investment Advisers) (Amendment) Regulations, 2020 (w.e.f. 30-09-2020) broadened this by permitting any professional qualification or graduate/post-graduate degree or diploma with no restriction on field of study, alongside NISM certification. The SEBI (Investment Advisers) (Second Amendment) Regulations, 2025 (w.e.f. 25-11-2025) further updated Regulation 7(1)(a) to require only a graduate degree (any discipline) or CFA Charter plus relevant NISM certification — removing the old requirement for a finance-specific discipline or work experience.","With the 2020 amendment, the minimum qualification requirement for individual investment advisers under SEBI IA Regulations changed from requiring a professional qualification or graduate degree or post-graduate degree or post graduate diploma (minimum two years in duration) to a graduate degree or any equivalent educational qualification from a recognized institution or CFA Charter. In 2025, further modification was made, requiring relevant certification from NISM or an accredited body.",stop,103,,mistral
TMP_060,temporal_reasoning,medium,"What was the original scope of Regulation 22 in the SEBI (Investment Advisers) Regulations, 2013, and how did the 2020 amendment fundamentally change its coverage?","The original Regulation 22 (2013) was titled 'Segregation of execution services' and applied only to investment advisers that are banks, NBFCs, and body corporates which also provide distribution or execution services. Such entities could continue offering distribution services alongside advice provided they maintained operational segregation, ensured clients were not obligated to avail distribution services, maintained arms-length relationships, and ensured fees were paid directly to service providers. Individual investment advisers were not explicitly covered. The SEBI (Investment Advisers) (Amendment) Regulations, 2020 (w.e.f. 30-09-2020) completely substituted Regulation 22 — retitling it 'Client level segregation of advisory and distribution activities.' The 2020 version imposed a complete prohibition on individual investment advisers (and their families) from providing distribution services, and replaced the prior operational-segregation approach for non-individual entities with a stricter client-level segregation at the group level.","The original scope of Regulation 22 in the SEBI (Investment Advisers) Regulations, 2013, required banks, NBFCs, and body corporates providing investment advisory services to keep these services segregated from their distribution or execution services. The amendment in 2020 fundamentally changed its coverage by prohibiting individual Investment Advisers (IAs) from providing distribution services and requiring non-individual IAs to have client-level segregation at the group level, effective from 30-09-2020.",stop,126,,mistral
TMP_061,temporal_reasoning,easy,"When was the specific 21-calendar-day deadline for redressing investor grievances introduced for investment advisers, and what did the regulation previously require?","The 21-calendar-day deadline for redressing investor grievances was introduced by the Securities and Exchange Board of India (Facilitation of Grievance Redressal Mechanism) (Amendment) Regulations, 2023, with effect from 18 August 2023. Prior to this amendment, Regulation 21(1) of the SEBI (Investment Advisers) Regulations, 2013 only required that an investment adviser 'redress client grievances promptly' — a qualitative standard with no specific numerical time limit.","The specific 21-calendar-day deadline for redressing investor grievances was introduced for investment advisers from 18-08-2023. Prior to this, the regulation required investment advisers to redress client grievances promptly.",stop,59,,mistral
TMP_062,temporal_reasoning,hard,"What procedural change did the SEBI (Investment Advisers) (Second Amendment) Regulations, 2025 make to the transition process for individual investment advisers who breach the 300-client or Rs 3 crore fee threshold?","The SEBI (Investment Advisers) (Second Amendment) Regulations, 2025 (w.e.f. 25-11-2025) amended Regulation 13(e) to add a new intermediate step: upon breaching the threshold, the individual IA must first immediately intimate the Administration and Supervisory Body and initiate the transition process before applying for in-principle approval. The 2020 version of Regulation 13(e) only required directly applying for in-principle registration as a non-individual investment adviser. The 3-month window for applying for in-principle approval was retained by the 2025 amendment, but an explicit intimation obligation was added as a new first step.","The SEBI (Investment Advisers) (Second Amendment) Regulations, 2025 introduced a change in the transition process for individual investment advisers who breach the 300-client or Rs 3 crore fee threshold. Instead of applying for in-principle registration as non-individual investment adviser immediately, they are now required to immediately intimate the Administration and Supervisory Body and initiate the process of transition. They have 3 months from the date the threshold is reached to apply for grant of in-principle approval for registration as non-individual investment adviser.",stop,133,,mistral
TMP_063,temporal_reasoning,medium,"When was the category of 'part-time investment adviser' and the 75-client limit introduced under SEBI IA Regulations, 2013, and what is the definition of a part-time investment adviser?","The concept of 'part-time investment adviser' and the 75-client limit were both introduced by the Securities and Exchange Board of India (Investment Advisers) (Second Amendment) Regulations, 2024, with effect from 16 December 2024. A 'part-time investment adviser' is defined under Regulation 2(1)(qa) as an individual or a firm who, for consideration, is engaged in the business of providing investment advice and is also engaged in any other business activity or employment. Prior to this amendment, there was no regulatory distinction between full-time and part-time investment advisers.","The category of 'part-time investment adviser' and the 75-client limit were introduced under SEBI IA Regulations, 2013 on 16-12-2024. A part-time investment adviser is an individual or a firm who, for consideration, is engaged in the business of providing investment advice and is also engaged in any other business activity or employment.",stop,87,,mistral
TMP_064,temporal_reasoning,medium,"When was the regulatory obligation regarding the use of Artificial Intelligence tools by investment advisers first introduced under SEBI IA Regulations, 2013, and what does it require?","The obligation regarding the use of Artificial Intelligence tools was first introduced by the Securities and Exchange Board of India (Investment Advisers) (Second Amendment) Regulations, 2024, with effect from 16 December 2024 (Regulation 15(14)). It requires that any investment adviser using AI tools for servicing clients — irrespective of the scale or nature of AI adoption — shall be solely responsible for: the security, confidentiality, and integrity of client data; any other information or data used to arrive at investment advice; investment advice based on the output of AI tools; and compliance with all applicable laws.","The regulatory obligation regarding the use of Artificial Intelligence tools by investment advisers was first introduced under SEBI IA Regulations, 2013 with the SEBI (Investment Advisers) (Second Amendment) Regulations, 2024, effective from 16-12-2024. It requires the investment adviser to be solely responsible for the security, confidentiality, integrity of the client data, use of any other information or data to arrive at investment advice, investment advice based on output of Artificial Intelligence tools, and compliance with any law for the time being in force.",stop,130,,mistral
REG_149,regulatory_interpretation,easy,"Can an entity in India operate as an Alternative Investment Fund without obtaining a certificate of registration from SEBI under the SEBI (AIF) Regulations, 2012?","No. Under Regulation 3(1), no entity or person shall act as an Alternative Investment Fund on and from the commencement of these regulations unless it has obtained a certificate of registration from the Board (SEBI).","No, an entity in India cannot operate as an Alternative Investment Fund without obtaining a certificate of registration from the Board under the SEBI (AIF) Regulations, 2012.",stop,42,,mistral
REG_150,regulatory_interpretation,easy,"For how long is a certificate of registration granted to an Alternative Investment Fund under SEBI (AIF) Regulations, 2012 valid?","Under Regulation 3(7), the certificate of registration is valid until the Alternative Investment Fund is wound up. The certificate does not have a fixed time-bound expiry — it remains in force for the entire operational life of the AIF.",The certificate of registration for an Alternative Investment Fund is valid till the Alternative Investment Fund is wound up.,stop,25,,mistral
REG_151,regulatory_interpretation,medium,"Under SEBI AIF Regulations 2012, what can an AIF that has received in-principle approval (but not yet full registration) do in terms of fundraising, and what is it prohibited from doing?","Under Regulation 6(5), an AIF that has been granted in-principle approval may accept commitments from investors. However, it shall not accept any monies (actual cash) until it is granted the full certificate of registration. The AIF must also comply with any remaining eligibility conditions (under Reg 4(c) or (d)) within six months from the date of in-principle approval to obtain full registration.","An AIF that has received in-principle approval can accept commitments from investors, but it is prohibited from accepting any monies until it is granted full registration.",stop,37,,mistral
REG_152,regulatory_interpretation,medium,"What are the three categories of Alternative Investment Funds under SEBI (AIF) Regulations, 2012, and what is the key distinguishing characteristic of each?","Under Regulation 3(4): Category I AIFs invest in start-ups, early stage ventures, social ventures, SMEs, infrastructure, or sectors considered socially/economically desirable — includes venture capital funds, SME funds, angel funds, social impact funds, and infrastructure funds. Category II AIFs are those that do not fall in Category I or III and do not undertake leverage beyond what is permitted in these regulations — includes private equity funds and debt funds. Category III AIFs employ diverse or complex trading strategies and may employ leverage through listed or unlisted derivatives — includes hedge funds.","Category I AIF: Invests in start-up, early stage ventures, social ventures, SMEs, infrastructure, or other sectors considered socially or economically desirable. Includes venture capital funds, SME Funds, angel funds, social impact funds, infrastructure funds, special situation funds.

Category II AIF: Does not fall in Category I and III and does not undertake leverage or borrowing other than as permitted in the regulations. Includes private equity funds or debt funds.

Category III AIF: Employs diverse or complex trading strategies and may employ leverage including through investment in listed or unlisted derivatives. Includes hedge funds.",stop,142,,mistral
REG_153,regulatory_interpretation,easy,"What is the minimum corpus requirement for each scheme of an Alternative Investment Fund under SEBI AIF Regulations, 2012? Does this requirement differ for social impact funds?","Under Regulation 10(b), each scheme of an AIF must have a corpus of at least Rs twenty crore. However, for social impact funds, each scheme must have a corpus of at least Rs five crore — a reduced threshold recognizing the social purpose of such funds.","The minimum corpus requirement for each scheme of an Alternative Investment Fund is twenty crore rupees. For social impact funds, the minimum corpus requirement is five crore rupees.",stop,42,,mistral
REG_154,regulatory_interpretation,medium,"What is the minimum investment that an investor must make in an Alternative Investment Fund scheme under SEBI AIF Regulations, 2012? Are there any exceptions to this minimum?","Under Regulation 10(c), the minimum investment by any investor in an AIF scheme is Rs one crore. Two exceptions apply: (1) employees or directors of the AIF, or employees or directors of the Manager, have a reduced minimum of Rs twenty-five lakh; (2) the minimum investment requirement does not apply at all to accredited investors.","The minimum investment for a regular investor is one crore rupees, but for employees or directors of the Alternative Investment Fund or the Manager, it is twenty-five lakh rupees. An exception to this rule is for accredited investors.",stop,56,,mistral
REG_155,regulatory_interpretation,medium,"What continuing interest is the Manager or Sponsor of an Alternative Investment Fund required to maintain under SEBI AIF Regulations, 2012? Does the requirement differ between Category I/II and Category III funds?","Under Regulation 10(d), the Manager or Sponsor must maintain a continuing interest of not less than 2.5% of the corpus or Rs 5 crore, whichever is lower, in the form of investment in the AIF (not via waiver of management fees). For Category III AIFs, the threshold is higher: not less than 5% of the corpus or Rs 10 crore, whichever is lower.","The Manager or Sponsor of an Alternative Investment Fund is required to maintain a continuing interest of not less than 2.5% of the corpus or five crore rupees (whichever is lower) for Category I/II funds. For Category III funds, the continuing interest is not less than 5% of the corpus or ten crore rupees (whichever is lower).",stop,88,,mistral
REG_156,regulatory_interpretation,easy,"What is the maximum number of investors permitted in a single scheme of an Alternative Investment Fund under SEBI AIF Regulations, 2012? Are accredited investors counted toward this limit?","Under Regulation 10(f), no scheme of an AIF shall have more than one thousand investors. Accredited investors are explicitly excluded from the computation of this investor count — meaning the 1,000-investor cap applies only to non-accredited investors.",1000 investors (excluding accredited investors),stop,16,,mistral
REG_157,regulatory_interpretation,easy,"What level of investor consent is required to make a material alteration to an Alternative Investment Fund's strategy under SEBI AIF Regulations, 2012?","Under Regulation 9(2), any material alteration to the fund strategy requires the consent of at least two-thirds of unit holders by value of their investment in the Alternative Investment Fund.",Two-thirds of unit holders by value of their investment,stop,14,,mistral
REG_158,regulatory_interpretation,medium,"What are the requirements for filing a placement memorandum before launching a new scheme under SEBI AIF Regulations, 2012? Is there any fee exemption?","Under Regulation 12(2), a placement memorandum must be filed with the Board through a merchant banker at least thirty days prior to the launch of the scheme, along with the fees as specified in the Second Schedule. There is one fee exemption: the payment of scheme fees does not apply in case of the launch of the first scheme by an Alternative Investment Fund.","The placement memorandum must be filed with the Board through a merchant banker at least thirty days prior to launching a new scheme. A fee is specified in the Second Schedule, but there is an exemption for the first scheme launched by an Alternative Investment Fund.",stop,57,,mistral
REG_159,regulatory_interpretation,medium,"What are the structural and tenure requirements applicable to Category I and II Alternative Investment Funds, and how do they differ from Category III AIFs?","Under Regulations 13(1) and (2), Category I and II AIFs must be close-ended and the tenure of the fund or scheme must be determined at the time of application; such funds or their schemes must have a minimum tenure of three years. Under Regulation 13(3), schemes of Category III AIFs have no such restriction — they may be open-ended or close-ended.","Category I and II Alternative Investment Funds are close-ended with a tenure determined at the time of application, and have a minimum tenure of three years. Category III Alternative Investment Funds may be open-ended or close-ended.",stop,54,,mistral
REG_160,regulatory_interpretation,medium,"Under SEBI AIF Regulations, 2012, by how many years can the tenure of a close-ended AIF be extended, and what investor approval is required? Is there a special provision for Accredited Investors only funds?","Under Regulation 13(5), the tenure of a close-ended AIF may be extended by up to two years, subject to the approval of two-thirds of unit holders by value of their investment. For Accredited Investors only funds, there is a special provision — their tenure may be extended by up to five years (instead of two), subject to the same approval threshold of two-thirds of unit holders by value.","Close-ended AIF: Tenure can be extended up to 2 years, requiring approval of two-thirds of unit holders by value of their investment.
Accredited Investors only funds: Tenure can be extended up to 5 years, also requiring approval of two-thirds of unit holders by value of their investment.",stop,73,,mistral
REG_161,regulatory_interpretation,easy,"What are the conditions under which the units of a close-ended AIF may be listed on a stock exchange under SEBI AIF Regulations, 2012?","Under Regulation 14, units of a close-ended AIF may be listed on a stock exchange subject to two conditions: (1) the minimum tradable lot must be Rs one crore; and (2) listing is permitted only after the final close of the fund or scheme. Listing is not permitted prior to the final close.","The units of a close-ended AIF may be listed on a stock exchange under SEBI AIF Regulations, 2012, only after the final close of the fund or scheme, with a minimum tradable lot of one crore rupees.",stop,56,,mistral
REG_162,regulatory_interpretation,medium,"What is the single-investee concentration limit for Category I and II Alternative Investment Funds under SEBI AIF Regulations, 2012? Does this limit differ for large value funds for accredited investors?","Under Regulation 15(1)(c), Category I and II AIFs may invest not more than 25% of their investable funds in any single investee company (directly or through other AIF units). Large value funds for accredited investors in Category I and II may invest up to 50% of investable funds in a single investee company.","25% for non-large value funds, 50% for large value funds.",stop,21,,mistral
REG_163,regulatory_interpretation,medium,"What is the single-investee concentration limit for Category III Alternative Investment Funds under SEBI AIF Regulations, 2012?","Under Regulation 15(1)(d), Category III AIFs may invest not more than 10% of their investable funds in any single investee company (directly or through other AIF units). Large value funds for accredited investors in Category III may invest up to 20% of investable funds in a single investee company.","10% for regular Category III Alternative Investment Funds, 20% for large value funds of Category III Alternative Investment Funds.",stop,34,,mistral
REG_164,regulatory_interpretation,medium,"Under SEBI AIF Regulations, 2012, what investor approval is required before an AIF can invest in its associate companies or in units of other AIFs managed by the same manager or sponsor?","Under Regulation 15(1)(e), an AIF requires the approval of 75% of investors by value of their investment before investing in: (a) its associates, or (b) units of AIFs managed or sponsored by its Manager, Sponsor, or their associates.",75% approval of investors by value of their investment.,stop,14,,mistral
REG_165,regulatory_interpretation,hard,"Under what conditions may a Category I Alternative Investment Fund borrow funds under SEBI AIF Regulations, 2012? What are the specific restrictions on such borrowing?","Under Regulation 16(1)(c), Category I AIFs shall not borrow funds or engage in leverage for investment purposes. The only permitted borrowing is for temporary funding requirements and day-to-day operational requirements, subject to three cumulative conditions: (1) borrowing shall not be for more than thirty days at a time; (2) borrowing shall not occur on more than four occasions in a year; and (3) borrowing shall not exceed ten percent of the investable funds.","A Category I Alternative Investment Fund may borrow funds under SEBI AIF Regulations, 2012 to meet temporary funding requirements and day-to-day operational requirements for not more than thirty days, on not more than four occasions in a year, and not more than ten percent of the investable funds. The specific restrictions are that the borrowing is only allowed for temporary purposes, the duration is limited to thirty days, the number of occasions is limited to four in a year, and the amount borrowed should not exceed ten percent of the investable funds.",stop,118,,mistral
REG_166,regulatory_interpretation,medium,"What minimum percentage of investable funds must a venture capital fund (which is a sub-category of Category I AIF) invest in qualifying instruments under SEBI AIF Regulations, 2012?","Under Regulation 16(2)(a), at least 75% of the investable funds of a venture capital fund must be invested in unlisted equity shares or equity-linked instruments of a venture capital undertaking, or in companies listed or proposed to be listed on an SME exchange or SME segment of an exchange. This 75% threshold must be achieved by the fund by the end of its life cycle.",At least 75%,stop,7,,mistral
NUM_115,numerical_reasoning,medium,"A Category I AIF has a total corpus of Rs 300 crore. What is the minimum continuing interest the Manager or Sponsor must maintain in this fund under SEBI AIF Regulations, 2012?","The continuing interest requirement is the lower of: (a) 2.5% of corpus = 2.5% × Rs 300 crore = Rs 7.5 crore, or (b) Rs 5 crore. Since Rs 5 crore < Rs 7.5 crore, the minimum continuing interest is Rs 5 crore. The Manager/Sponsor must maintain at least Rs 5 crore of investment in the fund.","The Manager or Sponsor must maintain a minimum continuing interest of 2.5% of the corpus or five crore rupees, whichever is lower. In this case, the corpus is 300 crore rupees. So, the minimum continuing interest is 2.5% of 300 crore rupees, which equals 7.5 crore rupees. Since this is greater than five crore rupees, the Manager or Sponsor must maintain an interest of 7.5 crore rupees in the fund.",stop,126,,mistral
NUM_116,numerical_reasoning,medium,A Category III AIF (hedge fund) has a corpus of Rs 150 crore. What is the minimum continuing interest the Manager or Sponsor is required to maintain in this fund?,"For Category III AIFs, the continuing interest must be the lower of: (a) 5% of corpus = 5% × Rs 150 crore = Rs 7.5 crore, or (b) Rs 10 crore. Since Rs 7.5 crore < Rs 10 crore, the minimum continuing interest is Rs 7.5 crore.","The Manager or Sponsor is required to maintain a minimum continuing interest of 5% of the corpus or Rs 10 crore, whichever is lower. In this case, 5% of Rs 150 crore is Rs 7.5 crore, which is higher than Rs 10 crore. Therefore, the Manager or Sponsor is required to maintain a minimum continuing interest of Rs 10 crore.",stop,96,,mistral
NUM_117,numerical_reasoning,medium,"An AIF Manager is planning to launch three schemes: Scheme A (private equity fund), Scheme B (social impact fund), and Scheme C (infrastructure fund). What is the minimum total corpus that must be raised across all three schemes to comply with SEBI AIF Regulations, 2012?","Scheme A (private equity, Category II): minimum Rs 20 crore. Scheme B (social impact fund, Category I): minimum Rs 5 crore. Scheme C (infrastructure fund, Category I): minimum Rs 20 crore. Total minimum corpus = Rs 20 crore + Rs 5 crore + Rs 20 crore = Rs 45 crore.",The minimum total corpus required is 25 crore rupees. (20 crore rupees for Scheme A and private equity fund + 5 crore rupees for Scheme B and social impact fund),stop,50,,mistral
NUM_118,numerical_reasoning,hard,"A Category II AIF has 4 investors: an external institutional investor, a director of the Manager, an employee of the AIF, and an accredited investor. Their proposed investments are Rs 75 lakh, Rs 20 lakh, Rs 30 lakh, and Rs 50 lakh respectively. Which investments, if any, fail to meet the minimum investment requirements under SEBI AIF Regulations, 2012?","External institutional investor (Rs 75 lakh): fails the minimum of Rs 1 crore. Director of the Manager (Rs 20 lakh): fails the reduced minimum of Rs 25 lakh applicable to manager's directors. Employee of AIF (Rs 30 lakh): meets the Rs 25 lakh minimum for AIF employees. Accredited investor (Rs 50 lakh): no minimum applies — Regulation 10(c) does not apply to accredited investors. Therefore, two investments fail: the external institutional investor (Rs 75 lakh < Rs 1 crore) and the director of the Manager (Rs 20 lakh < Rs 25 lakh).","The employee of the AIF (Rs 30 lakh) and the investor who is a director of the Manager (Rs 20 lakh) fail to meet the minimum investment requirements under SEBI AIF Regulations, 2012. The employee's investment is less than one crore rupees, and the director's investment is less than 25 lakh rupees as per the provided context.",stop,95,,mistral
