id,task_type,difficulty,question,ref_answer,prediction,strict_correct,judge_verdict,judge_reason
REG_126,regulatory_interpretation,easy,"Under Regulation 25(18), may an AMC conduct its operations — including trading, ","No. The AMC shall not carry out its operations including trading desk, unit holder servicing and investment operations outside the territory of India.",No.,1,1,"The model correctly interprets Regulation 25(18) as prohibiting an AMC from conducting operations, including trading, outside India."
REG_127,regulatory_interpretation,easy,Within what period must an AMC file detailed bio-data of a newly appointed direc,Within fifteen days of their appointment,Fifteen days,1,1,The model prediction matches the reference answer's timeframe for filing detailed bio-data of a newly appointed director.
REG_128,regulatory_interpretation,medium,What two conditions must an AMC satisfy before making any change to the fundamen,Send written communication to each unit holder and issue an advertisement in a nationwide English daily and a regional language newspaper; and provide,A written communication to unit holders and an advertisement in a nationwide English daily newspaper and a regional language newspaper.,1,1,The model prediction correctly identifies the two conditions an AMC must satisfy before making any change to the fundaments as per the reference answer.
REG_129,regulatory_interpretation,easy,Where may a mutual fund temporarily invest the funds of a scheme pending their d,In short term deposits of scheduled commercial banks,Short term deposits of schedule commercial banks.,1,1,"The model prediction correctly paraphrases the reference answer, which states that mutual funds may temporarily invest the funds of a scheme in short-term deposits of scheduled commercial banks."
REG_130,regulatory_interpretation,easy,Which Schedule of SEBI (Mutual Funds) Regulations specifies the norms for valuat,Eighth Schedule; the AMC shall publish the valuations,The Eighth Schedule. The asset management company shall publish the same.,0,1,The model prediction correctly identifies the Eighth Schedule as the one specifying the norms for asset valuation by AMCs.
NUM_099,numerical_reasoning,medium,To what maximum percentage of NAV can the single-issuer debt investment limit be,"Up to 12% of NAV, with prior approval of both the Board of Trustees and the Board of Directors of the AMC",12%; Board of Trustees and Board of Directors of the asset management company.,1,1,The model prediction correctly states the maximum percentage of NAV for a single-issuer debt investment limit as 12% and correctly identifies the need for approval from both the Board of Trustees and 
NUM_100,numerical_reasoning,medium,A mutual fund scheme with net assets of Rs500 crore needs to borrow for redempti,Rs100 crore (20% of Rs500 crore net assets); maximum duration of six months,20 per cent of Rs500 crore = Rs100 crore. The duration shall not exceed six months.,1,1,The model prediction correctly calculates 20% of Rs500 crore as Rs100 crore and correctly states the maximum borrowing duration as six months.
NUM_101,numerical_reasoning,easy,"Under the Seventh Schedule, what are the NAV-based caps for a scheme investing i",Overall cap: 10% of NAV; single-issuer cap: 5% of NAV,10% of its NAV in the units of InvIT; and 5% of its NAV in the units of InvIT issued by a single issuer.,1,1,"The model prediction correctly states the NAV-based caps for a scheme investing in units of InvIT, aligning with the reference answer."
NUM_102,numerical_reasoning,easy,What maximum percentage of a mutual fund scheme's net assets may be invested in ,25 per cent of the net assets,25 per cent,1,1,The model prediction matches the reference answer's maximum percentage allowed for investment in a mutual fund scheme's net assets.
NUM_103,numerical_reasoning,medium,All schemes of a mutual fund together hold 9.5% of ABC Limited's paid-up capital,"No. The combined holding would reach 10.5%, exceeding the 10 per cent cap on ownership of any company's paid up capital carrying voting rights.",No. The limit is ten percent.,0,1,The model correctly identifies that the combined holding exceeds the 10% cap.
NUM_104,numerical_reasoning,medium,"The total NAV of all schemes managed by an AMC is Rs2,000 crore. What is the max","Rs100 crore (5% of Rs2,000 crore)","5% of Rs2,000 crore = Rs100 crore.",1,1,"The model correctly calculated 5% of Rs2,000 crore as Rs100 crore."
NUM_105,numerical_reasoning,medium,"A mutual fund scheme (non-index, non-ETF) has NAV of Rs800 crore. What is the ma",Rs80 crore (10% of Rs800 crore NAV),10% of Rs800 crore = Rs80 crore.,1,1,The model prediction correctly calculates 10% of Rs800 crore as Rs80 crore.
NUM_106,numerical_reasoning,hard,What was the maximum initial issue expense ratio for a mutual fund scheme under ,Six per cent of funds raised; the clause was omitted w.e.f. 16-4-2008,Six per cent of the funds raised. W.e.f. 16-4-2008.,1,1,"The model prediction accurately reflects the maximum initial issue expense ratio as six per cent of funds raised, with the correct effective date."
TMP_052,temporal_reasoning,hard,What was the original cap on initial issue expenses for a mutual fund scheme und,Six per cent of funds raised; omitted by the 2008 amendment w.e.f. 16-4-2008,"Six per cent, w.e.f. 16-4-2008.",1,1,"The model prediction correctly states the original cap as six per cent and the effective date as 16-4-2008, which matches the reference answer."
TMP_053,temporal_reasoning,medium,What fundamental change did the SEBI (Mutual Funds) Second Amendment Regulations,"Replaced the limited allowance for unlisted equity (5% for open-ended, 10% for close-ended) with a complete requirement that all equity investments be","The SEBI (Mutual Funds) Second Amendment Regulations, 2019 (w.e.f. 23-09-2019) required that all investments in equity shares and equity related instruments be made only if such securities were listed or to be listed.",0,1,"The model prediction paraphrases the fundamental change correctly, stating that all equity investments must be in listed securities, which aligns with the SEBI regulations."
TMP_054,temporal_reasoning,hard,"Under the original SEBI (Mutual Funds) Regulations, which regulation required mu",Regulation 47,Regulation 47.,1,1,Regulation 47 pertains to the mandatory redemption of units in a mutual fund upon the request of the investor.
TMP_055,temporal_reasoning,medium,"Under the original SEBI (Mutual Funds) Regulations, 1996, were mutual fund schem","No. The original Regulation 45 absolutely prohibited the use of scheme funds in option trading, short selling, or carry forward transactions.","No. The original Regulation 45 of SEBI (Mutual Funds) Regulations, 1996 provided that the funds of a scheme shall not in any manner be used in option trading or in short selling or carry forward transactions.",1,1,"The model prediction accurately paraphrases the original Regulation 45, stating that funds of a scheme shall not be used in option trading, short selling, or carry forward transactions."
TMP_056,temporal_reasoning,hard,From what date were mutual funds with securities worth Rs.10 crore or more requi,"Transactions entered on or after January 15, 1998","January 15, 1998.",1,1,The model prediction matches the reference answer's date.
REG_131,regulatory_interpretation,easy,"Under the SEBI (Investment Advisers) Regulations, 2013, can a person provide inv",No. Regulation 3(1) prohibits any person from acting as an investment adviser or holding itself out as an investment adviser unless it has obtained a ,No.,1,1,"The model correctly predicts that under SEBI (Investment Advisers) Regulations, 2013, a person cannot provide investment advisory services without obtaining a license."
REG_132,regulatory_interpretation,easy,Is an insurance broker who advises clients on insurance products required to reg,"No. Under Regulation 4(b), any insurance agent or insurance broker who offers investment advice solely in insurance products and is registered with th",No.,1,1,The model prediction correctly states that an insurance broker advising on insurance products is not required to register for investment advice under Regulation 4(b).
REG_133,regulatory_interpretation,easy,Does a Chartered Accountant who incidentally provides investment advice to clien,"No. Under Regulation 4(f), any member of the Institute of Chartered Accountants of India (or other specified professional bodies such as ICSI, ICMAI, ","The passage does not state whether a Chartered Accountant needs to register as an investment adviser under SEBI IA Regulations, 2013.",0,1,"The model prediction correctly states that the passage does not provide information on whether a Chartered Accountant needs to register as an investment adviser under SEBI IA Regulations, 2013."
REG_134,regulatory_interpretation,medium,A person based in India provides investment advice exclusively to foreign client,"A person providing investment advice exclusively to clients based outside India is exempt from registration under Regulation 4(i). However, if any of ",Yes. The answer would differ. Persons providing investment advice to Non-Resident Indians or Person of Indian Origin fall within the purview of these regulations.,1,1,"The model prediction correctly states that persons providing investment advice exclusively to foreign clients are exempt from registration under Regulation 4(i), aligning with the reference answer."
REG_135,regulatory_interpretation,medium,What are the minimum qualification requirements for an individual investment adv,"Under Regulation 7(1), an individual investment adviser must, at all times, hold either: (a) a graduate degree (or equivalent) from a recognized unive","A graduate degree or equivalent from a recognized university or institution, CFA Charter from the CFA Institute, and relevant certification from NISM, or a Post Graduate Program in the Securities Market (Investment Advisory) or Financial Planning from NISM.",1,1,The model prediction correctly includes the minimum qualification requirements as per Regulation 7(1) for an individual investment adviser in India.
REG_136,regulatory_interpretation,easy,For how long is a certificate of registration granted to an investment adviser u,"The certificate of registration is valid till it is suspended or cancelled by the Board — it does not have a fixed expiry date. Under Regulation 10, t",Till it is suspended or cancelled by the Board.,1,1,"The model prediction correctly states that the certificate of registration is valid until it is suspended or cancelled by the Board, which aligns with the reference answer."
REG_137,regulatory_interpretation,medium,"Under SEBI IA Regulations, 2013, what dual threshold triggers the mandatory tran","An individual investment adviser must transition to non-individual status when either: (i) the number of clients exceeds 300 at any point of time, OR ","The dual threshold is the number of clients exceeding three hundred or the fee collected exceeding three crore rupees, whichever is earlier. The IA must immediately intimate the Administration and Supervisory Body and initiate the transition process.",1,1,"The model prediction correctly paraphrases the SEBI IA Regulations, 2013, stating the dual threshold for mandatory transition to non-individual status is either exceeding 300 clients or collecting mor"
REG_138,regulatory_interpretation,easy,What is the maximum number of clients that a part-time investment adviser regist,"A part-time investment adviser shall not have more than seventy-five clients in total at any point in time, as provided under Regulation 13(h).",Seventy-five.,0,1,The model prediction matches the maximum number of clients allowed for a part-time investment adviser as per Regulation 13(h).
REG_139,regulatory_interpretation,easy,What is the general responsibility of an investment adviser towards its clients ,"Under Regulation 15(1), an investment adviser shall act in a fiduciary capacity towards its clients and shall disclose all conflicts of interests as a",To act in a fiduciary capacity towards its clients and disclose all conflicts of interests as and when they arise.,1,1,The model prediction accurately paraphrases the general responsibility of an investment adviser as outlined in Regulation 15(1).
REG_140,regulatory_interpretation,medium,"Can an investment adviser registered under SEBI IA Regulations, 2013 accept a co","No. Regulation 15(2) prohibits an investment adviser from receiving any consideration — whether by way of remuneration, compensation, or in any other ",No.,1,1,"The model correctly predicts that an investment adviser registered under SEBI IA Regulations, 2013 cannot accept consideration as per Regulation 15(2)."
REG_141,regulatory_interpretation,hard,"Under SEBI IA Regulations, 2013, if an investment adviser advised clients to buy","No, not immediately. Under Regulation 15(7), an investment adviser is prohibited from entering transactions on its own account contrary to client advi",No.,0,1,"The model correctly predicts that under SEBI IA Regulations, 2013, an investment adviser cannot immediately buy on its own account contrary to client advice."
REG_142,regulatory_interpretation,medium,What six categories of client information must an investment adviser obtain from,"Under Regulation 16(a), an investment adviser must obtain: (i) age; (ii) investment objectives including the time horizon and purpose of investment; (","age, investment objectives, income details, existing investments/assets, risk appetite/tolerance, and liability/borrowing details.",1,1,The model prediction includes all six categories of client information required under Regulation 16(a) as specified in the reference answer.
REG_143,regulatory_interpretation,easy,For how long must an investment adviser preserve its records under SEBI IA Regul,"Under Regulation 19(2), all records must be maintained and preserved for a minimum period of five years. If records that are required to be duly signe",Five years. Digitally signed.,1,1,"The model prediction correctly states the preservation period as five years, which matches the reference answer."
REG_144,regulatory_interpretation,medium,What type of audit is required of an investment adviser under SEBI IA Regulation,"Under Regulation 19(3), an investment adviser must conduct a yearly compliance audit in respect of compliance with these regulations. The audit must b","A yearly audit in respect of compliance with these regulations is required. It must be conducted by a member of the Institute of Chartered Accountants of India, Institute of Company Secretaries of India, or Institute of Cost Accountants of India.",1,1,"The model prediction correctly states that a yearly audit in respect of compliance with SEBI IA Regulation 19(3) is required, which matches the reference answer."
REG_145,regulatory_interpretation,easy,What is the maximum time limit within which an investment adviser must redress i,"Under Regulation 21(1), an investment adviser must redress investor grievances promptly and not later than twenty-one calendar days from the date of r",Twenty-one calendar days.,1,1,The model prediction matches the reference answer's time limit for redressing investor grievances.
REG_146,regulatory_interpretation,medium,"Can an individual investment adviser registered under SEBI IA Regulations, 2013 ","No on both counts. Under Regulation 22(1), an individual investment adviser is prohibited from providing distribution services. Under Regulation 22(2)",No.,0,1,"The model correctly predicts that an individual investment adviser cannot provide distribution services under SEBI IA Regulations, 2013."
REG_147,regulatory_interpretation,hard,"Under SEBI IA Regulations, 2013, what are the four key conditions governing an i","Under Regulation 22A, implementation services may be provided subject to four conditions: (1) No consideration (commission, referral fees, or any indi","1. No consideration, including commissions or referral fees, may be received.
2. Implementation services must be provided through direct schemes/products.
3. The investment adviser or group/family shall not charge implementation fees.
4. The client shall not be obligated to avail the services.",1,1,"The model prediction accurately reflects the four key conditions under Regulation 22A of SEBI IA Regulations, 2013."
REG_148,regulatory_interpretation,medium,How much advance notice must SEBI give to an investment adviser before ordering ,"Under Regulation 24(1), the Board must give not less than ten days notice to the investment adviser before ordering an inspection. However, under Regu","Ten days. Where the Board is satisfied that no such notice should be given in the interest of investors, it may direct that the inspection be taken up without such notice.",1,1,"The model prediction correctly states the advance notice period as ten days, which aligns with Regulation 24(1) of SEBI."
NUM_107,numerical_reasoning,medium,"An investment adviser provides investment advice to a client on November 15, 202","Under Regulation 19(2), records must be preserved for a minimum of 5 years from the date of the advice. From November 15, 2023, adding 5 years gives N",Five years.,0,1,The model correctly predicts the five-year preservation period as per Regulation 19(2).
NUM_108,numerical_reasoning,easy,"An individual investment adviser currently has 287 clients. Over the next month,",Total clients after onboarding: 287 + 18 = 305. The regulatory threshold under Regulation 13(e) is 300 clients. Excess above threshold: 305 − 300 = 5 ,405 clients. 405 - 300 = 105 clients.,1,0,The model prediction of 405 clients is incorrect as it does not match the final value or fact from the reference answer.
NUM_109,numerical_reasoning,medium,A part-time investment adviser currently serves 68 clients. They plan to onboard,Proposed total: 68 + 8 = 76 clients. The regulatory limit under Regulation 13(h) is 75 clients. Excess: 76 − 75 = 1 client. The adviser would exceed t,68 + 8 = 76 clients. 76 exceeds the limit of 75 by 1 client. 0 of the planned new clients can be legitimately onboarded.,1,1,The model correctly calculated the total number of clients as 76 and identified that this exceeds the regulatory limit by 1 client.
NUM_110,numerical_reasoning,hard,An investment adviser issues a buy recommendation on Stock A to clients on Janua,"The 15-day prohibition runs from January 10 through January 24 (inclusive; day 1 = January 10, day 15 = January 24). January 22 falls within the prohi","Yes, January 22 is within the 15-day prohibition window. The earliest date and time is January 22 at 3:00 PM.",1,1,January 22 falls within the 15-day prohibition window starting from January 10.
NUM_111,numerical_reasoning,easy,"An investor lodges a grievance with an investment adviser on March 5, 2025. What","Under Regulation 21(1), the investment adviser must redress the grievance not later than 21 calendar days from the date of receipt. March 5, 2025 + 21","Twenty-one calendar days from March 5, 2025, is April 14, 2025.",1,1,"The model correctly calculated the 21-day deadline from March 5, 2025, to April 14, 2025."
NUM_112,numerical_reasoning,easy,A fintech company seeks a regulatory sandbox exemption from SEBI under the SEBI ,"Under Regulation 28A(1), a regulatory sandbox exemption may be granted for a period not exceeding twelve months. Regardless of extensions, the total e",Twelve months.,1,1,The model prediction correctly identifies the maximum duration for a regulatory sandbox exemption as twelve months under Regulation 28A(1).
NUM_113,numerical_reasoning,medium,An individual investment adviser collected fees of Rs 2.65 crore in the first ei,Cumulative fees: After 8 months = Rs 2.65 crore. After month 9: 2.65 + 0.22 = Rs 2.87 crore (threshold of Rs 3 crore not yet breached). After month 10,The fee-based transition threshold is breached at the end of the tenth month. The total fee at that point is Rs 3 crore.,1,1,The model correctly predicts that the total fees will reach the Rs 3 crore threshold at the end of the tenth month.
NUM_114,numerical_reasoning,hard,An investment adviser gave clients a sell recommendation on Bond X on April 1. O,"The 15-day prohibition window runs from April 1 to April 15 (inclusive). April 16 falls outside the 15-day prohibition window, so the adviser may free",Yes.,0,1,The model correctly identifies that April 16 is outside the 15-day prohibition window after April 1.
TMP_057,temporal_reasoning,easy,What was the validity period of an investment adviser's certificate of registrat,"Under the original 2013 regulations, a certificate of registration was valid for a period of five years from the date of its issue and required renewa","Five years from the date of its issue, until suspended or cancelled by the Board.",1,1,"The model prediction correctly states the validity period as five years from the date of its issue, which matches the reference answer."
TMP_058,temporal_reasoning,easy,What was the networth requirement for non-individual investment advisers under t,"Before the substitution by the SEBI (Investment Advisers) (Second Amendment) Regulations, 2024 (w.e.f. 16-12-2024), Regulation 8 required non-individu",Not less than fifty lakh rupees.,1,1,The model prediction matches the requirement of not less than fifty lakh rupees for non-individual investment advisers as per Regulation 8 before the SEBI (Investment Advisers) (Second Amendment) Regu
TMP_059,temporal_reasoning,medium,How did the minimum qualification requirement for individual investment advisers,"Under the original 2013 regulations, Regulation 7(1)(a) required a professional qualification or PG degree/diploma of minimum two years duration speci","As of 30-09-2020, the requirement changed to a graduate degree or equivalent educational qualification or CFA Charter, and relevant certification from NISM or an accredited body. Further modification was made w.e.f. 25-11-2025.",1,1,The model prediction correctly states the change in minimum qualification requirements for individual investment advisers as of 30-09-2020 and the further modification w.e.f. 25-11-2025.
TMP_060,temporal_reasoning,medium,What was the original scope of Regulation 22 in the SEBI (Investment Advisers) R,"The original Regulation 22 (2013) was titled 'Segregation of execution services' and applied only to investment advisers that are banks, NBFCs, and bo","Original Regulation 22 (2013) required banks, NBFCs, and body corporates providing investment advisory services to segregate those services from distribution or execution services, subject to client obligation, arm’s length relationship, and direct payment of fees. The 2020 amendment prohibited indi",1,1,"The model prediction accurately reflects the original scope of Regulation 22 (2013) as it pertains to banks, NBFCs, and body corporates, which aligns with the reference provided."
TMP_061,temporal_reasoning,easy,When was the specific 21-calendar-day deadline for redressing investor grievance,The 21-calendar-day deadline for redressing investor grievances was introduced by the Securities and Exchange Board of India (Facilitation of Grievanc,"Effective from 18-08-2023, the regulation requires investment advisers to redress investor grievances promptly but not later than twenty-one calendar days from the date of receipt of the grievance.",0,0,"The model prediction incorrectly states the effective date as 18-08-2023, while the correct effective date is 01-01-2020."
TMP_062,temporal_reasoning,hard,What procedural change did the SEBI (Investment Advisers) (Second Amendment) Reg,"The SEBI (Investment Advisers) (Second Amendment) Regulations, 2025 (w.e.f. 25-11-2025) amended Regulation 13(e) to add a new intermediate step: upon ",Immediately intimate the Administration and Supervisory Body and initiate the process of transition from individual to non-individual investment adviser; and apply for grant of in-principle approval for registration as non-individual investment adviser within 3 months from the date the threshold is ,1,0,"The model prediction incorrectly states the intermediate step as ""immediately intimate the Administration and Supervisory Body and initiate the process of transition from individual to non-individual "
TMP_063,temporal_reasoning,medium,When was the category of 'part-time investment adviser' and the 75-client limit ,The concept of 'part-time investment adviser' and the 75-client limit were both introduced by the Securities and Exchange Board of India (Investment A,"The category of ‘part-time investment adviser’ and the 75-client limit were introduced w.e.f. 16-12-2024. ‘Part-time investment adviser’ means an individual or a firm, who for consideration, is engaged in the business of providing investment advice and is also engaged in any other business activity ",1,0,The introduction date provided (16-12-2024) is incorrect; the correct date is 01-01-2018.
TMP_064,temporal_reasoning,medium,When was the regulatory obligation regarding the use of Artificial Intelligence ,The obligation regarding the use of Artificial Intelligence tools was first introduced by the Securities and Exchange Board of India (Investment Advis,"The regulatory obligation was inserted by SEBI (Investment Advisers) (Second Amendment) Regulations, 2024, w.e.f. 16-12-2024. It requires the investment adviser to be solely responsible for the security, confidentiality, integrity of client data, use of information, investment advice based on AI out",1,0,The SEBI regulations mentioned are not dated 2024; the correct date is 2023.
REG_149,regulatory_interpretation,easy,Can an entity in India operate as an Alternative Investment Fund without obtaini,"No. Under Regulation 3(1), no entity or person shall act as an Alternative Investment Fund on and from the commencement of these regulations unless it",No.,1,1,The model prediction correctly states that an entity in India cannot operate as an Alternative Investment Fund without obtaining the necessary permissions as per Regulation 3(1).
REG_150,regulatory_interpretation,easy,For how long is a certificate of registration granted to an Alternative Investme,"Under Regulation 3(7), the certificate of registration is valid until the Alternative Investment Fund is wound up. The certificate does not have a fix",Till the Alternative Investment Fund is wound up.,1,1,"The model prediction correctly states that the certificate of registration is valid until the Alternative Investment Fund is wound up, which aligns with Regulation 3(7)."
REG_151,regulatory_interpretation,medium,"Under SEBI AIF Regulations 2012, what can an AIF that has received in-principle ","Under Regulation 6(5), an AIF that has been granted in-principle approval may accept commitments from investors. However, it shall not accept any moni",Accept commitments from investors but shall not accept any monies.,1,1,"The model prediction correctly states that an AIF with in-principle approval can accept commitments from investors but cannot accept any monies, which aligns with Regulation 6(5) under SEBI AIF Regula"
REG_152,regulatory_interpretation,medium,What are the three categories of Alternative Investment Funds under SEBI (AIF) R,"Under Regulation 3(4): Category I AIFs invest in start-ups, early stage ventures, social ventures, SMEs, infrastructure, or sectors considered sociall",Category I AIF invests in socially desirable sectors; Category II AIF does not fall in Category I or III and does not undertake leverage; Category III AIF employs diverse or complex trading strategies and may employ leverage.,1,1,"The model prediction correctly identifies the three categories of AIFs under SEBI regulations, aligning with the reference provided."
REG_153,regulatory_interpretation,easy,What is the minimum corpus requirement for each scheme of an Alternative Investm,"Under Regulation 10(b), each scheme of an AIF must have a corpus of at least Rs twenty crore. However, for social impact funds, each scheme must have ",Each scheme of the Alternative Investment Fund shall have a corpus of at least twenty crore rupees: Provided that each scheme of the social impact fund shall have a corpus of at least five crore rupees.,0,1,"The model prediction correctly states the minimum corpus requirement for each scheme of an AIF as per Regulation 10(b), and correctly specifies the different requirement for social impact funds."
REG_154,regulatory_interpretation,medium,What is the minimum investment that an investor must make in an Alternative Inve,"Under Regulation 10(c), the minimum investment by any investor in an AIF scheme is Rs one crore. Two exceptions apply: (1) employees or directors of t","One crore rupees. Yes, exceptions apply to investors who are employees or directors of the Alternative Investment Fund or the Manager, who must invest a minimum of twenty-five lakh rupees. This clause does not apply to an accredited investor.",1,1,"The model prediction correctly states the minimum investment requirement of one crore rupees under Regulation 10(c) for an AIF scheme, with the correct exceptions for employees or directors."
REG_155,regulatory_interpretation,medium,What continuing interest is the Manager or Sponsor of an Alternative Investment ,"Under Regulation 10(d), the Manager or Sponsor must maintain a continuing interest of not less than 2.5% of the corpus or Rs 5 crore, whichever is low","Not less than two and a half percent of the corpus or five crore rupees, whichever is lower. For Category III funds, the continuing interest shall be not less than five percent of the corpus or ten crore rupees, whichever is lower.",1,1,The model prediction correctly paraphrases the continuing interest requirement for Category III funds as specified in Regulation 10(d).
REG_156,regulatory_interpretation,easy,What is the maximum number of investors permitted in a single scheme of an Alter,"Under Regulation 10(f), no scheme of an AIF shall have more than one thousand investors. Accredited investors are explicitly excluded from the computa","One thousand. No, accredited investors are excluded.",1,1,"The model prediction correctly states the maximum number of investors as one thousand, which aligns with the reference answer."
REG_157,regulatory_interpretation,easy,What level of investor consent is required to make a material alteration to an A,"Under Regulation 9(2), any material alteration to the fund strategy requires the consent of at least two-thirds of unit holders by value of their inve",At least two-thirds of unit holders by value of their investment.,1,1,The model prediction correctly states the required consent level as per Regulation 9(2).
REG_158,regulatory_interpretation,medium,What are the requirements for filing a placement memorandum before launching a n,"Under Regulation 12(2), a placement memorandum must be filed with the Board through a merchant banker at least thirty days prior to the launch of the ",The placement memorandum shall be filed with the Board through a merchant banker at least thirty days prior to the launch of the scheme along with the fees as specified in the Second Schedule. Payment of scheme fees shall not apply in case of the launch of the first scheme by the Alternative Investm,1,1,The model prediction correctly states that a placement memorandum must be filed with the Board through a merchant banker at least thirty days prior to the launch of the scheme.
REG_159,regulatory_interpretation,medium,What are the structural and tenure requirements applicable to Category I and II ,"Under Regulations 13(1) and (2), Category I and II AIFs must be close-ended and the tenure of the fund or scheme must be determined at the time of app",Category I and II AIFs shall be close ended with a minimum tenure of three years. Category III AIFs may be open ended or close ended.,1,1,"The model prediction correctly states that Category I and II AIFs must be close-ended, aligning with the reference answer's indication that they must be close-ended. The minimum tenure is not specifie"
REG_160,regulatory_interpretation,medium,"Under SEBI AIF Regulations, 2012, by how many years can the tenure of a close-en","Under Regulation 13(5), the tenure of a close-ended AIF may be extended by up to two years, subject to the approval of two-thirds of unit holders by v","Up to two years, subject to the approval of two-thirds of the unit holders by value of their investment. Yes, Accredited Investors only funds may be permitted to extend their tenure up to five years, subject to the approval of two-thirds of the unit holders by value of their investment.",1,0,"The model prediction incorrectly states that Accredited Investors only funds may extend their tenure up to five years, whereas Regulation 13(5) allows up to two years for all close-ended AIFs."
REG_161,regulatory_interpretation,easy,What are the conditions under which the units of a close-ended AIF may be listed,"Under Regulation 14, units of a close-ended AIF may be listed on a stock exchange subject to two conditions: (1) the minimum tradable lot must be Rs o",A minimum tradable lot of one crore rupees and final close of the fund or scheme.,1,0,"The model prediction incorrectly states the minimum tradable lot as one crore rupees, whereas the correct threshold is Rs 10 lakhs."
REG_162,regulatory_interpretation,medium,What is the single-investee concentration limit for Category I and II Alternativ,"Under Regulation 15(1)(c), Category I and II AIFs may invest not more than 25% of their investable funds in any single investee company (directly or t","Twenty-five per cent. Yes, large value funds for accredited investors may invest up to fifty percent.",1,1,"The model prediction correctly states the single-investee concentration limit as 25% for Category I and II AIFs, which matches the reference answer."
REG_163,regulatory_interpretation,medium,What is the single-investee concentration limit for Category III Alternative Inv,"Under Regulation 15(1)(d), Category III AIFs may invest not more than 10% of their investable funds in any single investee company (directly or throug",Ten per cent.,0,1,The model prediction matches the correct single-investee concentration limit for Category III AIFs as per the reference answer.
REG_164,regulatory_interpretation,medium,"Under SEBI AIF Regulations, 2012, what investor approval is required before an A","Under Regulation 15(1)(e), an AIF requires the approval of 75% of investors by value of their investment before investing in: (a) its associates, or (",Seventy-five percent of investors by value of their investment.,0,1,"The model prediction correctly states the required investor approval percentage as per Regulation 15(1)(e) of SEBI AIF Regulations, 2012."
REG_165,regulatory_interpretation,hard,Under what conditions may a Category I Alternative Investment Fund borrow funds ,"Under Regulation 16(1)(c), Category I AIFs shall not borrow funds or engage in leverage for investment purposes. The only permitted borrowing is for t","Borrowing is permitted to meet temporary funding requirements and day-to-day operational requirements for not more than thirty days, on not more than four occasions in a year and not more than ten percent of the investable funds.",1,0,"The model prediction incorrectly states the conditions for borrowing, as Regulation 16(1)(c) does not permit borrowing for temporary funding requirements and day-to-day operational requirements."
REG_166,regulatory_interpretation,medium,What minimum percentage of investable funds must a venture capital fund (which i,"Under Regulation 16(2)(a), at least 75% of the investable funds of a venture capital fund must be invested in unlisted equity shares or equity-linked ",Seventy-five percent.,0,1,The model prediction matches the minimum percentage requirement as per Regulation 16(2)(a).
NUM_115,numerical_reasoning,medium,A Category I AIF has a total corpus of Rs 300 crore. What is the minimum continu,"The continuing interest requirement is the lower of: (a) 2.5% of corpus = 2.5% × Rs 300 crore = Rs 7.5 crore, or (b) Rs 5 crore. Since Rs 5 crore < Rs",Five crore rupees.,0,1,The model prediction matches the correct minimum continuing interest requirement of Rs 5 crore.
NUM_116,numerical_reasoning,medium,A Category III AIF (hedge fund) has a corpus of Rs 150 crore. What is the minimu,"For Category III AIFs, the continuing interest must be the lower of: (a) 5% of corpus = 5% × Rs 150 crore = Rs 7.5 crore, or (b) Rs 10 crore. Since Rs",Ten crore rupees.,0,1,"The model correctly identified the minimum continuing interest as Rs 10 crore, which is the lower threshold as per the regulatory rule."
NUM_117,numerical_reasoning,medium,An AIF Manager is planning to launch three schemes: Scheme A (private equity fun,"Scheme A (private equity, Category II): minimum Rs 20 crore. Scheme B (social impact fund, Category I): minimum Rs 5 crore. Scheme C (infrastructure f","Scheme A: 20 crore rupees
Scheme B: 5 crore rupees
Scheme C: 20 crore rupees
Total: 20 + 5 + 20 = 45 crore rupees",1,1,The model prediction correctly matches the regulatory thresholds for each scheme as per the reference.
NUM_118,numerical_reasoning,hard,"A Category II AIF has 4 investors: an external institutional investor, a directo",External institutional investor (Rs 75 lakh): fails the minimum of Rs 1 crore. Director of the Manager (Rs 20 lakh): fails the reduced minimum of Rs 2,"Rs 20 lakh, Rs 30 lakh, and Rs 50 lakh.",1,0,The model prediction does not match the reference answer; the correct amounts are Rs 75 lakh for the external institutional investor and Rs 20 lakh for the director of the manager.
NUM_119,numerical_reasoning,easy,"An AIF Manager plans to launch a new scheme on October 15, 2025. By what date mu","The placement memorandum must be filed at least 30 days prior to the launch. Launch date: October 15, 2025. Subtracting 30 days: October 15 − 30 days ","September 16, 2025",1,1,The model correctly calculated the 30-day period prior to the launch date.
NUM_120,numerical_reasoning,easy,A body corporate has a net worth of Rs 45 crore. Can it qualify as an accredited,"No. Under Regulation 2(1)(ab)(ii), a body corporate must have a net worth of at least Rs 50 crore to qualify as an accredited investor. With a net wor",It falls short by 5 crore rupees.,1,1,The model correctly identifies that the body corporate falls short by 5 crore rupees to meet the Rs 50 crore net worth requirement for accreditation.
NUM_121,numerical_reasoning,medium,A Category II AIF has investable funds of Rs 400 crore. The Manager wants to inv,Maximum permitted investment in any single investee company = 25% of investable funds = 25% × Rs 400 crore = Rs 100 crore. The proposed investment of ,"The investment is permissible.

Maximum amount: Rs 120 crore.",1,0,"The maximum permitted investment is Rs 100 crore, not Rs 120 crore."
