id,task_type,difficulty,question,ref_answer,prediction,strict_correct,judge_verdict,judge_reason
NUM_092,numerical_reasoning,medium,"Under SEBI (Mutual Funds) Regulations, 1996, what is the maximum percentage of t","5 per cent of aggregate purchases and sales, measured for a block of any three months","5 % of the mutual fund’s aggregate purchases and sales of securities (excluding unit sales) may be routed through a broker associated with the sponsor, and this limit is measured over any block of three months.",1,1,"The model prediction correctly paraphrases the SEBI (Mutual Funds) Regulations, 1996, stating the maximum percentage of t (excluding unit sales) that can be routed through a broker associated with the"
NUM_093,numerical_reasoning,easy,How is 'Adjusted Profit After Tax (PAT)' defined under the RBI SFB Dividend Dire,PAT of the financial year minus 50 per cent of Net NPA as on March 31 of the financial year for which the dividend is to be paid,"Adjusted PAT = PAT – 50 % of Net NPA  
= PAT – 0.5 × Net NPA (₹)",0,1,The model prediction accurately reflects the definition of 'Adjusted Profit After Tax (PAT)' as per the RBI SFB Dividend Directive.
NUM_094,numerical_reasoning,easy,"Under the RBI SFB Dividend Directions, 2026, what percentage of Adjusted PAT may",40 per cent of Adjusted PAT,"Dividend allowed = 40 % of Adjusted PAT.  
**Calculation:**  
Dividend = 0.40 × Adjusted PAT.  

**Answer:** 40 % (of Adjusted PAT).",1,1,"The model prediction correctly states the percentage of Adjusted PAT that can be paid as dividends under the RBI SFB Dividend Directions, 2026."
NUM_095,numerical_reasoning,hard,"In Illustration 1 of the RBI SFB Dividend Directions, 2026, a bank has PAT of Rs","Rs5,500 crore (40% of Adjusted PAT of Rs13,750 crore, which is lower than 75% of PAT of Rs12,750 crore)","**Calculation**

1. **Adjusted PAT**  
   \[
   \text{Adjusted PAT} = \text{PAT} - 50\% \times \text{Net NPA}  
   = 17{,}000 - 0.5 \times 6{,}500  
   = 17{,}000 - 3{,}250  
   = 13{,}750\ \text{crore}
   \]

2. **75 % of PAT**  
   \[
   0.75 \times 17{,}000 = 12{,}750\ \text{crore}
   \]

3. **Ma",0,1,"The final value of 40% of Adjusted PAT matches the reference answer of Rs5,500 crore."
NUM_096,numerical_reasoning,hard,"In Illustration 3, a bank has PAT of Rs1,500 crore, Net NPA of Rs300 crore, Tier","Rs625 crore (maximum eligible dividend of Rs1,125 crore minus interim dividend already paid of Rs500 crore)","**Calculation**

1. **Adjusted PAT**  
   \(C = A - 0.5 \times B = 1500 - 0.5 \times 300 = 1500 - 150 = 1350\) crore  

2. **75 % of PAT**  
   \(E = 0.75 \times A = 0.75 \times 1500 = 1125\) crore  

3. **Maximum payable as per table**  
   \(F = 100\% \times C = 1350\) crore  

4. **Maximum Eligib",1,0,The calculation of 75% of PAT (₹1125 crore) exceeds the maximum dividend limit after adjusting for Net NPA (₹1350 crore). The correct maximum dividend should be capped at ₹625 crore.
NUM_097,numerical_reasoning,hard,"In Illustration 2 of the RBI SFB Dividend Directions, 2026, a bank has PAT of Rs","Rs19,000 crore (50% of Adjusted PAT of Rs38,000 crore, which is lower than 75% of PAT of Rs30,375 crore)","**Calculation**

1. **Adjusted PAT**  
   \[
   \text{Adjusted PAT} = \text{PAT} - 50\% \times \text{Net NPA}  
   = 40{,}500 - 0.5 \times 5{,}000  
   = 40{,}500 - 2{,}500  
   = 38{,}000\ \text{crore}
   \]

2. **75 % of PAT**  
   \[
   0.75 \times 40{,}500 = 30{,}375\ \text{crore}
   \]

3. **50",0,0,"The model prediction incorrectly calculates the Adjusted PAT as Rs38,000 crore instead of Rs30,375 crore."
NUM_098,numerical_reasoning,medium,"Under the RBI SFB Dividend Directions, 2026, what are the permitted dividend per",Bucket B1: 0 per cent of Adjusted PAT; Bucket B10: 100 per cent of Adjusted PAT,"**Permitted dividend percentages of Adjusted PAT**

- **Bucket B1 (Tier 1 Capital Ratio ≤ 7.5 %)**: **0 %** of Adjusted PAT  
- **Bucket B10 (Tier 1 Capital Ratio > 19.5 %)**: **100 %** of Adjusted PAT",1,1,"The model prediction correctly matches the permitted dividend percentages of Adjusted PAT for Bucket B1 and Bucket B10 as per RBI SFB Dividend Directions, 2026."
TMP_046,temporal_reasoning,easy,What minimum proportion of independent trustees did SEBI (Mutual Funds) Regulati,At least 50 per cent,"50 % of the trustees were required to be independent under the original SEBI (Mutual Funds) Regulations, 1996 (effective until the amendment on 12‑Jan‑1998).",0,1,"The model prediction correctly states that at least 50% of the trustees were required to be independent under the original SEBI (Mutual Funds) Regulations, 1996."
TMP_047,temporal_reasoning,medium,What minimum AMC networth was introduced by the SEBI (Mutual Funds) Amendment Re,Rupees fifty crore (replacing the original requirement of rupees ten crore),"The SEBI (Mutual Funds) (Amendment) Regulations, 2014 (effective 06‑05‑2014) raised the minimum net‑worth requirement for an asset‑management company from ₹10 crore to ₹50 crore.",0,1,The model prediction correctly states the increase in minimum net-worth requirement for an asset-management company as per SEBI regulations.
TMP_048,temporal_reasoning,hard,"From what date were Regulations 69 to 74 of SEBI (Mutual Funds) Regulations, 199",27-9-2002,27‑9‑2002.,1,1,The model prediction matches the reference answer in terms of the final value and date.
TMP_049,temporal_reasoning,medium,From which financial year do the RBI (Small Finance Banks - Prudential Norms on ,"From Financial Year (FY) 2026-27; they repeal the circular dated November 28, 2025 (DO R.ACC.REC.118/21-02-067/2025-26)",FY 2026‑27; it repeals the earlier circular DO R.ACC.REC.118/21‑02‑067/2025‑26 dated 28 November 2025.,1,1,The model prediction correctly states the financial year and the repealing of the circular as per the reference answer.
TMP_050,temporal_reasoning,medium,"What key change did the SEBI (Mutual Funds) Amendment Regulations, 2012 make to ",Replaced the enumeration of specific advertising media with a broader definition covering all forms of communication that may influence investment dec,"The 2012 amendment replaced the 1996 clause 2(b) that listed specific media (publications, signs, circulars, TV, radio, etc.) with a broader definition: “all forms of communication issued by or on behalf of the asset‑management company/mutual fund that may influence investment decisions of any inves",1,1,"The model prediction accurately paraphrases the key change made by the SEBI (Mutual Funds) Amendment Regulations, 2012, which broadened the definition of advertising media to include all forms of comm"
TMP_051,temporal_reasoning,medium,What new asset class was added to the permissible investment universe in the 'mu,Silver or silver related instruments,"Silver or silver‑related instruments, effective from 8 December 2021.",1,1,"The model prediction correctly identifies silver or silver-related instruments as the new asset class added to the permissible investment universe, effective from 8 December 2021."
REG_113,regulatory_interpretation,medium,"Under the Seventh Schedule of SEBI (Mutual Funds) Regulations, what is the stand",10% of NAV; may be extended to 12% with prior approval of both the Board of Trustees and the Board of Directors of the AMC,10 % of the scheme’s NAV; it may be raised to 12 % with prior approval of the asset‑management company’s Board of Trustees and Board of Directors.,1,1,The model prediction accurately reflects the regulatory rule regarding the maximum fee percentage under SEBI (Mutual Funds) Regulations.
REG_114,regulatory_interpretation,medium,What two categories of securities of associate or group companies of the sponsor,Unlisted securities of an associate or group company of the sponsor; and securities issued by private placement by an associate or group company of th,"Unlisted securities of an associate or group company, and securities issued by way of private placement by an associate or group company.",1,1,"The model prediction correctly identifies the two categories of securities as unlisted securities of an associate or group company, and securities issued by way of private placement by an associate or"
REG_115,regulatory_interpretation,easy,What is the maximum investment a mutual fund scheme may make in listed securitie,25 per cent of the net assets (with exceptions for equity oriented ETFs and index funds),25 % of the scheme’s net assets.,1,1,The model prediction correctly states the maximum investment limit as 25% of the scheme's net assets.
REG_116,regulatory_interpretation,easy,What is the maximum combined ownership stake that all schemes of a mutual fund m,Not more than ten per cent of any company's paid up capital carrying voting rights,10 % of the company’s paid‑up capital carrying voting rights.,1,1,The model prediction correctly states the maximum combined ownership stake as 10% of the company's paid-up capital carrying voting rights.
REG_117,regulatory_interpretation,easy,On what price basis must inter-scheme transfers of quoted securities between sch,At the prevailing market price for quoted instruments on spot basis,At the prevailing market price on a spot basis.,1,1,The model prediction accurately reflects the requirement for inter-scheme transfers of quoted securities to be made at the prevailing market price on a spot basis.
REG_118,regulatory_interpretation,medium,What is the maximum aggregate inter-scheme investment that all schemes under one,5 per cent of the net asset value of the mutual fund (this restriction does not apply to fund of funds schemes),5 % of the mutual fund’s net asset value.,1,1,The model prediction correctly states the maximum aggregate inter-scheme investment as 5% of the mutual fund's net asset value.
REG_119,regulatory_interpretation,medium,"Under the Seventh Schedule, what is the maximum investment a mutual fund scheme ","10 per cent of NAV; index funds, exchange traded funds, and sector or industry specific schemes are exempt","10 % of the scheme’s NAV; exempt schemes are index funds, exchange‑traded funds and sector or industry‑specific schemes.",1,1,"The model prediction accurately reflects the maximum investment limit under the Seventh Schedule as 10% of the NAV, and correctly lists the exemptions."
REG_120,regulatory_interpretation,medium,"For what purpose may a mutual fund borrow under SEBI (Mutual Funds) Regulations,","To meet temporary liquidity needs for repurchase, redemption or payment of interest or dividend; borrowing shall not exceed 20 per cent of the net ass","To meet temporary liquidity needs for repurchase/redemption of units or payment of interest/dividend to unitholders.  
Limits: (1) borrowing ≤ 20 % of the scheme’s net assets; (2) borrowing period ≤ 6 months.",1,1,"The model prediction accurately paraphrases the purpose of borrowing under SEBI (Mutual Funds) Regulations, which is to meet temporary liquidity needs for repurchase/redemption of units or payment of "
REG_121,regulatory_interpretation,easy,May a fund of funds scheme invest in another fund of funds scheme under SEBI (Mu,No. A fund of funds scheme shall not invest in any other fund of funds scheme.,No. A fund‑of‑funds scheme is prohibited from investing in any other fund‑of‑funds scheme.,1,1,The model prediction correctly paraphrases the SEBI regulation prohibiting a fund of funds scheme from investing in another fund of funds scheme.
REG_122,regulatory_interpretation,medium,What are the NAV-based investment limits for a mutual fund scheme in InvIT units,Not more than 10% of NAV overall; not more than 5% of NAV in units of a single InvIT issuer,"Overall cap: 10 % of NAV.  
Single‑issuer cap: 5 % of NAV.",1,1,The model prediction accurately reflects the NAV-based investment limits for a mutual fund scheme in InvIT units as per the reference answer.
REG_123,regulatory_interpretation,easy,"Under Regulation 24 of SEBI (Mutual Funds) Regulations, may an AMC act as truste",No. An AMC shall not act as a trustee of any mutual fund.,No. An AMC may not act as a trustee of any mutual fund.,1,1,"The model prediction correctly paraphrases Regulation 24 of SEBI (Mutual Funds) Regulations, stating that an AMC may not act as a trustee of any mutual fund."
REG_124,regulatory_interpretation,medium,What is the primary restriction on additional business activities an AMC may eng,"The AMC shall not undertake any business activities other than management and advisory services provided to pooled assets (including offshore funds, i",It may only provide management and advisory services for pooled assets; any other business activity is prohibited unless expressly permitted by the Board and does not conflict with the mutual‑fund’s activities.,0,1,"The model prediction correctly paraphrases the restriction that an AMC may not engage in any business activities other than management and advisory services for pooled assets, aligning with the refere"
REG_125,regulatory_interpretation,easy,"Under SEBI (Mutual Funds) Regulations, 1996, whose prior approval is required be",Prior approval of the trustees,The trustees.,0,1,"The trustees are indeed the ones who require prior approval under SEBI (Mutual Funds) Regulations, 1996."
REG_126,regulatory_interpretation,easy,"Under Regulation 25(18), may an AMC conduct its operations — including trading, ","No. The AMC shall not carry out its operations including trading desk, unit holder servicing and investment operations outside the territory of India.",No.,1,1,"The model correctly interprets Regulation 25(18) as prohibiting an AMC from conducting operations, including trading, outside India."
REG_127,regulatory_interpretation,easy,Within what period must an AMC file detailed bio-data of a newly appointed direc,Within fifteen days of their appointment,Within fifteen days of the director’s appointment.,1,1,The model prediction correctly states the time frame for filing detailed bio-data of a newly appointed director as within fifteen days of the director’s appointment.
REG_128,regulatory_interpretation,medium,What two conditions must an AMC satisfy before making any change to the fundamen,Send written communication to each unit holder and issue an advertisement in a nationwide English daily and a regional language newspaper; and provide,"1. Send written notice of the proposed change to every unit holder and publish an advertisement in a nationwide‑circulation English daily and in a regional‑language newspaper where the fund’s head office is located.  
2. Allow unit holders the option to exit at the prevailing Net Asset Value without",1,1,"The model prediction correctly paraphrases the conditions required for an AMC to make changes to the fund, including sending written notice to unit holders and publishing advertisements in specified n"
REG_129,regulatory_interpretation,easy,Where may a mutual fund temporarily invest the funds of a scheme pending their d,In short term deposits of scheduled commercial banks,In short‑term deposits of scheduled commercial banks.,1,1,"The model prediction correctly paraphrases the reference answer, which states that mutual funds may temporarily invest the funds of a scheme in short-term deposits of scheduled commercial banks."
REG_130,regulatory_interpretation,easy,Which Schedule of SEBI (Mutual Funds) Regulations specifies the norms for valuat,Eighth Schedule; the AMC shall publish the valuations,Eighth Schedule; the AMC must publish the valuations.,1,1,The model prediction paraphrases the same regulatory rule as the reference answer.
NUM_099,numerical_reasoning,medium,To what maximum percentage of NAV can the single-issuer debt investment limit be,"Up to 12% of NAV, with prior approval of both the Board of Trustees and the Board of Directors of the AMC",12 % of NAV – requires prior approval of the Board of Trustees **and** the Board of Directors of the asset‑management company.,1,1,The model prediction correctly states the maximum percentage of NAV and the requirement for prior approval by both the Board of Trustees and the Board of Directors of the AMC.
NUM_100,numerical_reasoning,medium,A mutual fund scheme with net assets of Rs500 crore needs to borrow for redempti,Rs100 crore (20% of Rs500 crore net assets); maximum duration of six months,"Borrowing limit: 20 % of Rs 500 crore = 0.20 × 500 = Rs 100 crore.  
Maximum duration: 6 months.",0,1,The model prediction correctly identifies the borrowing limit as 20% of Rs 500 crore and the maximum duration as 6 months.
NUM_101,numerical_reasoning,easy,"Under the Seventh Schedule, what are the NAV-based caps for a scheme investing i",Overall cap: 10% of NAV; single-issuer cap: 5% of NAV,"**Calculation**

Let the scheme’s Net Asset Value (NAV) be \(V\).

- **Overall InvIT cap**  
  \[
  10\% \text{ of NAV} = 0.10 \times V
  \]

- **Single‑issuer InvIT cap**  
  \[
  5\% \text{ of NAV} = 0.05 \times V
  \]

**Final answer (units)**  

- Overall cap: **10 % of NAV**  
- Single‑issuer c",1,1,The model prediction correctly states the NAV-based caps for a scheme investing in InvITs as per the Seventh Schedule.
NUM_102,numerical_reasoning,easy,What maximum percentage of a mutual fund scheme's net assets may be invested in ,25 per cent of the net assets,Maximum investment allowed: **25 %** of the scheme’s net assets.,1,1,"The model prediction correctly states the maximum investment allowed as 25% of the scheme’s net assets, which matches the reference answer."
NUM_103,numerical_reasoning,medium,All schemes of a mutual fund together hold 9.5% of ABC Limited's paid-up capital,"No. The combined holding would reach 10.5%, exceeding the 10 per cent cap on ownership of any company's paid up capital carrying voting rights.","9.5 % + 1 % = 10.5 % > 10 %  
**Answer:** No, they may not acquire the additional 1 %.",0,1,"The model correctly calculates the combined holding as 10.5%, which exceeds the 10% cap."
NUM_104,numerical_reasoning,medium,"The total NAV of all schemes managed by an AMC is Rs2,000 crore. What is the max","Rs100 crore (5% of Rs2,000 crore)","5 % of ₹2,000 crore  
= 0.05 × 2,000 crore  
= ₹100 crore  

**Maximum aggregate investment:** ₹100 crore.",0,1,The calculation matches the reference answer.
NUM_105,numerical_reasoning,medium,"A mutual fund scheme (non-index, non-ETF) has NAV of Rs800 crore. What is the ma",Rs80 crore (10% of Rs800 crore NAV),"Maximum investment = 10 % of NAV  
= 0.10 × ₹800 crore  
= ₹80 crore.",0,1,The final value matches the reference answer.
NUM_106,numerical_reasoning,hard,What was the maximum initial issue expense ratio for a mutual fund scheme under ,Six per cent of funds raised; the clause was omitted w.e.f. 16-4-2008,"**Calculation**  
Initial‑issue expense ratio = 6 % of the funds raised.  

**Answer**  
Maximum initial‑issue expense ratio: **6 %**  
Provision omitted: **16‑04‑2008** (16 April 2008).",0,1,The model prediction correctly states the maximum initial issue expense ratio as 6% and the date when the clause was omitted as 16-04-2008.
TMP_052,temporal_reasoning,hard,What was the original cap on initial issue expenses for a mutual fund scheme und,Six per cent of funds raised; omitted by the 2008 amendment w.e.f. 16-4-2008,"The original cap was **six per cent** of the funds raised.  
It was omitted by the SEBI (Mutual Funds) (Amendment) Regulations, 2008, which came into force on **16 April 2008**.",1,1,"The model prediction accurately reflects the original cap on initial issue expenses for a mutual fund scheme as six per cent of funds raised, and correctly states the amendment details."
TMP_053,temporal_reasoning,medium,What fundamental change did the SEBI (Mutual Funds) Second Amendment Regulations,"Replaced the limited allowance for unlisted equity (5% for open-ended, 10% for close-ended) with a complete requirement that all equity investments be",The 2019 amendment struck out Clause 11’s 5 % (open‑ended) / 10 % (close‑ended) cap on unlisted equity shares and replaced it with a blanket prohibition: all equity‑share and equity‑related investments must be in securities that are listed or are to be listed. The change took effect on 23 September ,1,1,"The model prediction accurately reflects the fundamental change made by the SEBI (Mutual Funds) Second Amendment Regulations, replacing the cap on unlisted equity shares with a blanket prohibition on "
TMP_054,temporal_reasoning,hard,"Under the original SEBI (Mutual Funds) Regulations, which regulation required mu",Regulation 47,"Regulation 47 of the original SEBI (Mutual Funds) Regulations.  
It was in force until the SEBI (Mutual Funds) (Amendment) Regulations, 2023, after which the obligation was moved to Regulation 25(19).",1,1,The model prediction correctly identifies Regulation 47 as the regulation under the original SEBI (Mutual Funds) Regulations that required the specified obligation.
TMP_055,temporal_reasoning,medium,"Under the original SEBI (Mutual Funds) Regulations, 1996, were mutual fund schem","No. The original Regulation 45 absolutely prohibited the use of scheme funds in option trading, short selling, or carry forward transactions.","No – under the original SEBI (Mutual Funds) Regulations, 1996 (Regulation 45), scheme funds could **not** be used for option trading, short‑selling or carry‑forward transactions. The prohibition remained until the Second Amendment came into force on 31‑10‑2007.",1,1,"The model prediction correctly states that under Regulation 45 of the original SEBI (Mutual Funds) Regulations, 1996, scheme funds could not be used for option trading, short-selling, or carry-forward"
TMP_056,temporal_reasoning,hard,From what date were mutual funds with securities worth Rs.10 crore or more requi,"Transactions entered on or after January 15, 1998",From 15 January 1998.,0,1,The model prediction matches the reference answer's date format.
REG_131,regulatory_interpretation,easy,"Under the SEBI (Investment Advisers) Regulations, 2013, can a person provide inv",No. Regulation 3(1) prohibits any person from acting as an investment adviser or holding itself out as an investment adviser unless it has obtained a ,No.,1,1,"The model correctly predicts that under SEBI (Investment Advisers) Regulations, 2013, a person cannot provide investment advisory services without obtaining a license."
REG_132,regulatory_interpretation,easy,Is an insurance broker who advises clients on insurance products required to reg,"No. Under Regulation 4(b), any insurance agent or insurance broker who offers investment advice solely in insurance products and is registered with th","No. An insurance broker who offers investment advice only in insurance products and is registered with the IRDA is exempt from SEBI registration under the Investment Advisers Regulations, 2013.",1,1,The model prediction correctly states that an insurance broker who offers investment advice solely in insurance products and is registered with the IRDA is exempt from SEBI registration under the Inve
REG_133,regulatory_interpretation,easy,Does a Chartered Accountant who incidentally provides investment advice to clien,"No. Under Regulation 4(f), any member of the Institute of Chartered Accountants of India (or other specified professional bodies such as ICSI, ICMAI, ",No. A Chartered Accountant who gives investment advice only incidentally as part of their professional services is exempt from SEBI IA registration under Regulation 4(f).,1,1,The model prediction correctly states that incidental provision of investment advice by a Chartered Accountant does not require SEBI IA registration under Regulation 4(f).
REG_134,regulatory_interpretation,medium,A person based in India provides investment advice exclusively to foreign client,"A person providing investment advice exclusively to clients based outside India is exempt from registration under Regulation 4(i). However, if any of ","Yes – a person based in India who gives investment advice only to clients outside India must register under the SEBI IA Regulations, 2013. The requirement does not change if some of those foreign clients are Non‑Resident Indians; NRIs are also covered by the regulations.",1,1,"The model correctly states that a person providing investment advice exclusively to foreign clients must register under the SEBI IA Regulations, 2013, and correctly includes NRIs under the regulations"
REG_135,regulatory_interpretation,medium,What are the minimum qualification requirements for an individual investment adv,"Under Regulation 7(1), an individual investment adviser must, at all times, hold either: (a) a graduate degree (or equivalent) from a recognized unive","The minimum qualification for an individual investment adviser is:

* **Option (a)** – A graduate degree (or equivalent) from a university or institution recognized by the Central or State Government, or a CFA Charter from the CFA Institute, together with a relevant certification from NISM or anothe",1,1,The model prediction correctly paraphrases the requirement for a graduate degree (or equivalent) from a recognized institution as per Regulation 7(1).
REG_136,regulatory_interpretation,easy,For how long is a certificate of registration granted to an investment adviser u,"The certificate of registration is valid till it is suspended or cancelled by the Board — it does not have a fixed expiry date. Under Regulation 10, t",Until it is suspended or cancelled by the Board.,1,1,"The model prediction correctly states that the certificate of registration is valid until it is suspended or cancelled by the Board, which aligns with the reference answer."
REG_137,regulatory_interpretation,medium,"Under SEBI IA Regulations, 2013, what dual threshold triggers the mandatory tran","An individual investment adviser must transition to non-individual status when either: (i) the number of clients exceeds 300 at any point of time, OR ","The threshold is either (i) more than 300 clients at any time or (ii) more than ₹3 crore in fees collected in a financial year, whichever occurs first.  
Upon breaching it, the IA must immediately inform the Administration and Supervisory Body, begin the transition from individual to non‑individual ",1,0,"The model prediction incorrectly states the second threshold as more than ₹3 crore in fees collected in a financial year, whereas the correct threshold under SEBI IA Regulations, 2013, is more than ₹1"
REG_138,regulatory_interpretation,easy,What is the maximum number of clients that a part-time investment adviser regist,"A part-time investment adviser shall not have more than seventy-five clients in total at any point in time, as provided under Regulation 13(h).",75 clients.,0,1,The model prediction matches the maximum number of clients allowed for a part-time investment adviser as per Regulation 13(h).
REG_139,regulatory_interpretation,easy,What is the general responsibility of an investment adviser towards its clients ,"Under Regulation 15(1), an investment adviser shall act in a fiduciary capacity towards its clients and shall disclose all conflicts of interests as a",Act in a fiduciary capacity towards clients and disclose all conflicts of interest as and when they arise.,1,1,The model prediction accurately reflects the fiduciary responsibility and the requirement to disclose conflicts of interest as per Regulation 15(1).
REG_140,regulatory_interpretation,medium,"Can an investment adviser registered under SEBI IA Regulations, 2013 accept a co","No. Regulation 15(2) prohibits an investment adviser from receiving any consideration — whether by way of remuneration, compensation, or in any other ",No.,1,1,"The model correctly predicts that an investment adviser registered under SEBI IA Regulations, 2013 cannot accept consideration as per Regulation 15(2)."
REG_141,regulatory_interpretation,hard,"Under SEBI IA Regulations, 2013, if an investment adviser advised clients to buy","No, not immediately. Under Regulation 15(7), an investment adviser is prohibited from entering transactions on its own account contrary to client advi",No – the adviser cannot sell immediately. It must give the client a revised assessment at least 24 hours before executing the transaction.,1,1,"The model correctly paraphrases Regulation 15(7) of SEBI IA Regulations, 2013, which prohibits an investment adviser from selling immediately without giving a revised assessment to the client."
REG_142,regulatory_interpretation,medium,What six categories of client information must an investment adviser obtain from,"Under Regulation 16(a), an investment adviser must obtain: (i) age; (ii) investment objectives including the time horizon and purpose of investment; (",Age; investment objectives (time horizon and purpose); income details; existing investments/assets; risk appetite/tolerance; liability/borrowing details.,1,1,"The model prediction includes age and investment objectives, which are explicitly mentioned in the reference answer as required categories of client information under Regulation 16(a)."
REG_143,regulatory_interpretation,easy,For how long must an investment adviser preserve its records under SEBI IA Regul,"Under Regulation 19(2), all records must be maintained and preserved for a minimum period of five years. If records that are required to be duly signe","Five years, and electronically maintained records that require signatures must be digitally signed.",1,1,The model prediction correctly states the five-year preservation period for records as per SEBI IA Regulation 19(2).
REG_144,regulatory_interpretation,medium,What type of audit is required of an investment adviser under SEBI IA Regulation,"Under Regulation 19(3), an investment adviser must conduct a yearly compliance audit in respect of compliance with these regulations. The audit must b","A yearly audit of the adviser’s compliance with the SEBI IA Regulations, conducted by a member of the Institute of Chartered Accountants of India, the Institute of Company Secretaries of India, or the Institute of Cost Accountants of India.",1,1,"The model prediction correctly states that an investment adviser must conduct a yearly audit of compliance with SEBI IA Regulations, which aligns with the reference answer."
REG_145,regulatory_interpretation,easy,What is the maximum time limit within which an investment adviser must redress i,"Under Regulation 21(1), an investment adviser must redress investor grievances promptly and not later than twenty-one calendar days from the date of r",Twenty‑one calendar days.,1,1,The model prediction matches the reference answer's time limit for redressing investor grievances.
REG_146,regulatory_interpretation,medium,"Can an individual investment adviser registered under SEBI IA Regulations, 2013 ","No on both counts. Under Regulation 22(1), an individual investment adviser is prohibited from providing distribution services. Under Regulation 22(2)","No, an individual investment adviser cannot provide distribution services, and the adviser’s spouse (family member) also cannot provide distribution services to those same clients.",1,1,"The model correctly paraphrases Regulation 22(1) of the SEBI IA Regulations, 2013, stating that an individual investment adviser cannot provide distribution services."
REG_147,regulatory_interpretation,hard,"Under SEBI IA Regulations, 2013, what are the four key conditions governing an i","Under Regulation 22A, implementation services may be provided subject to four conditions: (1) No consideration (commission, referral fees, or any indi","1. No consideration (commission, referral fees, etc.) may be received by the adviser, its group or family for providing implementation services.  
2. Implementation services must be offered only through direct schemes/products in the securities market.  
3. The adviser, its group or family may not c",1,0,"The second condition is incorrect; implementation services must be offered through direct schemes/products in the securities market, not only through direct schemes/products."
REG_148,regulatory_interpretation,medium,How much advance notice must SEBI give to an investment adviser before ordering ,"Under Regulation 24(1), the Board must give not less than ten days notice to the investment adviser before ordering an inspection. However, under Regu","Ten days’ notice.  
SEBI may waive the notice if it is satisfied that, in the interest of investors, no notice should be given.",1,1,"The model prediction correctly states that SEBI must give not less than ten days notice to an investment adviser before ordering an inspection, which aligns with Regulation 24(1)."
NUM_107,numerical_reasoning,medium,"An investment adviser provides investment advice to a client on November 15, 202","Under Regulation 19(2), records must be preserved for a minimum of 5 years from the date of the advice. From November 15, 2023, adding 5 years gives N","Add five years to the date of advice:  
2023‑11‑15 + 5 years = 2028‑11‑15.  

**Earliest lawful destruction date: 15 November 2028.**",0,1,"The model correctly adds five years to the date of advice, aligning with the reference answer's requirement for record preservation duration."
NUM_108,numerical_reasoning,easy,"An individual investment adviser currently has 287 clients. Over the next month,",Total clients after onboarding: 287 + 18 = 305. The regulatory threshold under Regulation 13(e) is 300 clients. Excess above threshold: 305 − 300 = 5 ,"Total clients = 287 + 18 = 305 clients  
Exceeds threshold by 305 – 300 = 5 clients.",1,1,The model correctly predicts the total number of clients and the excess above the regulatory threshold.
NUM_109,numerical_reasoning,medium,A part-time investment adviser currently serves 68 clients. They plan to onboard,Proposed total: 68 + 8 = 76 clients. The regulatory limit under Regulation 13(h) is 75 clients. Excess: 76 − 75 = 1 client. The adviser would exceed t,"**Calculation**

1. Current clients: 68  
2. Planned new clients: 8  
3. Total after onboarding all 8: 68 + 8 = **76 clients**  
4. Regulatory limit: 75 clients  
5. Exceedance: 76 – 75 = **1 client**  
6. Legally permissible new clients: 75 – 68 = **7 clients**

**Answer**

- Total clients after on",0,1,"The model correctly calculates that onboarding 8 new clients would result in a total of 76 clients, exceeding the regulatory limit of 75 clients by 1 client."
NUM_110,numerical_reasoning,hard,An investment adviser issues a buy recommendation on Stock A to clients on Janua,"The 15-day prohibition runs from January 10 through January 24 (inclusive; day 1 = January 10, day 15 = January 24). January 22 falls within the prohi","- **Is January 22 within the 15‑day prohibition?**  
  - Advice date: 10 Jan  
  - 15‑day window: 10 Jan + 15 days = 25 Jan  
  - 22 Jan < 25 Jan → **",1,1,January 22 falls within the 15-day prohibition period.
NUM_111,numerical_reasoning,easy,"An investor lodges a grievance with an investment adviser on March 5, 2025. What","Under Regulation 21(1), the investment adviser must redress the grievance not later than 21 calendar days from the date of receipt. March 5, 2025 + 21","**Calculation:**  
- Grievance received: 5 March 2025  
- Add 21 calendar days → 5 March + 21 days = 26 March 2025  

**Regulatory deadline:** 26 March 2025 (21 calendar days).",1,1,"The model correctly calculated the deadline as 26 March 2025, which is 21 days after the grievance was lodged on 5 March 2025."
NUM_112,numerical_reasoning,easy,A fintech company seeks a regulatory sandbox exemption from SEBI under the SEBI ,"Under Regulation 28A(1), a regulatory sandbox exemption may be granted for a period not exceeding twelve months. Regardless of extensions, the total e","Initial exemption: 8 months  
Maximum permissible total: 12 months (Regulation 28A(1) limits the period to ≤ 12 months)  

Extension allowed: 12 months – 8 months = 4 months  

**Maximum total duration: 12 months**",1,1,"The model prediction correctly states that the initial exemption is 8 months and the maximum permissible total duration is 12 months, as per Regulation 28A(1)."
NUM_113,numerical_reasoning,medium,An individual investment adviser collected fees of Rs 2.65 crore in the first ei,Cumulative fees: After 8 months = Rs 2.65 crore. After month 9: 2.65 + 0.22 = Rs 2.87 crore (threshold of Rs 3 crore not yet breached). After month 10,"**Calculation**

- First 8 months: 2.65 crore  
- 9th month: + 0.22 crore → cumulative = 2.65 + 0.22 = 2.87 crore  
- 10th month: + 0.18 crore → cumulative = 2.87 + 0.18 = 3.05 crore  

**Answer**

The fee‑based transition threshold is breached at the end of the **10th month**, with a total fee of *",1,0,"The cumulative fee after the 10th month is Rs 3.05 crore, not Rs 3 crore as stated in the reference answer."
