id,task_type,difficulty,question,ref_answer,prediction,strict_correct,judge_verdict,judge_reason
NUM_109,numerical_reasoning,medium,A part-time investment adviser currently serves 68 clients. They plan to onboard,"Proposed total: 68 + 8 = 76 clients. The regulatory limit under Regulation 13(h) is 75 clients. Excess: 76 − 75 = 1 client. The adviser would exceed the limit by 1. Therefore, only 7 of the 8 planned new clients can be legitimately onboarded (68 + 7 = 75 = limit). The 8th client cannot be onboarded.","After onboarding 8 new clients, the adviser will have 68 + 8 = 76 clients. The regulatory limit is 75 clients. This would exceed the limit by 76 - 75 = 1 client. Therefore, only 7 new clients can be legitimately onboarded (68 + 7 = 75). 

Final answer: 76 total clients, exceeds by 1, can onboard 7 n",1,1,"The model prediction correctly identifies that onboarding 8 new clients would exceed the regulatory limit by 1, and only 7 new clients can be legitimately onboarded."
NUM_110,numerical_reasoning,hard,An investment adviser issues a buy recommendation on Stock A to clients on Janua,"The 15-day prohibition runs from January 10 through January 24 (inclusive; day 1 = January 10, day 15 = January 24). January 22 falls within the prohibition window. Since the situation has changed, the adviser may still transact within the 15-day period provided it gives clients a revised assessment at least 24 hours in advance. If the revised assessment is communicated on January 22 at 3:00 PM, the earliest permissible time to enter the contrary sell transaction is January 23 at 3:00 PM (i.e., 24 hours later).","January 10 + 15 days = January 24. January 22 is within the 15-day prohibition window. The adviser must give clients a revised assessment at least 24 hours in advance. If given on January 22 at 3:00 PM, the earliest transaction can occur on January 23 at 3:00 PM.",1,1,The model correctly calculates the end date of the prohibition period and adheres to the requirement of giving a revised assessment at least 24 hours in advance.
NUM_111,numerical_reasoning,easy,"An investor lodges a grievance with an investment adviser on March 5, 2025. What","Under Regulation 21(1), the investment adviser must redress the grievance not later than 21 calendar days from the date of receipt. March 5, 2025 + 21 calendar days = March 26, 2025. The regulatory deadline for redressal is March 26, 2025.","March 5, 2025 + 21 calendar days = March 26, 2025  
Final Answer: March 26, 2025",1,1,"The model correctly calculated the deadline for redressal as March 26, 2025, which aligns with the reference answer."
NUM_112,numerical_reasoning,easy,A fintech company seeks a regulatory sandbox exemption from SEBI under the SEBI ,"Under Regulation 28A(1), a regulatory sandbox exemption may be granted for a period not exceeding twelve months. Regardless of extensions, the total exemption duration cannot exceed 12 months. Even though an initial 8-month exemption was granted, the maximum total duration permissible is 12 months. Any extension beyond the initial 8 months can be for at most 4 more months.","Initial exemption period: 8 months  
Maximum permissible extension: 12 months (as per Regulation 28A(1))  

Total maximum duration = 8 months + 12 months = **20 months**",1,0,The total maximum duration calculation is incorrect; it should not be 8 months + 12 months = 20 months. The maximum total duration is 12 months.
NUM_113,numerical_reasoning,medium,An individual investment adviser collected fees of Rs 2.65 crore in the first ei,"Cumulative fees: After 8 months = Rs 2.65 crore. After month 9: 2.65 + 0.22 = Rs 2.87 crore (threshold of Rs 3 crore not yet breached). After month 10: 2.87 + 0.18 = Rs 3.05 crore (exceeds Rs 3 crore). The fee threshold is breached at the end of the 10th month, when total fees reach Rs 3.05 crore. Excess above threshold = Rs 3.05 − Rs 3.00 = Rs 0.05 crore.","The fee-based transition threshold is Rs 3 crore.

- Fees collected in the first 8 months: Rs 2.65 crore
- Fees collected in the 9th month: Rs 0.22 crore  
  Total after 9 months: 2.65 + 0.22 = **Rs 2.87 crore**
- Fees collected in the 10th month: Rs 0.18 crore  
  Total after 10 months: 2.87 + 0.18",1,1,The final total fees after 10 months match the reference answer's calculation.
NUM_114,numerical_reasoning,hard,An investment adviser gave clients a sell recommendation on Bond X on April 1. O,"The 15-day prohibition window runs from April 1 to April 15 (inclusive). April 16 falls outside the 15-day prohibition window, so the adviser may freely enter the contrary own-account buy transaction on April 16 without the need to invoke the revised-assessment exception. The transaction on April 16 is permissible. (Note: the revised assessment on April 14 was not strictly necessary for transacting on April 16, as the prohibition expired on April 15.)","April 1 (sell recommendation) + 15 days = April 16. The 15-day restriction expires on April 16. The adviser issued a revised assessment on April 14 and may enter into a transaction after 24 hours, i.e., April 15. The adviser may transact on April 16. 

Final Answer: Yes, the April 16 transaction is ",0,1,"The model correctly interprets the 15-day prohibition window ending on April 16, allowing the adviser to transact on April 16 after a revised assessment on April 14."
TMP_057,temporal_reasoning,easy,What was the validity period of an investment adviser's certificate of registrat,"Under the original 2013 regulations, a certificate of registration was valid for a period of five years from the date of its issue and required renewal thereafter. This was changed to perpetual validity (valid till suspended or cancelled by the Board) by the Securities and Exchange Board of India (Change in Conditions of Registration of Certain Intermediaries) (Amendment) Regulations, 2016, which came into force on 8 December 2016.","The validity period of an investment adviser's certificate of registration under the original SEBI (Investment Advisers) Regulations, 2013, was five years from the date of its issue. It was changed to perpetual validity (valid till it is suspended or cancelled by the Board) by the SEBI (Change in Co",1,1,The model prediction correctly states that the original validity period was five years and was changed to perpetual validity by SEBI.
TMP_058,temporal_reasoning,easy,What was the networth requirement for non-individual investment advisers under t,"Before the substitution by the SEBI (Investment Advisers) (Second Amendment) Regulations, 2024 (w.e.f. 16-12-2024), Regulation 8 required non-individual investment advisers to have a net worth of not less than fifty lakh rupees. Individual investment advisers were required to have net tangible assets of not less than five lakh rupees. The 2024 amendment replaced these specific numerical thresholds with a 'deposit' of such sum as specified by the Board from time to time.","The networth requirement for non-individual investment advisers under the SEBI (Investment Advisers) Regulations, 2013, before the 2024 amendment substituted it with a 'deposit' requirement, was not less than fifty lakh rupees. This requirement was in place until it was amended by the SEBI (Investme",1,1,"The model prediction correctly states the networth requirement for non-individual investment advisers under the SEBI (Investment Advisers) Regulations, 2013, before the 2024 amendment, which was not l"
TMP_059,temporal_reasoning,medium,How did the minimum qualification requirement for individual investment advisers,"Under the original 2013 regulations, Regulation 7(1)(a) required a professional qualification or PG degree/diploma of minimum two years duration specifically in finance, accountancy, business management, commerce, economics, capital markets, banking, insurance, or actuarial science — or a CFA Charter. The SEBI (Investment Advisers) (Amendment) Regulations, 2020 (w.e.f. 30-09-2020) broadened this by permitting any professional qualification or graduate/post-graduate degree or diploma with no restriction on field of study, alongside NISM certification. The SEBI (Investment Advisers) (Second Amendment) Regulations, 2025 (w.e.f. 25-11-2025) further updated Regulation 7(1)(a) to require only a graduate degree (any discipline) or CFA Charter plus relevant NISM certification — removing the old requirement for a finance-specific discipline or work experience.","The 2020 amendment (effective 30-09-2020) simplified the minimum qualification requirement for individual investment advisers to a graduate degree or equivalent from a recognized institution, or a CFA Charter. The 2025 modification (effective 25-11-2025) added a requirement for relevant certificatio",1,1,"The model prediction correctly states the simplification of the minimum qualification requirement for individual investment advisers to a graduate degree or equivalent, and the addition of a requireme"
TMP_060,temporal_reasoning,medium,What was the original scope of Regulation 22 in the SEBI (Investment Advisers) R,"The original Regulation 22 (2013) was titled 'Segregation of execution services' and applied only to investment advisers that are banks, NBFCs, and body corporates which also provide distribution or execution services. Such entities could continue offering distribution services alongside advice provided they maintained operational segregation, ensured clients were not obligated to avail distribution services, maintained arms-length relationships, and ensured fees were paid directly to service providers. Individual investment advisers were not explicitly covered. The SEBI (Investment Advisers) (Amendment) Regulations, 2020 (w.e.f. 30-09-2020) completely substituted Regulation 22 — retitling it 'Client level segregation of advisory and distribution activities.' The 2020 version imposed a complete prohibition on individual investment advisers (and their families) from providing distribution services, and replaced the prior operational-segregation approach for non-individual entities with a stricter client-level segregation at the group level.","Original scope (2013): Regulation 22 applied to investment advisers that were banks, NBFCs, and body corporates providing distribution or execution services, requiring segregation of advisory services from such activities, with conditions ensuring client choice, arms-length relationship, and direct ",1,1,"The model prediction accurately reflects the original scope of Regulation 22 (2013) as it pertains to banks, NBFCs, and body corporates providing distribution or execution services."
TMP_061,temporal_reasoning,easy,When was the specific 21-calendar-day deadline for redressing investor grievance,"The 21-calendar-day deadline for redressing investor grievances was introduced by the Securities and Exchange Board of India (Facilitation of Grievance Redressal Mechanism) (Amendment) Regulations, 2023, with effect from 18 August 2023. Prior to this amendment, Regulation 21(1) of the SEBI (Investment Advisers) Regulations, 2013 only required that an investment adviser 'redress client grievances promptly' — a qualitative standard with no specific numerical time limit.","The specific 21-calendar-day deadline for redressing investor grievances was introduced on 18-08-2023 through the SEBI (Facilitation of Grievance Redressal Mechanism) (Amendment) Regulations, 2023. Previously, Regulation 21(1) only required investment advisers to redress client grievances promptly w",1,1,The model prediction correctly states the introduction date and the SEBI regulation amendment for the 21-calendar-day deadline for redressing investor grievances.
TMP_062,temporal_reasoning,hard,What procedural change did the SEBI (Investment Advisers) (Second Amendment) Reg,"The SEBI (Investment Advisers) (Second Amendment) Regulations, 2025 (w.e.f. 25-11-2025) amended Regulation 13(e) to add a new intermediate step: upon breaching the threshold, the individual IA must first immediately intimate the Administration and Supervisory Body and initiate the transition process before applying for in-principle approval. The 2020 version of Regulation 13(e) only required directly applying for in-principle registration as a non-individual investment adviser. The 3-month window for applying for in-principle approval was retained by the 2025 amendment, but an explicit intimation obligation was added as a new first step.","The 2025 amendment introduced the requirement for individual investment advisers, upon breaching the threshold, to (i) immediately intimate the Administration and Supervisory Body and initiate the transition process, and (ii) apply for in-principle approval within 3 months from the date the threshol",1,1,"The model prediction accurately paraphrases the procedural change introduced by the SEBI (Investment Advisers) (Second Amendment) Regulations, 2025, requiring immediate intimation and initiation of th"
TMP_063,temporal_reasoning,medium,When was the category of 'part-time investment adviser' and the 75-client limit ,"The concept of 'part-time investment adviser' and the 75-client limit were both introduced by the Securities and Exchange Board of India (Investment Advisers) (Second Amendment) Regulations, 2024, with effect from 16 December 2024. A 'part-time investment adviser' is defined under Regulation 2(1)(qa) as an individual or a firm who, for consideration, is engaged in the business of providing investment advice and is also engaged in any other business activity or employment. Prior to this amendment, there was no regulatory distinction between full-time and part-time investment advisers.","The category of 'part-time investment adviser' and the 75-client limit were introduced under SEBI IA Regulations, 2013 by the SEBI (Investment Advisers) (Second Amendment) Regulations, 2024, effective from 16-12-2024. A 'part-time investment adviser' is defined as an individual or a firm who, for co",1,0,"The regulations mentioned are from 2024, not 2013."
TMP_064,temporal_reasoning,medium,When was the regulatory obligation regarding the use of Artificial Intelligence ,"The obligation regarding the use of Artificial Intelligence tools was first introduced by the Securities and Exchange Board of India (Investment Advisers) (Second Amendment) Regulations, 2024, with effect from 16 December 2024 (Regulation 15(14)). It requires that any investment adviser using AI tools for servicing clients — irrespective of the scale or nature of AI adoption — shall be solely responsible for: the security, confidentiality, and integrity of client data; any other information or data used to arrive at investment advice; investment advice based on the output of AI tools; and compliance with all applicable laws.","The regulatory obligation regarding the use of Artificial Intelligence tools by investment advisers was first introduced on 16-12-2024 under Regulation 15(14), inserted by SEBI (Investment Advisers) (Second Amendment) Regulations, 2024. It requires investment advisers using AI tools to be solely res",1,1,The model prediction correctly states the introduction date and the regulation number as per the reference answer.
REG_149,regulatory_interpretation,easy,Can an entity in India operate as an Alternative Investment Fund without obtaini,"No. Under Regulation 3(1), no entity or person shall act as an Alternative Investment Fund on and from the commencement of these regulations unless it has obtained a certificate of registration from the Board (SEBI).",No.,1,1,The model prediction correctly states that an entity in India cannot operate as an Alternative Investment Fund without obtaining a certificate of registration from SEBI as per Regulation 3(1).
REG_150,regulatory_interpretation,easy,For how long is a certificate of registration granted to an Alternative Investme,"Under Regulation 3(7), the certificate of registration is valid until the Alternative Investment Fund is wound up. The certificate does not have a fixed time-bound expiry — it remains in force for the entire operational life of the AIF.",The certificate of registration is valid till the Alternative Investment Fund is wound up.,1,1,"The model prediction correctly states that the certificate of registration is valid until the Alternative Investment Fund is wound up, which aligns with Regulation 3(7)."
REG_151,regulatory_interpretation,medium,"Under SEBI AIF Regulations 2012, what can an AIF that has received in-principle ","Under Regulation 6(5), an AIF that has been granted in-principle approval may accept commitments from investors. However, it shall not accept any monies (actual cash) until it is granted the full certificate of registration. The AIF must also comply with any remaining eligibility conditions (under Reg 4(c) or (d)) within six months from the date of in-principle approval to obtain full registration.",An AIF that has received in-principle approval may accept commitments from investors but is prohibited from accepting any monies until it is granted full registration.,1,1,"The model prediction correctly states that an AIF with in-principle approval can accept commitments but not actual cash until full registration, aligning with SEBI AIF Regulations 2012."
REG_152,regulatory_interpretation,medium,What are the three categories of Alternative Investment Funds under SEBI (AIF) R,"Under Regulation 3(4): Category I AIFs invest in start-ups, early stage ventures, social ventures, SMEs, infrastructure, or sectors considered socially/economically desirable — includes venture capital funds, SME funds, angel funds, social impact funds, and infrastructure funds. Category II AIFs are those that do not fall in Category I or III and do not undertake leverage beyond what is permitted in these regulations — includes private equity funds and debt funds. Category III AIFs employ diverse or complex trading strategies and may employ leverage through listed or unlisted derivatives — includes hedge funds.","FAIL: upstream connect error or disconnect/reset before headers. reset reason: remote connection failure, transport failure reason: delayed connect error: C",0,0,"The model prediction contains an error message related to a connection issue, which is unrelated to the regulatory information about Alternative Investment Funds under SEBI (AIF) Regulation."
REG_153,regulatory_interpretation,easy,What is the minimum corpus requirement for each scheme of an Alternative Investm,"Under Regulation 10(b), each scheme of an AIF must have a corpus of at least Rs twenty crore. However, for social impact funds, each scheme must have a corpus of at least Rs five crore — a reduced threshold recognizing the social purpose of such funds.","The minimum corpus requirement for each scheme of an Alternative Investment Fund under SEBI AIF Regulations, 2012 is twenty crore rupees. This requirement differs for social impact funds, which have a minimum corpus requirement of five crore rupees.",0,1,"The model prediction correctly states the minimum corpus requirements for AIF schemes under SEBI AIF Regulations, 2012, with the correct distinction for social impact funds."
REG_154,regulatory_interpretation,medium,What is the minimum investment that an investor must make in an Alternative Inve,"Under Regulation 10(c), the minimum investment by any investor in an AIF scheme is Rs one crore. Two exceptions apply: (1) employees or directors of the AIF, or employees or directors of the Manager, have a reduced minimum of Rs twenty-five lakh; (2) the minimum investment requirement does not apply at all to accredited investors.","The minimum investment that an investor must make in an Alternative Investment Fund scheme under SEBI AIF Regulations, 2012, is one crore rupees. Exceptions to this minimum include:  
1. Investors who are employees or directors of the Alternative Investment Fund or the Manager, who may invest a mini",1,1,"The model prediction correctly states the minimum investment requirement and exceptions under SEBI AIF Regulations, 2012."
REG_155,regulatory_interpretation,medium,What continuing interest is the Manager or Sponsor of an Alternative Investment ,"Under Regulation 10(d), the Manager or Sponsor must maintain a continuing interest of not less than 2.5% of the corpus or Rs 5 crore, whichever is lower, in the form of investment in the AIF (not via waiver of management fees). For Category III AIFs, the threshold is higher: not less than 5% of the corpus or Rs 10 crore, whichever is lower.","The Manager or Sponsor of an Alternative Investment Fund is required to maintain a continuing interest of not less than 2.5% of the corpus or ₹5 crore, whichever is lower, for Category I and II funds. For Category III funds, the continuing interest is not less than 5% of the corpus or ₹10 crore, whi",1,1,"The model prediction correctly states the continuing interest requirements for Category I and II funds as well as Category III funds, matching the reference answer's thresholds."
REG_156,regulatory_interpretation,easy,What is the maximum number of investors permitted in a single scheme of an Alter,"Under Regulation 10(f), no scheme of an AIF shall have more than one thousand investors. Accredited investors are explicitly excluded from the computation of this investor count — meaning the 1,000-investor cap applies only to non-accredited investors.","The maximum number of investors permitted in a single scheme of an Alternative Investment Fund under SEBI AIF Regulations, 2012 is one thousand. Accredited investors are not counted toward this limit.",0,1,"The model prediction correctly states the maximum number of investors as one thousand, excluding accredited investors as per SEBI AIF Regulations, 2012."
REG_157,regulatory_interpretation,easy,What level of investor consent is required to make a material alteration to an A,"Under Regulation 9(2), any material alteration to the fund strategy requires the consent of at least two-thirds of unit holders by value of their investment in the Alternative Investment Fund.",At least two-thirds of unit holders by value of their investment in the Alternative Investment Fund.,1,1,The model prediction correctly states the requirement of at least two-thirds of unit holders by value of their investment as per Regulation 9(2).
REG_158,regulatory_interpretation,medium,What are the requirements for filing a placement memorandum before launching a n,"Under Regulation 12(2), a placement memorandum must be filed with the Board through a merchant banker at least thirty days prior to the launch of the scheme, along with the fees as specified in the Second Schedule. There is one fee exemption: the payment of scheme fees does not apply in case of the launch of the first scheme by an Alternative Investment Fund.",The placement memorandum must be filed with SEBI through a merchant banker at least thirty days prior to the launch of the scheme. There is a fee exemption for the launch of the first scheme by an Alternative Investment Fund.,1,1,"The model prediction correctly states the requirement for filing a placement memorandum with SEBI through a merchant banker at least thirty days prior to the launch of the scheme, and correctly mentio"
REG_159,regulatory_interpretation,medium,What are the structural and tenure requirements applicable to Category I and II ,"Under Regulations 13(1) and (2), Category I and II AIFs must be close-ended and the tenure of the fund or scheme must be determined at the time of application; such funds or their schemes must have a minimum tenure of three years. Under Regulation 13(3), schemes of Category III AIFs have no such restriction — they may be open-ended or close-ended.","Category I and II Alternative Investment Funds (AIFs) must be close-ended with a minimum tenure of three years. In contrast, Category III AIFs can be either open-ended or close-ended.",1,1,"The model correctly states that Category I and II AIFs must be close-ended with a minimum tenure of three years, and that Category III AIFs can be either open-ended or close-ended."
REG_160,regulatory_interpretation,medium,"Under SEBI AIF Regulations, 2012, by how many years can the tenure of a close-en","Under Regulation 13(5), the tenure of a close-ended AIF may be extended by up to two years, subject to the approval of two-thirds of unit holders by value of their investment. For Accredited Investors only funds, there is a special provision — their tenure may be extended by up to five years (instead of two), subject to the same approval threshold of two-thirds of unit holders by value.","The tenure of a close-ended Alternative Investment Fund (AIF) can be extended up to two years, subject to the approval of two-thirds of the unit holders by value of their investment. For Accredited Investors only funds, a special provision allows the extension of tenure up to five years, also requir",1,1,"The model prediction accurately reflects the SEBI AIF Regulations, 2012, regarding the extension of tenure for close-ended AIFs."
REG_161,regulatory_interpretation,easy,What are the conditions under which the units of a close-ended AIF may be listed,"Under Regulation 14, units of a close-ended AIF may be listed on a stock exchange subject to two conditions: (1) the minimum tradable lot must be Rs one crore; and (2) listing is permitted only after the final close of the fund or scheme. Listing is not permitted prior to the final close.","- The units must have a minimum tradable lot of one crore rupees.  
- Listing is permitted only after the final close of the fund or scheme.",1,1,The model prediction accurately reflects the conditions for listing units of a close-ended AIF as per Regulation 14.
REG_162,regulatory_interpretation,medium,What is the single-investee concentration limit for Category I and II Alternativ,"Under Regulation 15(1)(c), Category I and II AIFs may invest not more than 25% of their investable funds in any single investee company (directly or through other AIF units). Large value funds for accredited investors in Category I and II may invest up to 50% of investable funds in a single investee company.","The single-investee concentration limit for Category I and II Alternative Investment Funds under SEBI AIF Regulations, 2012 is 25% of the investable funds. Yes, this limit differs for large value funds for accredited investors, which may invest up to 50% of the investable funds in an investee compan",1,1,"The model prediction correctly states the single-investee concentration limit for Category I and II AIFs as 25% and acknowledges the exception for large value funds for accredited investors, which can"
REG_163,regulatory_interpretation,medium,What is the single-investee concentration limit for Category III Alternative Inv,"Under Regulation 15(1)(d), Category III AIFs may invest not more than 10% of their investable funds in any single investee company (directly or through other AIF units). Large value funds for accredited investors in Category III may invest up to 20% of investable funds in a single investee company.","The single-investee concentration limit for Category III Alternative Investment Funds under SEBI AIF Regulations, 2012 is 10% of the investable funds. However, large value funds for accredited investors may invest up to 20% of the investable funds in an Investee Company.",1,1,"The model prediction correctly states the single-investee concentration limit for Category III AIFs under SEBI AIF Regulations, 2012, including the exception for large value funds for accredited inves"
REG_164,regulatory_interpretation,medium,"Under SEBI AIF Regulations, 2012, what investor approval is required before an A","Under Regulation 15(1)(e), an AIF requires the approval of 75% of investors by value of their investment before investing in: (a) its associates, or (b) units of AIFs managed or sponsored by its Manager, Sponsor, or their associates.",Approval of seventy-five percent of investors by value of their investment in the Alternative Investment Fund.,1,1,"The model prediction correctly states the requirement of approval by seventy-five percent of investors by value of their investment as per Regulation 15(1)(e) under SEBI AIF Regulations, 2012."
REG_165,regulatory_interpretation,hard,Under what conditions may a Category I Alternative Investment Fund borrow funds ,"Under Regulation 16(1)(c), Category I AIFs shall not borrow funds or engage in leverage for investment purposes. The only permitted borrowing is for temporary funding requirements and day-to-day operational requirements, subject to three cumulative conditions: (1) borrowing shall not be for more than thirty days at a time; (2) borrowing shall not occur on more than four occasions in a year; and (3) borrowing shall not exceed ten percent of the investable funds.","A Category I Alternative Investment Fund may borrow funds under SEBI AIF Regulations, 2012, only to meet temporary funding requirements and day-to-day operational requirements. The specific restrictions are: 
- The borrowing period shall not exceed thirty days.
- Borrowing can occur on not more than",1,0,"The model prediction incorrectly states the borrowing period as thirty days, whereas the regulation specifies a cumulative limit of three cumulative conditions without specifying a time limit."
REG_166,regulatory_interpretation,medium,What minimum percentage of investable funds must a venture capital fund (which i,"Under Regulation 16(2)(a), at least 75% of the investable funds of a venture capital fund must be invested in unlisted equity shares or equity-linked instruments of a venture capital undertaking, or in companies listed or proposed to be listed on an SME exchange or SME segment of an exchange. This 75% threshold must be achieved by the fund by the end of its life cycle.",75%,1,1,The model prediction matches the minimum percentage required by Regulation 16(2)(a) for venture capital funds.
NUM_115,numerical_reasoning,medium,A Category I AIF has a total corpus of Rs 300 crore. What is the minimum continu,"The continuing interest requirement is the lower of: (a) 2.5% of corpus = 2.5% × Rs 300 crore = Rs 7.5 crore, or (b) Rs 5 crore. Since Rs 5 crore < Rs 7.5 crore, the minimum continuing interest is Rs 5 crore. The Manager/Sponsor must maintain at least Rs 5 crore of investment in the fund.","Calculation:
1. 2.5% of the corpus = 2.5% of 300 crore = (2.5/100) × 300 = 7.5 crore
2. The lower of 7.5 crore and 5 crore is 5 crore.

Final Answer: The minimum continuing interest is **5 crore rupees**.",1,1,"The model correctly calculated the minimum continuing interest as Rs 5 crore, which matches the reference answer."
NUM_116,numerical_reasoning,medium,A Category III AIF (hedge fund) has a corpus of Rs 150 crore. What is the minimu,"For Category III AIFs, the continuing interest must be the lower of: (a) 5% of corpus = 5% × Rs 150 crore = Rs 7.5 crore, or (b) Rs 10 crore. Since Rs 7.5 crore < Rs 10 crore, the minimum continuing interest is Rs 7.5 crore.","5% of 150 crore = 7.5 crore  
Since 7.5 crore is lower than 10 crore, the minimum continuing interest is **7.5 crore rupees**.",1,1,The model correctly applied the regulatory rule and arrived at the correct minimum continuing interest of Rs 7.5 crore.
NUM_117,numerical_reasoning,medium,An AIF Manager is planning to launch three schemes: Scheme A (private equity fun,"Scheme A (private equity, Category II): minimum Rs 20 crore. Scheme B (social impact fund, Category I): minimum Rs 5 crore. Scheme C (infrastructure fund, Category I): minimum Rs 20 crore. Total minimum corpus = Rs 20 crore + Rs 5 crore + Rs 20 crore = Rs 45 crore.","Scheme A (private equity fund) and Scheme C (infrastructure fund) are subject to the general corpus requirement of ₹20 crore each.  
Scheme B (social impact fund) is subject to the specific corpus requirement of ₹5 crore.  

Calculation:  
₹20 crore (Scheme A) + ₹5 crore (Scheme B) + ₹20 crore (Sche",1,1,The model correctly identifies the corpus requirements for each scheme as per the reference answer.
NUM_118,numerical_reasoning,hard,"A Category II AIF has 4 investors: an external institutional investor, a directo","External institutional investor (Rs 75 lakh): fails the minimum of Rs 1 crore. Director of the Manager (Rs 20 lakh): fails the reduced minimum of Rs 25 lakh applicable to manager's directors. Employee of AIF (Rs 30 lakh): meets the Rs 25 lakh minimum for AIF employees. Accredited investor (Rs 50 lakh): no minimum applies — Regulation 10(c) does not apply to accredited investors. Therefore, two investments fail: the external institutional investor (Rs 75 lakh < Rs 1 crore) and the director of the Manager (Rs 20 lakh < Rs 25 lakh).","- External institutional investor: Rs 75 lakh (meets the requirement of Rs 1 crore; fails)
- Director of the Manager: Rs 20 lakh (meets the requirement of Rs 25 lakh; fails)
- Employee of the AIF: Rs 30 lakh (meets the requirement of Rs 25 lakh; meets)
- Accredited investor: Rs 50 lakh (fails to mee",1,1,The model prediction correctly identifies whether each investor meets or fails the respective thresholds.
NUM_119,numerical_reasoning,easy,"An AIF Manager plans to launch a new scheme on October 15, 2025. By what date mu","The placement memorandum must be filed at least 30 days prior to the launch. Launch date: October 15, 2025. Subtracting 30 days: October 15 − 30 days = September 15, 2025. The placement memorandum must be filed by September 15, 2025 at the latest.","October 15, 2025 - 30 days = September 17, 2025

The placement memorandum must be filed with SEBI by September 17, 2025.",1,1,"The calculation of 30 days prior to October 15, 2025, results in September 17, 2025, which is consistent with the reference answer."
NUM_120,numerical_reasoning,easy,A body corporate has a net worth of Rs 45 crore. Can it qualify as an accredited,"No. Under Regulation 2(1)(ab)(ii), a body corporate must have a net worth of at least Rs 50 crore to qualify as an accredited investor. With a net worth of Rs 45 crore, the body corporate falls short by Rs 5 crore (Rs 50 crore − Rs 45 crore = Rs 5 crore). It does not qualify as an accredited investor.","No, the body corporate cannot qualify as an accredited investor.  
It falls short by Rs 5 crore (50 crore - 45 crore).",1,1,The model prediction correctly states that the body corporate cannot qualify as an accredited investor and correctly calculates the shortfall of Rs 5 crore.
NUM_121,numerical_reasoning,medium,A Category II AIF has investable funds of Rs 400 crore. The Manager wants to inv,Maximum permitted investment in any single investee company = 25% of investable funds = 25% × Rs 400 crore = Rs 100 crore. The proposed investment of Rs 120 crore exceeds the limit by Rs 20 crore. The investment is not permissible as proposed. The maximum permissible investment in Company X is Rs 100 crore.,"Calculation:
Maximum permissible investment = 25% of investable funds  
= 25% of Rs 400 crore  
= 0.25 × 400  
= Rs 100 crore  

The proposed investment of Rs 120 crore is **not permissible**.  
**Maximum amount that can be invested in Company X: Rs 100 crore**.",1,1,"The model prediction correctly calculates the maximum permissible investment as 25% of Rs 400 crore, which equals Rs 100 crore, and correctly identifies that the proposed investment of Rs 120 crore ex"
NUM_122,numerical_reasoning,hard,A Category II AIF was registered with a scheme tenure of 5 years. The tenure has,(a) Regular Category II AIF: Original tenure = 5 years + maximum extension = 2 years (subject to 2/3 unit holder approval). Maximum total tenure = 7 years. (b) Accredited Investors only fund: Original tenure = 5 years + maximum extension = 5 years (subject to 2/3 unit holder approval). Maximum total tenure = 10 years. Note: the minimum tenure of 3 years (Reg 13(2)) is only a floor; the actual tenure is as determined at registration.,"(a) For a regular Category II AIF:  
Maximum tenure = Initial tenure + Maximum allowable extension = 5 years + 2 years = **7 years**

(b) For an Accredited Investors only fund:  
Maximum tenure = Initial tenure + Maximum allowable extension = 5 years + 5 years = **10 years**",1,1,"The model prediction correctly states the maximum tenure for both regular Category II AIF and Accredited Investors only fund, aligning with the regulatory rules."
TMP_065,temporal_reasoning,easy,When was the minimum investment threshold for venture capital funds (in qualifyi,"The minimum investment threshold for venture capital funds was raised from two-thirds (approximately 66.67%) to seventy-five percent of investable funds by the SEBI (Alternative Investment Funds) (Fourth Amendment) Regulations, 2018, which came into effect on 13 August 2021. Prior to this amendment, the threshold was at least two-thirds of investable funds.","The minimum investment threshold was raised from two-thirds to seventy-five percent w.e.f. 13-08-2021 by SEBI (AIF) (Fourth Amendment) Regulations, 2018.",1,1,"The model prediction correctly states the change in the minimum investment threshold for venture capital funds by SEBI (AIF) (Fourth Amendment) Regulations, 2018, effective from 13 August 2021."
TMP_066,temporal_reasoning,medium,When was the concept of 'large value fund for accredited investors' first introd,"The concept of 'large value fund for accredited investors' was first introduced by the Securities and Exchange Board of India (Alternative Investment Funds) (Third Amendment) Regulations, 2021, with effect from 3 August 2021. The original minimum investment per qualifying investor was not less than Rs seventy crore. This threshold was later reduced to Rs twenty-five crore by the SEBI (AIF) (Third Amendment) Regulations, 2025, w.e.f. 19-11-2025.","The concept of 'large value fund for accredited investors' was first introduced under SEBI AIF Regulations, 2012, through the SEBI (AIF) (Third Amendment) Regulations, 2021, effective from 03-08-2021. The original minimum investment threshold was not less than seventy crore rupees.",1,1,"The model prediction correctly states the introduction of the concept under SEBI AIF Regulations, 2012, through the SEBI (AIF) (Third Amendment) Regulations, 2021, effective from 03-08-2021, and the o"
