id,task_type,difficulty,question,ref_answer,prediction,correct,model_version
NUM_091,numerical_reasoning,hard,"Under the 2023 amendment to Regulation 7, if a sponsor fails all eligibility req","AMC net worth not less than rupees one hundred fifty crore; locked-in for five years; total combined experience of CEO, COO, CRO, CCO and CIO of at le","- AMC capitalization threshold: **₹ 150 crore**  
- Lock‑in period for the sponsor’s shareholding: **5 years**  
- Minimum combined experience of the CEO, COO, CRO, CCO and CIO: **30 years**",0,openai/gpt-oss-120b
NUM_092,numerical_reasoning,medium,"Under SEBI (Mutual Funds) Regulations, 1996, what is the maximum percentage of t","5 per cent of aggregate purchases and sales, measured for a block of any three months","Maximum = 5 % of the aggregate purchases and sales of securities by the mutual‑fund schemes, measured over any 3‑month period.",1,openai/gpt-oss-120b
NUM_093,numerical_reasoning,easy,How is 'Adjusted Profit After Tax (PAT)' defined under the RBI SFB Dividend Dire,PAT of the financial year minus 50 per cent of Net NPA as on March 31 of the financial year for which the dividend is to be paid,"**Adjusted Profit After Tax (PAT) = PAT (₹) − 0.5 × Net NPA (₹) (as on 31 Mar of the relevant FY)**  

*Units: Indian Rupees (₹).*",0,openai/gpt-oss-120b
NUM_094,numerical_reasoning,easy,"Under the RBI SFB Dividend Directions, 2026, what percentage of Adjusted PAT may",40 per cent of Adjusted PAT,"**Calculation**

Dividend allowed = 40 % × Adjusted PAT  

**Final answer:** 40 % of Adjusted PAT.",1,openai/gpt-oss-120b
NUM_095,numerical_reasoning,hard,"In Illustration 1 of the RBI SFB Dividend Directions, 2026, a bank has PAT of Rs","Rs5,500 crore (40% of Adjusted PAT of Rs13,750 crore, which is lower than 75% of PAT of Rs12,750 crore)","Adjusted PAT = 17,000 cr – ½ × 6,500 cr = 17,000 – 3,250 = 13,750 cr  
75 % of PAT = 0.75 × 17,000 = 12,750 cr  
Maximum payable per Table 1 = 40 % of Adjusted PAT = 0.40 × 13,750 = 5,500 cr  

Maximum eligible dividend = lower of 12,750 cr and 5,500 cr = **Rs 5,500 crore**.",0,openai/gpt-oss-120b
NUM_096,numerical_reasoning,hard,"In Illustration 3, a bank has PAT of Rs1,500 crore, Net NPA of Rs300 crore, Tier","Rs625 crore (maximum eligible dividend of Rs1,125 crore minus interim dividend already paid of Rs500 crore)","Adjusted PAT = 1,500 cr – 50 % × 300 cr = 1,350 cr  
E = 75 % × 1,500 cr = 1,125 cr  
F = 100 % × 1,350 cr = 1,350 cr  
G = lower of E and F = 1,125 cr  

Maximum final dividend = G – interim dividend = 1,125 cr – 500 cr = **625 crore**.",0,openai/gpt-oss-120b
NUM_097,numerical_reasoning,hard,"In Illustration 2 of the RBI SFB Dividend Directions, 2026, a bank has PAT of Rs","Rs19,000 crore (50% of Adjusted PAT of Rs38,000 crore, which is lower than 75% of PAT of Rs30,375 crore)","Adjusted PAT = PAT – 50 % × Net NPA  
= 40,500 cr – 0.5 × 5,000 cr = 40,500 cr – 2,500 cr = 38,000 cr  

75 % of PAT = 0.75 × 40,500 cr = 30,375 cr  

Maximum payable per Table 1 = 50 % of Adjusted PAT = 0.5 × 38,000 cr = 19,000 cr  

Maximum eligible dividend = lower of 30,375 cr and 19,000 cr = **",0,openai/gpt-oss-120b
NUM_098,numerical_reasoning,medium,"Under the RBI SFB Dividend Directions, 2026, what are the permitted dividend per",Bucket B1: 0 per cent of Adjusted PAT; Bucket B10: 100 per cent of Adjusted PAT,"**Calculation**

- Bucket B1 (Tier 1 Capital Ratio ≤ 7.5 %): dividend allowed = 0 % of Adjusted PAT.  
- Bucket B10 (Tier 1 Capital Ratio > 19.5 %): dividend allowed = 100 % of Adjusted PAT.

**Final answer**

- Bucket B1: **0 %** of Adjusted PAT  
- Bucket B10: **100 %** of Adjusted PAT",1,openai/gpt-oss-120b
CON_046,contradiction_detection,medium,Do Passage A and Passage B specify the same minimum proportion of independent tr,No,"No. Passage A requires a minimum of 50% independent trustees, whereas Passage B requires a higher minimum of two‑thirds (approximately 66.7%).",1,openai/gpt-oss-120b
CON_047,contradiction_detection,easy,Do Passage A and Passage B set the same minimum networth requirement for an asse,No,"No. Passage A requires a minimum networth of ten crore rupees, whereas Passage B requires a minimum networth of fifty crore rupees.",1,openai/gpt-oss-120b
CON_048,contradiction_detection,medium,Do Passage A and Passage B define the term 'advertisement' in the same way?,No,"No; Passage A gives a broad, medium‑agnostic definition of any advertising, while Passage B limits “advertisement” to communications from an asset management company or mutual fund that may affect investment decisions.",1,openai/gpt-oss-120b
CON_049,contradiction_detection,hard,Do Passage A and Passage B apply the same shareholding threshold for cross-owner,Yes,Yes. Both passages set the cross‑ownership limit at 10% or more of share‑holding or voting rights.,1,openai/gpt-oss-120b
TMP_046,temporal_reasoning,easy,What minimum proportion of independent trustees did SEBI (Mutual Funds) Regulati,At least 50 per cent,"The original SEBI (Mutual Funds) Regulations, 1996 required **at least 50 %** of the trustees to be independent persons (applicable until the amendment took effect on 12 January 1998).",0,openai/gpt-oss-120b
TMP_047,temporal_reasoning,medium,What minimum AMC networth was introduced by the SEBI (Mutual Funds) Amendment Re,Rupees fifty crore (replacing the original requirement of rupees ten crore),"The SEBI (Mutual Funds) Amendment Regulations, 2014 raised the minimum net‑worth for an asset‑management company to **rupees 50 crore** (effective 06‑05‑2014).",0,openai/gpt-oss-120b
TMP_048,temporal_reasoning,hard,"From what date were Regulations 69 to 74 of SEBI (Mutual Funds) Regulations, 199",27-9-2002,They were omitted with effect from 27 September 2002.,0,openai/gpt-oss-120b
TMP_049,temporal_reasoning,medium,From which financial year do the RBI (Small Finance Banks - Prudential Norms on ,"From Financial Year (FY) 2026-27; they repeal the circular dated November 28, 2025 (DO R.ACC.REC.118/21-02-067/2025-26)","The 2026 Directions become effective from FY 2026‑27, and they repeal the earlier circular DO R.ACC.REC.118/21‑02‑067/2025‑26 dated 28 November 2025 (the 2025 Small Finance Banks – Prudential Norms on Declaration of Dividends Directions).",1,openai/gpt-oss-120b
TMP_050,temporal_reasoning,medium,"What key change did the SEBI (Mutual Funds) Amendment Regulations, 2012 make to ",Replaced the enumeration of specific advertising media with a broader definition covering all forms of communication that may influence investment dec,"The 2012 amendment (effective 21‑02‑2012) replaced the narrow, media‑specific definition with a broad one that covers “all forms of communication issued by or on behalf of the asset‑management company/mutual fund that may influence investment decisions of any investor/prospective investors.”",1,openai/gpt-oss-120b
TMP_051,temporal_reasoning,medium,What new asset class was added to the permissible investment universe in the 'mu,Silver or silver related instruments,"Silver (or silver‑related instruments) – added as a permissible asset class by the SEBI (Mutual Funds) (Third Amendment) Regulations, 2021, effective 8 December 2021.",1,openai/gpt-oss-120b
REG_113,regulatory_interpretation,medium,"Under the Seventh Schedule of SEBI (Mutual Funds) Regulations, what is the stand",10% of NAV; may be extended to 12% with prior approval of both the Board of Trustees and the Board of Directors of the AMC,"The standard limit is 10% of the scheme’s NAV, and it can be raised to 12% of NAV only with the prior approval of the asset‑management company’s Board of Trustees and Board of Directors.",1,openai/gpt-oss-120b
REG_114,regulatory_interpretation,medium,What two categories of securities of associate or group companies of the sponsor,Unlisted securities of an associate or group company of the sponsor; and securities issued by private placement by an associate or group company of th,"Unlisted securities of an associate or group company of the sponsor, and securities issued by way of private placement by an associate or group company of the sponsor.",1,openai/gpt-oss-120b
REG_115,regulatory_interpretation,easy,What is the maximum investment a mutual fund scheme may make in listed securitie,25 per cent of the net assets (with exceptions for equity oriented ETFs and index funds),25 % of the scheme’s net assets.,1,openai/gpt-oss-120b
REG_116,regulatory_interpretation,easy,What is the maximum combined ownership stake that all schemes of a mutual fund m,Not more than ten per cent of any company's paid up capital carrying voting rights,Ten percent of the company’s paid‑up capital carrying voting rights.,1,openai/gpt-oss-120b
REG_117,regulatory_interpretation,easy,On what price basis must inter-scheme transfers of quoted securities between sch,At the prevailing market price for quoted instruments on spot basis,"At the prevailing market price for quoted instruments, on a spot‑basis.",1,openai/gpt-oss-120b
REG_118,regulatory_interpretation,medium,What is the maximum aggregate inter-scheme investment that all schemes under one,5 per cent of the net asset value of the mutual fund (this restriction does not apply to fund of funds schemes),5 % of the mutual fund’s net asset value.,1,openai/gpt-oss-120b
REG_119,regulatory_interpretation,medium,"Under the Seventh Schedule, what is the maximum investment a mutual fund scheme ","10 per cent of NAV; index funds, exchange traded funds, and sector or industry specific schemes are exempt","A mutual fund scheme may invest up to **10 % of its NAV** in the equity shares or equity‑related instruments of any single entity. This 10 % cap does **not apply** to **index funds, exchange‑traded funds (ETFs), and sector‑ or industry‑specific schemes**.",1,openai/gpt-oss-120b
REG_120,regulatory_interpretation,medium,"For what purpose may a mutual fund borrow under SEBI (Mutual Funds) Regulations,","To meet temporary liquidity needs for repurchase, redemption or payment of interest or dividend; borrowing shall not exceed 20 per cent of the net ass","To meet temporary liquidity needs for repurchasing or redeeming units or paying interest or dividends to unitholders; and it may not exceed (i) 20 % of the scheme’s net assets, and (ii) a borrowing period of six months.",1,openai/gpt-oss-120b
REG_121,regulatory_interpretation,easy,May a fund of funds scheme invest in another fund of funds scheme under SEBI (Mu,No. A fund of funds scheme shall not invest in any other fund of funds scheme.,No. A fund of funds scheme is prohibited from investing in any other fund of funds scheme.,1,openai/gpt-oss-120b
REG_122,regulatory_interpretation,medium,What are the NAV-based investment limits for a mutual fund scheme in InvIT units,Not more than 10% of NAV overall; not more than 5% of NAV in units of a single InvIT issuer,"- Overall cap: no more than 10% of the scheme’s NAV in InvIT units.  
- Single‑issuer cap: no more than 5% of the scheme’s NAV in units of any one InvIT issuer.",1,openai/gpt-oss-120b
REG_123,regulatory_interpretation,easy,"Under Regulation 24 of SEBI (Mutual Funds) Regulations, may an AMC act as truste",No. An AMC shall not act as a trustee of any mutual fund.,No. An AMC may not act as a trustee of any mutual fund.,1,openai/gpt-oss-120b
REG_124,regulatory_interpretation,medium,What is the primary restriction on additional business activities an AMC may eng,"The AMC shall not undertake any business activities other than management and advisory services provided to pooled assets (including offshore funds, i","The AMC may only carry out management and advisory services for pooled assets (e.g., offshore, insurance, pension, provident funds or eligible foreign portfolio investors) and is prohibited from undertaking any other business activity that would conflict with its mutual‑fund activities.",1,openai/gpt-oss-120b
REG_125,regulatory_interpretation,easy,"Under SEBI (Mutual Funds) Regulations, 1996, whose prior approval is required be",Prior approval of the trustees,The trustees’ prior approval is required.,1,openai/gpt-oss-120b
REG_126,regulatory_interpretation,easy,"Under Regulation 25(18), may an AMC conduct its operations — including trading, ","No. The AMC shall not carry out its operations including trading desk, unit holder servicing and investment operations outside the territory of India.","No; it is prohibited from conducting any operations—including trading, unit‑holder servicing, or investment activities—outside India.",1,openai/gpt-oss-120b
REG_127,regulatory_interpretation,easy,Within what period must an AMC file detailed bio-data of a newly appointed direc,Within fifteen days of their appointment,Within fifteen days of the director’s appointment.,1,openai/gpt-oss-120b
REG_128,regulatory_interpretation,medium,What two conditions must an AMC satisfy before making any change to the fundamen,Send written communication to each unit holder and issue an advertisement in a nationwide English daily and a regional language newspaper; and provide,"1. A written notice of the proposed change must be sent to every unit holder, and an advertisement must appear in one English daily newspaper with nationwide circulation and in a newspaper in the language of the region where the mutual fund’s head office is located.  
2. Unit holders must be given t",1,openai/gpt-oss-120b
REG_129,regulatory_interpretation,easy,Where may a mutual fund temporarily invest the funds of a scheme pending their d,In short term deposits of scheduled commercial banks,"In short‑term deposits of scheduled commercial banks, subject to the Board’s guidelines.",1,openai/gpt-oss-120b
REG_130,regulatory_interpretation,easy,Which Schedule of SEBI (Mutual Funds) Regulations specifies the norms for valuat,Eighth Schedule; the AMC shall publish the valuations,"The norms are laid down in the **Eighth Schedule** of the SEBI (Mutual Funds) Regulations, and the AMC must **compute and carry out the valuation of the scheme’s investments in accordance with those norms and publish the valuation**.",1,openai/gpt-oss-120b
NUM_099,numerical_reasoning,medium,To what maximum percentage of NAV can the single-issuer debt investment limit be,"Up to 12% of NAV, with prior approval of both the Board of Trustees and the Board of Directors of the AMC","**Calculation**

- Original single‑issuer debt limit = 10 % of NAV  
- Extension allowed = up to 12 % of NAV  

\(10\% + (12\% - 10\%) = 12\%\)

**Final answer**

Maximum limit: **12 % of NAV**  
Approvals required: **Board of Trustees + Board of Directors of the asset management company**.",0,openai/gpt-oss-120b
NUM_100,numerical_reasoning,medium,A mutual fund scheme with net assets of Rs500 crore needs to borrow for redempti,Rs100 crore (20% of Rs500 crore net assets); maximum duration of six months,"**Calculation**  
Maximum borrowing = 20 % × Net assets  
= 0.20 × Rs 500 crore = Rs 100 crore  

**Maximum duration** = six months  

**Final answer:** Rs 100 crore for up to six months.",1,openai/gpt-oss-120b
NUM_101,numerical_reasoning,easy,"Under the Seventh Schedule, what are the NAV-based caps for a scheme investing i",Overall cap: 10% of NAV; single-issuer cap: 5% of NAV,"**Calculation**

- Overall cap: 10 % × NAV = 0.10 × NAV  
- Single‑issuer cap: 5 % × NAV = 0.05 × NAV  

**Final answer**

- Overall cap = 10 % of NAV  
- Single‑issuer cap = 5 % of NAV.",1,openai/gpt-oss-120b
NUM_102,numerical_reasoning,easy,What maximum percentage of a mutual fund scheme's net assets may be invested in ,25 per cent of the net assets,"**Calculation:**  
Maximum allowed investment = 25 % × Net assets = 0.25 × Net assets = **25 %** of the scheme’s net assets.

**Final answer:** 25 % (of net assets).",1,openai/gpt-oss-120b
NUM_103,numerical_reasoning,medium,All schemes of a mutual fund together hold 9.5% of ABC Limited's paid-up capital,"No. The combined holding would reach 10.5%, exceeding the 10 per cent cap on ownership of any company's paid up capital carrying voting rights.","Current holding: 9.5 %  
Proposed additional acquisition: +1 %  
Total after acquisition: 9.5 % + 1 % = 10.5 %  

Since the permissible limit is **≤ 10 %**, the resulting 10.5 % would exceed the limit.  

**Answer:** No, they may not acquire the further 1 % (would breach the 10 % cap).",0,openai/gpt-oss-120b
NUM_104,numerical_reasoning,medium,"The total NAV of all schemes managed by an AMC is Rs2,000 crore. What is the max","Rs100 crore (5% of Rs2,000 crore)","Maximum aggregate investment = 5 % of total NAV  

\(5\% \times Rs\,2{,}000\text{ crore} = 0.05 \times 2{,}000 = Rs\,100\text{ crore}\)

**Answer:** Rs 100 crore.",0,openai/gpt-oss-120b
NUM_105,numerical_reasoning,medium,"A mutual fund scheme (non-index, non-ETF) has NAV of Rs800 crore. What is the ma",Rs80 crore (10% of Rs800 crore NAV),"Maximum investment = 10 % × NAV  
= (10 / 100) × Rs 800 crore  
= Rs 80 crore  

**Final answer: Rs 80 crore**",0,openai/gpt-oss-120b
NUM_106,numerical_reasoning,hard,What was the maximum initial issue expense ratio for a mutual fund scheme under ,Six per cent of funds raised; the clause was omitted w.e.f. 16-4-2008,"Maximum initial‑issue expense ratio: 6 % (i.e., 0.06 of the funds raised)  
Provision omitted: effective 16‑04‑2008 (by the SEBI (Mutual Funds) (Amendment) Regulations, 2008)",0,openai/gpt-oss-120b
CON_050,contradiction_detection,hard,Do Passage A and Passage B impose the same percentage limit on transactions thro,No,"No. Both set a 5 % ceiling, but Passage A applies it to the daily gross business, whereas Passage B applies it to the average over any three‑month block.",1,openai/gpt-oss-120b
CON_051,contradiction_detection,hard,Do Passage A and Passage B permit the same range of additional business activiti,No,"No — Passage A allows a broader set of activities (e.g., portfolio management, venture‑capital fund services, financial consultancy and commercial research) that are not mentioned in Passage B.",1,openai/gpt-oss-120b
CON_052,contradiction_detection,medium,Do Passage A and Passage B permit mutual fund schemes to hold any unlisted equit,No,"No. While Passage A allows limited investment in unlisted equity, Passage B restricts equity investments to securities that are listed or to be listed, thereby prohibiting holding unlisted equity instruments.",1,openai/gpt-oss-120b
CON_053,contradiction_detection,hard,Do Passage A and Passage B impose the same restriction on investments in unrated,No,"No. Passage A limits unrated debt to 10% of NAV per issuer and 25% of NAV overall with trustee approval, whereas Passage B generally bans unlisted debt except permits up to 10% of the debt portfolio in unlisted non‑convertible debentures under board‑specified conditions.",1,openai/gpt-oss-120b
TMP_052,temporal_reasoning,hard,What was the original cap on initial issue expenses for a mutual fund scheme und,Six per cent of funds raised; omitted by the 2008 amendment w.e.f. 16-4-2008,"The Seventh Schedule originally capped initial issue expenses at **6 % of the funds raised** for a scheme. This ceiling was removed when the SEBI (Mutual Funds) (Amendment) Regulations, 2008 omitted the clause, **effective 16 April 2008**.",1,openai/gpt-oss-120b
TMP_053,temporal_reasoning,medium,What fundamental change did the SEBI (Mutual Funds) Second Amendment Regulations,"Replaced the limited allowance for unlisted equity (5% for open-ended, 10% for close-ended) with a complete requirement that all equity investments be","The amendment scrapped the earlier carve‑out that let schemes hold up to 5 % (open‑ended) or 10 % (closed‑ended) of their NAV in unlisted equity shares, and instead mandated that **all equity‑share and equity‑related investments must be in securities that are already listed or are to be listed**. Th",0,openai/gpt-oss-120b
TMP_054,temporal_reasoning,hard,"Under the original SEBI (Mutual Funds) Regulations, which regulation required mu",Regulation 47,"Regulation 47 of the original SEBI (Mutual Funds) Regulations required mutual funds to ensure that their AMC computed valuations in accordance with the Eighth Schedule. (It was later shifted to Regulation 25(19) and Regulation 47 was replaced by the SEBI (Mutual Funds) (Amendment) Regulations, 2023.",1,openai/gpt-oss-120b
TMP_055,temporal_reasoning,medium,"Under the original SEBI (Mutual Funds) Regulations, 1996, were mutual fund schem","No. The original Regulation 45 absolutely prohibited the use of scheme funds in option trading, short selling, or carry forward transactions.","No. Under the original SEBI (Mutual Funds) Regulations, 1996 (Regulation 45), scheme funds could not be used in option trading, short‑selling or carry‑forward transactions. This absolute prohibition remained until it was modified by the Second Amendment Regulations effective 31 Oct 2007.",1,openai/gpt-oss-120b
TMP_056,temporal_reasoning,hard,From what date were mutual funds with securities worth Rs.10 crore or more requi,"Transactions entered on or after January 15, 1998",Mutual funds with securities worth Rs 10 crore or more were required to settle transactions only through dematerialised securities for any transaction entered **on or after 15 January 1998**.,1,openai/gpt-oss-120b
REG_131,regulatory_interpretation,easy,"Under the SEBI (Investment Advisers) Regulations, 2013, can a person provide inv",No. Regulation 3(1) prohibits any person from acting as an investment adviser or holding itself out as an investment adviser unless it has obtained a ,No. A person may not act as or hold themselves out as an investment adviser until they have first obtained a certificate of registration from SEBI.,1,openai/gpt-oss-120b
REG_132,regulatory_interpretation,easy,Is an insurance broker who advises clients on insurance products required to reg,"No. Under Regulation 4(b), any insurance agent or insurance broker who offers investment advice solely in insurance products and is registered with th","No. If the broker’s advice is limited to insurance products and the broker is registered with the IRDA for that activity, they are exempt from registering as an investment adviser under the SEBI (Investment Advisers) Regulations, 2013.",1,openai/gpt-oss-120b
REG_133,regulatory_interpretation,easy,Does a Chartered Accountant who incidentally provides investment advice to clien,"No. Under Regulation 4(f), any member of the Institute of Chartered Accountants of India (or other specified professional bodies such as ICSI, ICMAI, ","Yes. Under Regulation 4(f), a Chartered Accountant who gives investment advice incidentally to his professional services is deemed an investment adviser and must register under the SEBI IA Regulations, 2013.",0,openai/gpt-oss-120b
REG_134,regulatory_interpretation,medium,A person based in India provides investment advice exclusively to foreign client,"A person providing investment advice exclusively to clients based outside India is exempt from registration under Regulation 4(i). However, if any of ","No. Because the person’s clients are all foreign and none are based in India, the rule that captures “any person who provides investment advice exclusively to clients based out of India” does not apply.  

However, the proviso states that “persons providing investment advice to Non‑Resident Indians ",1,openai/gpt-oss-120b
REG_135,regulatory_interpretation,medium,What are the minimum qualification requirements for an individual investment adv,"Under Regulation 7(1), an individual investment adviser must, at all times, hold either: (a) a graduate degree (or equivalent) from a recognized unive","An individual investment adviser must, at all times, hold either  

* a graduate‑level degree (or equivalent qualification) from a university or institution recognised by the Central or State Government or a recognised foreign university/institution, **or** a CFA Charter from the CFA Institute, **an",1,openai/gpt-oss-120b
REG_136,regulatory_interpretation,easy,For how long is a certificate of registration granted to an investment adviser u,"The certificate of registration is valid till it is suspended or cancelled by the Board — it does not have a fixed expiry date. Under Regulation 10, t",It remains valid indefinitely—until the Board suspends or cancels it.,1,openai/gpt-oss-120b
REG_137,regulatory_interpretation,medium,"Under SEBI IA Regulations, 2013, what dual threshold triggers the mandatory tran","An individual investment adviser must transition to non-individual status when either: (i) the number of clients exceeds 300 at any point of time, OR ","The trigger is either (a) the adviser’s client count exceeds 300 or (b) its fees in a financial year exceed ₹3 crore — whichever occurs first. Upon crossing the threshold, the IA must immediately notify the Administration and Supervisory Body, commence conversion to a non‑individual adviser, and app",1,openai/gpt-oss-120b
REG_138,regulatory_interpretation,easy,What is the maximum number of clients that a part-time investment adviser regist,"A part-time investment adviser shall not have more than seventy-five clients in total at any point in time, as provided under Regulation 13(h).",75 clients.,0,openai/gpt-oss-120b
REG_139,regulatory_interpretation,easy,What is the general responsibility of an investment adviser towards its clients ,"Under Regulation 15(1), an investment adviser shall act in a fiduciary capacity towards its clients and shall disclose all conflicts of interests as a",To act in a fiduciary capacity toward its clients and disclose any conflicts of interest as they arise.,1,openai/gpt-oss-120b
REG_140,regulatory_interpretation,medium,"Can an investment adviser registered under SEBI IA Regulations, 2013 accept a co","No. Regulation 15(2) prohibits an investment adviser from receiving any consideration — whether by way of remuneration, compensation, or in any other ","No. Under Regulation 15(2), an investment adviser may not receive any remuneration or compensation from any person other than the client for the products or securities on which advice is given, so accepting a commission from a mutual‑fund house for recommending its schemes is prohibited.",1,openai/gpt-oss-120b
REG_141,regulatory_interpretation,hard,"Under SEBI IA Regulations, 2013, if an investment adviser advised clients to buy","No, not immediately. Under Regulation 15(7), an investment adviser is prohibited from entering transactions on its own account contrary to client advi",No. The adviser may sell only after issuing a revised assessment to the client and giving at least 24 hours’ notice before the transaction.,1,openai/gpt-oss-120b
REG_142,regulatory_interpretation,medium,What six categories of client information must an investment adviser obtain from,"Under Regulation 16(a), an investment adviser must obtain: (i) age; (ii) investment objectives including the time horizon and purpose of investment; (","- Age  
- Investment objectives (including intended investment horizon and purpose)  
- Income details  
- Existing investments/assets  
- Risk appetite/tolerance  
- Liability/borrowing details",1,openai/gpt-oss-120b
REG_143,regulatory_interpretation,easy,For how long must an investment adviser preserve its records under SEBI IA Regul,"Under Regulation 19(2), all records must be maintained and preserved for a minimum period of five years. If records that are required to be duly signe",Five years; and any electronically kept records that must be signed must be digitally signed.,1,openai/gpt-oss-120b
REG_144,regulatory_interpretation,medium,What type of audit is required of an investment adviser under SEBI IA Regulation,"Under Regulation 19(3), an investment adviser must conduct a yearly compliance audit in respect of compliance with these regulations. The audit must b","A yearly compliance audit is required, and it must be performed by a member of the Institute of Chartered Accountants of India, the Institute of Company Secretaries of India, or the Institute of Cost Accountants of India.",1,openai/gpt-oss-120b
REG_145,regulatory_interpretation,easy,What is the maximum time limit within which an investment adviser must redress i,"Under Regulation 21(1), an investment adviser must redress investor grievances promptly and not later than twenty-one calendar days from the date of r",Twenty-one calendar days.,1,openai/gpt-oss-120b
REG_146,regulatory_interpretation,medium,"Can an individual investment adviser registered under SEBI IA Regulations, 2013 ","No on both counts. Under Regulation 22(1), an individual investment adviser is prohibited from providing distribution services. Under Regulation 22(2)","No. An individual investment adviser may not provide distribution services, and neither may any family member—including the adviser’s spouse—provide distribution services to the same clients.",1,openai/gpt-oss-120b
REG_147,regulatory_interpretation,hard,"Under SEBI IA Regulations, 2013, what are the four key conditions governing an i","Under Regulation 22A, implementation services may be provided subject to four conditions: (1) No consideration (commission, referral fees, or any indi","1. No consideration – including any commission or referral fees, whether embedded, indirect or otherwise, may be received by the investment adviser or its group/family for the service.  
2. Implementation services must be offered only through direct schemes/products in the securities market.  
3. Th",1,openai/gpt-oss-120b
REG_148,regulatory_interpretation,medium,How much advance notice must SEBI give to an investment adviser before ordering ,"Under Regulation 24(1), the Board must give not less than ten days notice to the investment adviser before ordering an inspection. However, under Regu","SEBI must give the investment adviser at least ten days’ notice before ordering an inspection. It may dispense with that notice only when the Board is satisfied that, in the interest of investors, giving notice would be inappropriate, and it issues a written order directing the inspection without no",1,openai/gpt-oss-120b
NUM_107,numerical_reasoning,medium,"An investment adviser provides investment advice to a client on November 15, 202","Under Regulation 19(2), records must be preserved for a minimum of 5 years from the date of the advice. From November 15, 2023, adding 5 years gives N","Calculation: 15 Nov 2023 + 5 years = 15 Nov 2028.  

**Earliest lawful destruction date:** 15 November 2028.",0,openai/gpt-oss-120b
NUM_108,numerical_reasoning,easy,"An individual investment adviser currently has 287 clients. Over the next month,",Total clients after onboarding: 287 + 18 = 305. The regulatory threshold under Regulation 13(e) is 300 clients. Excess above threshold: 305 − 300 = 5 ,"Current clients = 287  
New clients = 18  

Total clients = 287 + 18 = **305 clients**  

Regulatory threshold = 300 clients  

Excess over threshold = 305 − 300 = **5 clients**  

**Answer:** 305 clients total; exceeds the threshold by 5 clients.",1,openai/gpt-oss-120b
NUM_109,numerical_reasoning,medium,A part-time investment adviser currently serves 68 clients. They plan to onboard,Proposed total: 68 + 8 = 76 clients. The regulatory limit under Regulation 13(h) is 75 clients. Excess: 76 − 75 = 1 client. The adviser would exceed t,"Current clients = 68  
Planned new clients = 8  

Total after onboarding all 8 = 68 + 8 = **76 clients**  

Regulatory limit = 75 clients  

Excess over limit = 76 − 75 = **1 client**  

Maximum new clients that can be legitimately onboarded = 75 − 68 = **7 clients**  

**Answer:** After onboarding ",1,openai/gpt-oss-120b
NUM_110,numerical_reasoning,hard,An investment adviser issues a buy recommendation on Stock A to clients on Janua,"The 15-day prohibition runs from January 10 through January 24 (inclusive; day 1 = January 10, day 15 = January 24). January 22 falls within the prohi","- 15‑day window: Jan 10 (day 1) → Jan 24 (day 15).  
- Jan 22 is day 13 → **within** the prohibition period.  

- Revised assessment given: Jan 22 at 3:00 PM.  
- Must wait ≥ 24 hours before entering the contrary transaction.  

**Earliest permissible own‑account sell:** **23 January at 3:00 PM**.",1,openai/gpt-oss-120b
NUM_111,numerical_reasoning,easy,"An investor lodges a grievance with an investment adviser on March 5, 2025. What","Under Regulation 21(1), the investment adviser must redress the grievance not later than 21 calendar days from the date of receipt. March 5, 2025 + 21","- Grievance receipt date: 5 March 2025  
- Add 21 calendar days: 5 Mar + 21 days = 26 March 2025  

**Regulatory deadline:** 26 March 2025.",1,openai/gpt-oss-120b
NUM_112,numerical_reasoning,easy,A fintech company seeks a regulatory sandbox exemption from SEBI under the SEBI ,"Under Regulation 28A(1), a regulatory sandbox exemption may be granted for a period not exceeding twelve months. Regardless of extensions, the total e","Initial exemption: 8 months  
Maximum allowed under Regulation 28A(1): 12 months  

Maximum total duration = 12 months (i.e., an extension of up to 4 months).",1,openai/gpt-oss-120b
NUM_113,numerical_reasoning,medium,An individual investment adviser collected fees of Rs 2.65 crore in the first ei,Cumulative fees: After 8 months = Rs 2.65 crore. After month 9: 2.65 + 0.22 = Rs 2.87 crore (threshold of Rs 3 crore not yet breached). After month 10,"- First 8 months: 2.65 cr  
- After month 9: 2.65 + 0.22 = 2.87 cr (still < 3 cr)  
- After month 10: 2.87 + 0.18 = 3.05 cr (exceeds 3 cr)

**Threshold breached at the end of month 10, with total fees of 3.05 crore rupees.**",1,openai/gpt-oss-120b
NUM_114,numerical_reasoning,hard,An investment adviser gave clients a sell recommendation on Bond X on April 1. O,"The 15-day prohibition window runs from April 1 to April 15 (inclusive). April 16 falls outside the 15-day prohibition window, so the adviser may free","**Calculation**

- Original advice date: April 1.  
- 15‑day restriction period: April 1 through April 15 (15 days).  
- Revised assessment issued: April 14 (within the 15‑day window).  
-",0,openai/gpt-oss-120b
CON_054,contradiction_detection,easy,Do these two versions of Regulation 10 impose the same validity period for an in,No,"No. The original version fixes a five‑year term, whereas the amended version makes the certificate valid indefinitely until the Board suspends or cancels it.",1,openai/gpt-oss-120b
CON_055,contradiction_detection,medium,Do the original Regulation 8 and the 2024-amended Regulation 8 impose the same f,No,"No. The original rule mandates a minimum net‑worth of fifty lakh rupees for non‑individual advisers, whereas the 2024 amendment replaces that with a board‑specified deposit amount, not a fixed net‑worth threshold.",1,openai/gpt-oss-120b
